t 211Pb 211Bi 207Tl 207Pb
8.2 89 4 2 5
8.3 89 4 2 5
8.4 89 4 2 5
8.5 89 4 2 5
8.6 89 4 2 5
8.7 89 4 2 5
8.8 88 5 2 5
8.9 88 5 2 5
9.0 88 5 2 5
9.1 88 5 2 5
9.2 88 5 2 5
9.3 87 6 2 5
9.4 87 6 2 5
9.5 87 6 2 5
9.6 86 7 2 5
9.7 86 6 3 5
9.8 85 7 3 5
9.9 85 7 3 5
10.0 85 7 3 5
10.1 84 8 3 5
10.2 84 8 3 5
10.3 84 8 3 5
10.4 84 8 3 5
10.5 84 8 3 5
10.6 83 9 3 5
10.7 83 9 3 5
10.8 83 9 3 5
10.9 83 9 3 5
11.0 83 9 3 5
11.1 83 9 3 5
11.2 82 10 3 5
11.3 82 10 3 5
11.4 82 10 3 5
11.5 82 10 3 5
11.6 82 10 3 5
11.7 80 11 4 5
11.8 80 11 4 5
11.9 80 10 5 5
12.0 80 10 5 5
12.1 80 10 5 5
12.2 80 10 5 5
12.3 80 9 6 5
12.4 79 10 6 5
12.5 79 10 5 6
12.6 79 8 7 6
12.7 79 8 7 6
12.8 78 9 6 7
12.9 78 9 6 7
13.0 78 7 8 7
13.1 78 7 8 7
13.2 78 7 8 7
13.3 78 7 8 7
13.4 78 6 9 7
13.5 78 6 8 8
13.6 78 6 8 8
13.7 78 5 9 8
13.8 78 5 9 8
13.9 78 5 9 8
14.0 78 4 9 9
14.1 78 4 9 9
14.2 78 4 9 9
14.3 78 4 9 9
14.4 78 4 9 9
14.5 78 3 10 9
14.6 78 2 11 9
14.7 78 2 11 9
14.8 78 2 11 9
14.9 78 2 11 9
15.0 78 2 11 9
15.1 77 3 11 9
15.2 77 3 11 9
15.3 77 2 12 9
15.4 76 3 11 10
15.5 75 4 11 10
15.6 75 4 11 10
15.7 75 3 12 10
15.8 75 3 12 10
15.9 75 3 11 11
16.0 75 3 11 11
16.1 75 2 11 12
16.2 74 3 11 12
16.3 74 3 11 12
16.4 74 3 11 12
16.5 74 3 11 12
16.6 73 4 11 12
16.7 73 4 11 12
16.8 72 5 11 12
16.9 72 5 11 12
17.0 72 5 11 12
17.1 72 5 11 12
17.2 72 5 11 12
17.3 72 4 12 12
17.4 71 5 12 12
17.5 71 4 13 12
17.6 71 4 13 12
17.7 71 3 14 12
17.8 71 3 14 12
17.9 71 3 14 12
18.0 71 3 14 12
18.1 71 3 13 13
18.2 71 3 13 13
18.3 70 4 13 13
18.4 70 4 13 13
18.5 70 4 13 13
18.6 70 4 12 14
18.7 70 4 12 14
18.8 70 4 12 14
18.9 70 4 12 14
19.0 70 4 12 14
19.1 70 4 12 14
19.2 70 4 11 15
19.3 70 4 11 15
19.4 70 4 11 15
19.5 70 4 11 15
19.6 70 3 12 15
19.7 70 2 12 16
19.8 70 1 13 16
19.9 69 2 13 16
20.0 69 2 13 16
20.1 69 2 13 16
20.2 69 2 13 16
20.3 69 2 13 16
20.4 69 2 13 16
20.5 69 1 14 16
20.6 69 0 14 17
20.7 69 0 14 17
20.8 69 0 13 18
20.9 69 0 13 18
21.0 69 0 13 18
21.1 69 0 13 18
21.2 68 1 13 18
21.3 68 1 13 18
21.4 68 1 13 18
21.5 68 1 13 18
21.6 68 1 13 18
21.7 68 1 13 18
21.8 68 1 13 18
21.9 68 1 12 19
22.0 68 1 12 19
22.1 68 1 12 19
22.2 68 1 12 19
22.3 68 1 12 19
22.4 68 1 11 20
22.5 68 1 11 20
22.6 68 1 11 20
22.7 67 2 11 20
22.8 67 2 11 20
22.9 67 2 11 20
23.0 67 2 11 20
23.1 67 2 11 20
23.2 67 2 11 20
23.3 67 2 11 20
23.4 67 2 11 20
23.5 67 2 11 20
23.6 67 2 11 20
23.7 67 2 10 21
23.8 67 2 10 21
23.9 67 2 10 21
24.0 67 2 10 21
24.1 67 2 9 22
24.2 66 3 7 24
24.3 66 3 7 24
24.4 66 3 7 24
24.5 66 3 7 24
24.6 66 3 7 24
24.7 66 3 7 24
24.8 66 3 7 24
24.9 66 3 7 24
25.0 66 3 7 24
25.1 66 3 6 25
25.2 66 3 6 25
25.3 66 3 5 26
25.4 65 4 5 26
25.5 64 5 5 26
25.6 63 6 5 26
25.7 63 6 5 26
25.8 63 6 5 26
25.9 63 6 4 27
26.0 63 6 4 27
26.1 63 6 4 27
26.2 63 6 4 27
26.3 63 6 4 27
26.4 63 6 4 27
26.5 63 6 4 27
26.6 63 6 4 27
26.7 63 6 4 27
26.8 63 6 3 28
26.9 63 5 4 28
27.0 63 5 4 28
27.1 63 5 3 29
27.2 63 5 3 29
27.3 63 5 3 29
27.4 63 5 3 29
27.5 63 5 3 29
27.6 62 6 3 29
27.7 62 4 5 29
27.8 62 4 5 29
27.9 62 3 6 29
28.0 62 3 6 29
28.1 62 3 6 29
28.2 62 3 6 29
28.3 62 3 6 29
28.4 62 3 6 29
28.5 62 3 6 29
28.6 61 4 6 29
28.7 61 4 6 29
28.8 60 5 6 29
28.9 60 4 7 29
29.0 60 4 7 29
29.1 59 5 7 29
29.2 58 6 7 29
29.3 58 6 7 29
29.4 58 6 6 30
29.5 58 6 6 30
29.6 58 6 6 30
29.7 58 6 6 30
29.8 58 6 6 30
29.9 58 6 6 30
30.0 58 6 6 30
30.1 57 7 6 30
30.2 57 6 7 30
30.3 57 6 7 30
30.4 57 6 7 30
30.5 56 7 7 30
30.6 56 7 7 30
30.7 56 7 7 30
30.8 56 7 6 31
30.9 56 7 6 31
31.0 56 7 6 31
31.1 56 7 6 31
31.2 56 6 6 32
31.3 56 5 7 32
31.4 56 5 7 32
31.5 56 5 7 32
31.6 55 6 7 32
31.7 55 6 7 32
31.8 55 5 8 32
31.9 55 5 8 32
32.0 55 5 8 32
32.1 55 3 10 32
32.2 55 3 10 32
32.3 55 3 10 32
32.4 55 3 10 32
32.5 53 5 10 32
32.6 53 5 10 32
32.7 52 6 10 32
32.8 52 5 11 32
32.9 52 5 10 33
33.0 52 5 10 33
33.1 51 6 10 33
33.2 51 6 9 34
33.3 51 6 9 34
33.4 51 6 9 34
33.5 51 6 9 34
33.6 51 6 9 34
33.7 50 7 9 34
33.8 50 6 10 34
33.9 49 7 10 34
34.0 49 7 10 34
34.1 49 7 9 35
34.2 49 6 10 35
34.3 49 6 10 35
34.4 49 6 10 35
34.5 49 4 12 35
34.6 49 4 12 35
34.7 49 4 11 36
34.8 48 4 12 36
34.9 48 4 12 36
35.0 48 4 12 36
35.1 48 3 12 37
35.2 47 4 12 37
35.3 47 4 12 37
35.4 46 5 11 38
35.5 46 5 10 39
35.6 46 5 10 39
35.7 46 5 10 39
35.8 46 5 10 39
35.9 46 5 10 39
36.0 46 5 10 39
36.1 46 5 10 39
36.2 46 5 10 39
36.3 46 5 10 39
36.4 46 5 10 39
36.5 46 5 10 39
36.6 46 5 10 39
36.7 46 5 10 39
36.8 46 5 10 39
36.9 46 5 10 39
37.0 46 5 10 39
37.1 46 5 10 39
37.2 46 5 10 39
37.3 46 5 10 39
37.4 46 5 10 39
37.5 46 5 10 39
37.6 45 6 10 39
37.7 44 7 10 39
37.8 44 7 10 39
37.9 44 7 9 40
38.0 44 7 9 40
38.1 44 5 11 40
38.2 44 5 11 40
38.3 44 5 10 41
38.4 44 5 10 41
38.5 43 6 10 41
38.6 43 6 10 41
38.7 43 6 10 41
38.8 43 6 10 41
38.9 43 4 12 41
39.0 43 4 12 41
39.1 43 4 12 41
39.2 43 4 12 41
39.3 43 4 12 41
39.4 43 3 13 41
39.5 43 3 13 41
39.6 43 3 13 41
39.7 43 3 12 42
39.8 43 3 12 42
39.9 43 3 12 42
40.0 43 3 12 42
40.1 43 3 12 42
40.2 43 3 12 42
40.3 43 3 12 42
40.4 43 3 12 42
40.5 43 3 12 42
40.6 43 3 12 42
40.7 43 3 12 42
40.8 43 3 12 42
40.9 43 2 13 42
41.0 43 2 13 42
41.1 43 2 13 42
41.2 43 2 13 42
41.3 43 2 13 42
41.4 43 2 13 42
41.5 43 2 13 42
41.6 43 2 13 42
41.7 42 3 13 42
41.8 42 3 13 42
41.9 42 3 13 42
42.0 42 2 13 43
42.1 42 2 13 43
42.2 42 2 13 43
42.3 42 2 12 44
42.4 42 2 12 44
42.5 42 2 12 44
42.6 42 2 12 44
42.7 42 2 12 44
42.8 42 2 12 44
42.9 42 2 11 45
43.0 42 1 12 45
43.1 42 1 12 45
43.2 42 1 12 45
43.3 41 2 12 45
43.4 41 2 12 45
43.5 41 2 11 46
43.6 41 2 11 46
43.7 41 2 11 46
43.8 40 2 12 46
43.9 40 2 12 46
44.0 40 2 12 46
44.1 40 2 12 46
44.2 40 2 11 47
44.3 39 3 11 47
44.4 39 3 11 47
44.5 39 3 11 47
44.6 39 3 11 47
44.7 38 3 12 47
44.8 38 3 12 47
44.9 38 3 11 48
45.0 38 3 11 48
45.1 38 3 10 49
45.2 37 4 10 49
45.3 37 4 10 49
45.4 37 4 10 49
45.5 37 4 10 49
45.6 37 4 10 49
45.7 37 4 10 49
45.8 37 3 11 49
45.9 37 3 11 49
46.0 36 4 10 50
46.1 36 4 10 50
46.2 36 4 10 50
46.3 36 4 10 50
46.4 36 4 10 50
46.5 36 4 10 50
46.6 36 4 9 51
46.7 36 4 9 51
46.8 36 4 9 51
46.9 36 4 9 51
47.0 36 3 10 51
47.1 36 3 10 51
47.2 36 3 10 51
47.3 36 3 10 51
47.4 36 3 10 51
47.5 35 3 11 51
47.6 35 3 11 51
47.7 35 3 11 51
47.8 35 3 11 51
47.9 35 3 11 51
48.0 35 3 11 51
48.1 35 3 11 51
48.2 35 3 11 51
48.3 35 3 11 51
48.4 35 3 10 52
48.5 35 3 9 53
48.6 35 3 9 53
48.7 35 3 9 53
48.8 35 3 9 53
48.9 35 3 9 53
49.0 35 3 9 53
49.1 34 4 9 53
49.2 33 5 9 53
49.3 33 5 9 53
49.4 33 4 10 53
49.5 33 4 10 53
49.6 33 4 10 53
49.7 33 4 10 53
49.8 33 4 10 53
49.9 33 4 9 54
50.0 33 3 9 55
50.1 33 3 9 55
50.2 33 3 8 56
50.3 33 3 8 56
50.4 33 3 8 56
50.5 33 3 7 57
50.6 33 3 7 57
50.7 33 3 7 57
50.8 33 3 6 58
50.9 33 3 6 58
51.0 33 3 6 58
51.1 33 3 6 58
51.2 33 3 6 58
51.3 33 3 5 59
51.4 33 3 5 59
51.5 33 2 6 59
51.6 33 2 6 59
51.7 33 2 6 59
51.8 33 2 6 59
51.9 33 1 7 59
52.0 33 1 7 59
52.1 33 1 6 60
52.2 33 1 6 60
52.3 33 1 6 60
52.4 33 1 6 60
52.5 33 1 6 60
52.6 33 1 6 60
52.7 33 1 6 60
52.8 33 1 6 60
52.9 33 1 6 60
53.0 33 1 5 61
53.1 32 2 5 61
53.2 31 3 5 61
53.3 31 3 5 61
53.4 31 3 5 61
53.5 30 4 5 61
53.6 30 4 5 61
53.7 30 4 5 61
53.8 30 4 5 61
53.9 30 4 5 61
54.0 30 4 4 62
54.1 30 4 4 62
54.2 30 3 5 62
54.3 30 2 6 62
54.4 30 2 6 62
54.5 30 2 6 62
54.6 30 2 6 62
54.7 30 1 7 62
54.8 30 1 7 62
54.9 30 1 7 62
55.0 30 1 7 62
55.1 30 1 7 62
55.2 30 1 7 62
55.3 30 1 7 62
55.4 30 1 7 62
55.5 30 1 6 63
55.6 30 1 6 63
55.7 30 1 6 63
55.8 30 1 6 63
55.9 30 1 6 63
56.0 30 1 6 63
56.1 30 1 6 63
56.2 30 1 6 63
56.3 30 1 6 63
56.4 30 0 7 63
56.5 30 0 7 63
56.6 29 1 7 63
56.7 29 1 7 63
56.8 29 1 6 64
56.9 29 1 6 64
57.0 29 1 6 64
57.1 29 1 6 64
57.2 28 2 6 64
57.3 27 3 5 65
57.4 27 3 5 65
57.5 27 3 5 65
57.6 27 3 5 65
57.7 27 3 5 65
57.8 27 3 5 65
57.9 27 3 5 65
58.0 27 3 5 65
58.1 27 3 5 65
58.2 27 3 5 65
58.3 27 3 5 65
58.4 27 3 5 65
58.5 27 3 5 65
58.6 27 3 5 65
58.7 27 3 5 65
58.8 27 3 5 65
58.9 27 3 5 65
59.0 27 3 5 65
59.1 27 3 5 65
59.2 27 3 5 65
59.3 27 3 5 65
59.4 27 3 5 65
59.5 27 3 5 65
59.6 27 3 5 65
59.7 27 3 5 65
59.8 27 2 6 65
59.9 26 3 6 65
60.0 25 4 6 65
60.1 25 4 6 65
60.2 25 4 5 66
60.3 25 3 6 66
60.4 25 3 6 66
60.5 25 3 6 66
60.6 25 3 6 66
60.7 25 3 6 66
60.8 25 3 5 67
60.9 25 3 5 67
61.0 25 3 5 67
61.1 24 4 5 67
61.2 24 4 4 68
61.3 24 4 4 68
61.4 24 4 4 68
61.5 24 4 4 68
61.6 24 4 4 68
61.7 24 4 4 68
61.8 24 4 4 68
61.9 24 3 5 68
62.0 24 3 5 68
62.1 24 3 4 69
62.2 24 3 4 69
62.3 24 3 4 69
62.4 24 3 4 69
62.5 24 2 4 70
62.6 24 2 4 70
62.7 24 2 4 70
62.8 24 2 4 70
62.9 24 2 4 70
63.0 24 2 4 70
63.1 24 2 4 70
63.2 24 2 4 70
63.3 24 2 4 70
63.4 24 2 4 70
63.5 24 2 4 70
63.6 24 2 4 70
63.7 24 2 4 70
63.8 24 2 4 70
63.9 24 2 4 70
64.0 24 2 4 70
64.1 24 2 4 70
64.2 24 2 4 70
64.3 24 2 4 70
64.4 24 2 4 70
64.5 24 2 4 70
64.6 24 2 4 70
64.7 24 2 4 70
64.8 24 2 4 70
64.9 24 2 4 70
65.0 24 1 5 70
65.1 24 1 5 70
65.2 24 1 4 71
65.3 24 1 4 71
65.4 24 1 4 71
65.5 24 1 4 71
65.6 24 1 4 71
65.7 24 1 4 71
65.8 24 1 4 71
65.9 24 1 4 71
66.0 24 1 4 71
66.1 24 1 4 71
66.2 24 1 4 71
66.3 24 1 4 71
66.4 24 1 2 73
66.5 24 1 2 73
66.6 24 1 2 73
66.7 24 1 2 73
66.8 24 1 2 73
66.9 24 1 2 73
67.0 24 1 2 73
67.1 24 1 2 73
67.2 24 1 2 73
67.3 24 1 2 73
67.4 24 1 2 73
67.5 24 1 2 73
67.6 24 1 2 73
67.7 24 1 2 73
67.8 24 1 2 73
67.9 24 1 2 73
68.0 24 1 2 73
68.1 24 1 2 73
68.2 24 1 2 73
68.3 24 1 2 73
68.4 24 1 2 73
68.5 24 1 2 73
68.6 24 1 2 73
68.7 24 1 2 73
68.8 24 1 2 73
68.9 24 1 2 73
69.0 24 1 2 73
69.1 24 1 2 73
69.2 24 1 2 73
69.3 24 1 2 73
69.4 24 1 2 73
69.5 23 2 2 73
69.6 23 2 2 73
69.7 23 1 3 73
69.8 23 1 3 73
69.9 23 1 3 73
70.0 23 1 3 73
70.1 23 1 3 73
70.2 23 1 3 73
70.3 23 1 3 73
70.4 23 1 3 73
70.5 23 1 3 73
70.6 23 0 4 73
70.7 23 0 4 73
70.8 22 1 4 73
70.9 22 1 4 73
71.0 22 1 4 73
71.1 22 1 4 73
71.2 22 1 4 73
71.3 22 1 4 73
71.4 22 1 4 73
71.5 22 1 4 73
71.6 22 1 4 73
71.7 22 1 4 73
71.8 22 1 4 73
71.9 22 1 4 73
72.0 22 1 4 73
72.1 22 1 4 73
72.2 22 1 4 73
72.3 22 1 3 74
72.4 22 1 3 74
72.5 22 1 3 74
72.6 22 1 3 74
72.7 22 1 3 74
72.8 22 1 3 74
72.9 22 1 3 74
73.0 22 1 3 74
73.1 22 1 3 74
73.2 22 1 3 74
73.3 22 1 3 74
73.4 22 1 3 74
73.5 22 1 3 74
73.6 21 2 3 74
73.7 21 2 3 74
73.8 21 2 3 74
73.9 21 2 3 74
74.0 21 2 3 74
74.1 21 2 3 74
74.2 21 2 3 74
74.3 21 2 3 74
74.4 21 2 3 74
74.5 21 2 3 74
74.6 21 2 3 74
74.7 21 2 3 74
74.8 21 1 4 74
74.9 21 1 4 74
75.0 21 1 4 74
75.1 21 1 4 74
75.2 21 1 4 74
75.3 21 1 4 74
75.4 21 1 4 74
75.5 21 1 4 74
75.6 21 1 4 74
75.7 21 1 4 74
75.8 21 1 4 74
75.9 21 1 4 74
76.0 21 1 4 74
76.1 21 1 4 74
76.2 21 1 4 74
76.3 21 1 4 74
76.4 21 1 4 74
76.5 21 1 4 74
76.6 21 1 4 74
76.7 21 1 4 74
76.8 21 1 4 74
76.9 20 2 4 74
77.0 20 2 4 74
77.1 20 2 4 74
77.2 20 2 3 75
77.3 20 2 2 76
77.4 20 2 2 76
77.5 20 2 2 76
77.6 20 2 2 76
77.7 20 2 2 76
77.8 20 2 2 76
77.9 20 2 1 77
78.0 20 2 1 77
78.1 20 2 1 77
78.2 20 2 1 77
78.3 20 2 1 77
78.4 20 1 2 77
78.5 19 2 2 77
78.6 19 2 2 77
78.7 19 2 2 77
78.8 19 2 2 77
78.9 19 1 3 77
79.0 19 1 3 77
79.1 19 1 3 77
79.2 19 0 4 77
79.3 19 0 4 77
79.4 19 0 4 77
79.5 19 0 4 77
79.6 18 1 4 77
79.7 18 1 4 77
79.8 18 1 4 77
79.9 18 1 4 77
80.0 18 1 4 77
80.1 18 1 4 77
80.2 18 1 4 77
80.3 18 1 4 77
80.4 18 0 5 77
80.5 18 0 5 77
80.6 18 0 5 77
80.7 18 0 5 77
80.8 18 0 5 77
80.9 18 0 5 77
81.0 18 0 5 77
81.1 18 0 5 77
81.2 18 0 5 77
81.3 18 0 5 77
81.4 18 0 5 77
81.5 18 0 5 77
81.6 18 0 5 77
81.7 18 0 5 77
81.8 18 0 5 77
81.9 18 0 5 77
82.0 18 0 5 77
82.1 18 0 5 77
82.2 18 0 5 77
82.3 18 0 5 77
82.4 18 0 5 77
82.5 18 0 5 77
82.6 17 1 4 78
82.7 17 1 4 78
82.8 17 1 4 78
82.9 17 1 4 78
83.0 17 1 4 78
83.1 17 1 4 78
83.2 17 1 4 78
83.3 17 1 4 78
83.4 17 1 4 78
83.5 17 1 4 78
83.6 16 2 4 78
83.7 16 2 4 78
83.8 16 2 4 78
83.9 16 2 4 78
84.0 16 2 4 78
84.1 16 2 4 78
84.2 16 1 5 78
84.3 16 1 5 78
84.4 16 1 5 78
84.5 16 1 5 78
84.6 16 1 5 78
84.7 16 1 5 78
84.8 16 1 5 78
84.9 16 1 5 78
85.0 15 2 5 78
85.1 15 2 5 78
85.2 14 3 5 78
85.3 14 3 5 78
85.4 14 3 5 78
85.5 14 2 6 78
85.6 14 2 6 78
85.7 14 2 5 79
85.8 14 2 5 79
85.9 14 2 5 79
86.0 14 2 5 79
86.1 14 2 5 79
86.2 14 2 5 79
86.3 14 2 4 80
86.4 14 2 4 80
86.5 14 2 4 80
86.6 13 3 4 80
86.7 13 3 4 80
86.8 13 3 4 80
86.9 13 3 3 81
87.0 13 3 3 81
87.1 13 3 3 81
87.2 13 3 3 81
87.3 13 3 3 81
87.4 13 3 3 81
87.5 13 3 3 81
87.6 13 3 3 81
87.7 13 3 3 81
87.8 13 3 3 81
87.9 13 3 3 81
88.0 13 3 3 81
88.1 13 3 3 81
88.2 13 3 3 81
88.3 13 3 3 81
88.4 13 3 3 81
88.5 13 3 3 81
88.6 13 3 3 81
88.7 13 3 3 81
88.8 13 2 4 81
88.9 13 2 3 82
89.0 13 2 3 82
89.1 13 2 3 82
89.2 13 2 3 82
89.3 13 2 3 82
89.4 13 2 3 82
89.5 13 2 3 82
89.6 13 2 3 82
89.7 13 2 3 82
89.8 13 2 2 83
89.9 13 2 2 83
90.0 13 2 2 83
90.1 13 2 2 83
90.2 13 2 2 83
90.3 13 1 3 83
90.4 13 1 3 83
90.5 13 1 3 83
90.6 13 0 4 83
90.7 13 0 4 83
90.8 13 0 4 83
90.9 13 0 4 83
91.0 13 0 4 83
91.1 13 0 4 83
91.2 13 0 4 83
91.3 13 0 3 84
91.4 13 0 3 84
91.5 13 0 3 84
91.6 13 0 3 84
91.7 13 0 3 84
91.8 13 0 3 84
91.9 13 0 3 84
92.0 13 0 3 84
92.1 13 0 3 84
92.2 13 0 3 84
92.3 13 0 3 84
92.4 13 0 3 84
92.5 13 0 3 84
92.6 13 0 3 84
92.7 12 1 3 84
92.8 12 1 3 84
92.9 12 1 3 84
93.0 12 1 3 84
93.1 12 1 3 84
93.2 12 1 3 84
93.3 12 1 3 84
93.4 12 1 3 84
93.5 12 1 3 84
93.6 12 1 3 84
93.7 12 1 3 84
93.8 12 1 3 84
93.9 12 1 3 84
94.0 12 1 3 84
94.1 12 1 3 84
94.2 12 1 3 84
94.3 12 1 3 84
94.4 12 1 3 84
94.5 12 1 3 84
94.6 12 1 3 84
94.7 12 1 3 84
94.8 12 1 3 84
94.9 12 1 3 84
95.0 12 1 3 84
95.1 12 1 3 84
95.2 12 1 3 84
95.3 12 1 3 84
95.4 12 1 3 84
95.5 12 1 3 84
95.6 12 1 3 84
95.7 12 1 3 84
95.8 12 1 3 84
95.9 12 1 3 84
96.0 12 1 3 84
96.1 12 1 3 84
96.2 11 1 4 84
96.3 11 1 4 84
96.4 11 1 4 84
96.5 11 1 4 84
96.6 11 1 4 84
96.7 11 1 4 84
96.8 11 1 4 84
96.9 11 1 4 84
97.0 11 1 4 84
97.1 11 1 4 84
97.2 11 1 4 84
97.3 11 1 4 84
97.4 11 1 4 84
97.5 11 1 4 84
97.6 11 1 4 84
97.7 11 1 4 84
97.8 11 1 4 84
97.9 11 0 5 84
98.0 11 0 5 84
98.1 11 0 5 84
98.2 11 0 5 84
98.3 11 0 5 84
98.4 11 0 5 84
98.5 11 0 5 84
98.6 11 0 5 84
98.7 11 0 5 84
98.8 11 0 5 84
98.9 11 0 5 84
99.0 11 0 5 84
99.1 11 0 5 84
99.2 11 0 5 84
99.3 11 0 5 84
99.4 11 0 5 84
99.5 11 0 5 84
99.6 11 0 5 84
99.7 11 0 5 84
99.8 11 0 5 84
99.9 11 0 5 84
100.0 11 0 4 85
100.1 11 0 4 85
100.2 11 0 4 85
100.3 11 0 4 85
100.4 11 0 4 85
100.5 11 0 4 85
100.6 11 0 4 85
100.7 11 0 4 85
100.8 11 0 4 85
100.9 11 0 4 85
101.0 11 0 4 85
101.1 11 0 4 85
101.2 11 0 4 85
101.3 11 0 4 85
101.4 11 0 4 85
101.5 11 0 3 86
101.6 11 0 3 86
101.7 11 0 3 86
101.8 11 0 3 86
101.9 11 0 2 87
102.0 11 0 2 87
102.1 11 0 2 87
102.2 11 0 2 87
102.3 11 0 2 87
102.4 11 0 2 87
102.5 11 0 2 87
102.6 11 0 2 87
102.7 11 0 2 87
102.8 11 0 2 87
102.9 11 0 2 87
103.0 11 0 2 87
103.1 11 0 2 87
103.2 11 0 2 87
103.3 11 0 2 87
103.4 11 0 2 87
103.5 11 0 2 87
103.6 11 0 2 87
103.7 11 0 2 87
103.8 11 0 2 87
103.9 11 0 2 87
104.0 11 0 2 87
104.1 11 0 2 87
104.2 11 0 2 87
104.3 11 0 2 87
104.4 11 0 2 87
104.5 11 0 2 87
104.6 11 0 2 87
104.7 11 0 2 87
104.8 11 0 2 87
104.9 11 0 2 87
105.0 11 0 2 87
105.1 11 0 2 87
105.2 11 0 2 87
105.3 11 0 2 87
105.4 11 0 2 87
105.5 11 0 2 87
105.6 11 0 2 87
105.7 11 0 2 87
105.8 11 0 2 87
105.9 11 0 2 87
106.0 11 0 2 87
106.1 11 0 2 87
106.2 11 0 2 87
106.3 11 0 2 87
106.4 11 0 2 87
106.5 11 0 2 87
106.6 11 0 2 87
106.7 11 0 2 87
106.8 11 0 2 87
106.9 11 0 2 87
107.0 11 0 2 87
107.1 11 0 2 87
107.2 11 0 2 87
107.3 11 0 2 87
107.4 11 0 2 87
107.5 11 0 2 87
107.6 11 0 2 87
107.7 11 0 2 87
107.8 11 0 2 87
107.9 11 0 2 87
108.0 11 0 2 87
108.1 11 0 1 88
108.2 11 0 1 88
108.3 11 0 0 89
108.4 11 0 0 89
108.5 11 0 0 89
108.6 11 0 0 89
108.7 11 0 0 89
108.8 11 0 0 89
108.9 11 0 0 89
109.0 11 0 0 89
109.1 11 0 0 89
109.2 11 0 0 89
109.3 11 0 0 89
109.4 11 0 0 89
109.5 11 0 0 89
109.6 11 0 0 89
109.7 11 0 0 89
109.8 11 0 0 89
109.9 11 0 0 89
110.0 11 0 0 89
110.1 11 0 0 89
110.2 11 0 0 89
110.3 11 0 0 89
110.4 11 0 0 89
110.5 11 0 0 89
110.6 11 0 0 89
110.7 11 0 0 89
110.8 11 0 0 89
110.9 11 0 0 89
111.0 11 0 0 89
111.1 11 0 0 89
111.2 11 0 0 89
111.3 11 0 0 89
111.4 11 0 0 89
111.5 11 0 0 89
111.6 11 0 0 89
111.7 11 0 0 89
111.8 11 0 0 89
111.9 11 0 0 89
112.0 11 0 0 89
112.1 11 0 0 89
112.2 11 0 0 89
112.3 11 0 0 89
112.4 11 0 0 89
112.5 11 0 0 89
112.6 11 0 0 89
112.7 11 0 0 89
112.8 11 0 0 89
112.9 11 0 0 89
113.0 11 0 0 89
113.1 11 0 0 89
113.2 11 0 0 89
113.3 11 0 0 89
113.4 11 0 0 89
113.5 11 0 0 89
113.6 11 0 0 89
113.7 11 0 0 89
113.8 11 0 0 89
113.9 11 0 0 89
114.0 10 1 0 89
114.1 10 1 0 89
114.2 10 1 0 89
114.3 10 1 0 89
114.4 10 1 0 89
114.5 10 1 0 89
114.6 10 1 0 89
114.7 10 1 0 89
114.8 10 1 0 89
114.9 10 1 0 89
115.0 10 0 1 89
115.1 10 0 1 89
115.2 10 0 1 89
115.3 10 0 1 89
115.4 10 0 1 89
115.5 10 0 1 89
115.6 10 0 1 89
115.7 10 0 1 89
115.8 10 0 1 89
115.9 10 0 1 89
116.0 10 0 1 89
116.1 10 0 1 89
