t 218Po 214Pb 214Bi 214Po 210Pb
99.6 0 4 11 0 85
99.7 0 4 11 0 85
99.8 0 4 11 0 85
99.9 0 4 11 0 85
100.0 0 4 11 0 85
100.1 0 4 11 0 85
100.2 0 4 11 0 85
100.3 0 4 11 0 85
100.4 0 4 11 0 85
100.5 0 4 11 0 85
100.6 0 4 11 0 85
100.7 0 4 11 0 85
100.8 0 4 11 0 85
100.9 0 4 11 0 85
101.0 0 4 11 0 85
101.1 0 4 11 0 85
101.2 0 4 11 0 85
101.3 0 4 11 0 85
101.4 0 4 11 0 85
101.5 0 4 11 0 85
101.6 0 4 11 0 85
101.7 0 4 11 0 85
101.8 0 4 11 0 85
101.9 0 4 11 0 85
102.0 0 4 11 0 85
102.1 0 4 11 0 85
102.2 0 4 11 0 85
102.3 0 4 11 0 85
102.4 0 4 11 0 85
102.5 0 4 11 0 85
102.6 0 3 12 0 85
102.7 0 3 12 0 85
102.8 0 3 12 0 85
102.9 0 3 12 0 85
103.0 0 3 12 0 85
103.1 0 3 12 0 85
103.2 0 3 12 0 85
103.3 0 3 12 0 85
103.4 0 3 12 0 85
103.5 0 3 12 0 85
103.6 0 3 12 0 85
103.7 0 3 12 0 85
103.8 0 3 12 0 85
103.9 0 3 12 0 85
104.0 0 3 12 0 85
104.1 0 3 12 0 85
104.2 0 3 12 0 85
104.3 0 3 11 0 86
104.4 0 3 11 0 86
104.5 0 3 11 0 86
104.6 0 3 11 0 86
104.7 0 3 11 0 86
104.8 0 3 11 0 86
104.9 0 3 11 0 86
105.0 0 3 11 0 86
105.1 0 3 11 0 86
105.2 0 3 11 0 86
105.3 0 3 11 0 86
105.4 0 3 11 0 86
105.5 0 3 11 0 86
105.6 0 3 11 0 86
105.7 0 3 11 0 86
105.8 0 3 11 0 86
105.9 0 3 11 0 86
106.0 0 3 11 0 86
106.1 0 3 11 0 86
106.2 0 3 11 0 86
106.3 0 3 11 0 86
106.4 0 3 11 0 86
106.5 0 2 12 0 86
106.6 0 2 12 0 86
106.7 0 2 12 0 86
106.8 0 2 12 0 86
106.9 0 2 12 0 86
107.0 0 2 12 0 86
107.1 0 2 12 0 86
107.2 0 2 12 0 86
107.3 0 2 12 0 86
107.4 0 2 12 0 86
107.5 0 2 12 0 86
107.6 0 2 12 0 86
107.7 0 2 12 0 86
107.8 0 2 12 0 86
107.9 0 2 12 0 86
108.0 0 2 12 0 86
108.1 0 2 12 0 86
108.2 0 2 12 0 86
108.3 0 2 12 0 86
108.4 0 2 12 0 86
108.5 0 1 13 0 86
108.6 0 1 13 0 86
108.7 0 1 13 0 86
108.8 0 1 13 0 86
108.9 0 1 13 0 86
109.0 0 1 13 0 86
109.1 0 1 13 0 86
109.2 0 1 13 0 86
109.3 0 1 13 0 86
109.4 0 1 13 0 86
109.5 0 1 13 0 86
109.6 0 1 12 0 87
109.7 0 1 12 0 87
109.8 0 1 12 0 87
109.9 0 1 12 0 87
110.0 0 1 12 0 87
110.1 0 1 12 0 87
110.2 0 1 11 0 88
110.3 0 1 11 0 88
110.4 0 1 11 0 88
110.5 0 1 11 0 88
110.6 0 1 11 0 88
110.7 0 1 10 0 89
110.8 0 1 10 0 89
110.9 0 1 10 0 89
111.0 0 1 10 0 89
111.1 0 1 10 0 89
111.2 0 1 10 0 89
111.3 0 1 10 0 89
111.4 0 1 10 0 89
111.5 0 1 10 0 89
111.6 0 1 10 0 89
111.7 0 1 10 0 89
111.8 0 1 10 0 89
111.9 0 1 10 0 89
112.0 0 1 10 0 89
112.1 0 1 10 0 89
112.2 0 1 10 0 89
112.3 0 1 10 0 89
112.4 0 1 10 0 89
112.5 0 1 10 0 89
112.6 0 1 10 0 89
112.7 0 1 10 0 89
112.8 0 1 10 0 89
112.9 0 1 10 0 89
113.0 0 1 10 0 89
113.1 0 1 10 0 89
113.2 0 1 10 0 89
113.3 0 1 10 0 89
113.4 0 1 10 0 89
113.5 0 1 10 0 89
113.6 0 1 10 0 89
113.7 0 1 10 0 89
113.8 0 1 10 0 89
113.9 0 1 10 0 89
114.0 0 1 9 0 90
114.1 0 1 9 0 90
114.2 0 1 9 0 90
114.3 0 1 9 0 90
114.4 0 1 9 0 90
114.5 0 1 9 0 90
114.6 0 1 9 0 90
114.7 0 1 9 0 90
114.8 0 1 9 0 90
114.9 0 1 9 0 90
115.0 0 1 9 0 90
115.1 0 1 9 0 90
115.2 0 1 9 0 90
115.3 0 1 9 0 90
115.4 0 1 9 0 90
115.5 0 1 9 0 90
115.6 0 1 9 0 90
115.7 0 1 9 0 90
115.8 0 1 9 0 90
115.9 0 1 9 0 90
116.0 0 1 9 0 90
116.1 0 1 9 0 90
116.2 0 1 9 0 90
116.3 0 1 9 0 90
116.4 0 1 9 0 90
116.5 0 1 9 0 90
116.6 0 1 9 0 90
116.7 0 1 9 0 90
116.8 0 1 9 0 90
116.9 0 1 9 0 90
117.0 0 1 9 0 90
117.1 0 1 9 0 90
117.2 0 1 9 0 90
117.3 0 1 9 0 90
117.4 0 1 9 0 90
117.5 0 1 9 0 90
117.6 0 1 9 0 90
117.7 0 1 9 0 90
117.8 0 1 9 0 90
117.9 0 1 9 0 90
118.0 0 1 9 0 90
118.1 0 1 9 0 90
118.2 0 1 9 0 90
118.3 0 1 9 0 90
118.4 0 1 8 0 91
118.5 0 1 8 0 91
118.6 0 1 8 0 91
118.7 0 1 8 0 91
118.8 0 1 8 0 91
118.9 0 1 8 0 91
119.0 0 1 8 0 91
119.1 0 1 8 0 91
119.2 0 1 8 0 91
119.3 0 1 8 0 91
119.4 0 1 8 0 91
119.5 0 1 8 0 91
119.6 0 1 8 0 91
119.7 0 1 8 0 91
119.8 0 1 8 0 91
119.9 0 1 8 0 91
120.0 0 1 8 0 91
120.1 0 1 8 0 91
120.2 0 1 8 0 91
120.3 0 1 8 0 91
120.4 0 1 8 0 91
120.5 0 1 8 0 91
120.6 0 1 8 0 91
120.7 0 1 8 0 91
120.8 0 1 7 0 92
120.9 0 1 7 0 92
121.0 0 1 7 0 92
121.1 0 1 7 0 92
121.2 0 1 7 0 92
121.3 0 1 7 0 92
121.4 0 1 7 0 92
121.5 0 1 7 0 92
121.6 0 1 7 0 92
121.7 0 1 7 0 92
121.8 0 1 7 0 92
121.9 0 1 7 0 92
122.0 0 1 7 0 92
122.1 0 1 7 0 92
122.2 0 1 7 0 92
122.3 0 1 7 0 92
122.4 0 1 7 0 92
122.5 0 1 7 0 92
122.6 0 1 7 0 92
122.7 0 1 7 0 92
122.8 0 1 7 0 92
122.9 0 1 7 0 92
123.0 0 1 7 0 92
123.1 0 1 7 0 92
123.2 0 1 7 0 92
123.3 0 1 7 0 92
123.4 0 1 7 0 92
123.5 0 1 7 0 92
123.6 0 1 7 0 92
123.7 0 1 7 0 92
123.8 0 1 7 0 92
123.9 0 1 7 0 92
124.0 0 1 7 0 92
124.1 0 1 7 0 92
124.2 0 1 7 0 92
124.3 0 1 7 0 92
124.4 0 1 7 0 92
124.5 0 1 7 0 92
124.6 0 1 7 0 92
124.7 0 1 7 0 92
124.8 0 1 7 0 92
124.9 0 1 7 0 92
125.0 0 1 7 0 92
125.1 0 1 7 0 92
125.2 0 1 7 0 92
125.3 0 1 7 0 92
125.4 0 1 7 0 92
125.5 0 1 7 0 92
125.6 0 1 7 0 92
125.7 0 1 7 0 92
125.8 0 1 7 0 92
125.9 0 1 7 0 92
126.0 0 1 7 0 92
126.1 0 1 7 0 92
126.2 0 1 7 0 92
126.3 0 1 7 0 92
126.4 0 1 7 0 92
126.5 0 1 7 0 92
126.6 0 1 7 0 92
126.7 0 1 7 0 92
126.8 0 1 7 0 92
126.9 0 1 7 0 92
127.0 0 1 7 0 92
127.1 0 1 7 0 92
127.2 0 1 7 0 92
127.3 0 1 7 0 92
127.4 0 1 7 0 92
127.5 0 1 6 0 93
127.6 0 1 6 0 93
127.7 0 1 6 0 93
127.8 0 1 6 0 93
127.9 0 1 6 0 93
128.0 0 1 6 0 93
128.1 0 1 6 0 93
128.2 0 1 6 0 93
128.3 0 1 6 0 93
128.4 0 1 6 0 93
128.5 0 1 6 0 93
128.6 0 1 6 0 93
128.7 0 1 6 0 93
128.8 0 1 6 0 93
128.9 0 1 6 0 93
129.0 0 1 6 0 93
129.1 0 1 6 0 93
129.2 0 1 6 0 93
129.3 0 1 6 0 93
129.4 0 1 6 0 93
129.5 0 1 6 0 93
129.6 0 1 6 0 93
129.7 0 1 6 0 93
129.8 0 1 6 0 93
129.9 0 1 6 0 93
130.0 0 1 6 0 93
130.1 0 1 6 0 93
130.2 0 1 6 0 93
130.3 0 1 6 0 93
130.4 0 1 6 0 93
130.5 0 1 6 0 93
130.6 0 1 6 0 93
130.7 0 1 6 0 93
130.8 0 1 6 0 93
130.9 0 1 6 0 93
131.0 0 1 6 0 93
131.1 0 1 6 0 93
131.2 0 1 6 0 93
131.3 0 1 6 0 93
131.4 0 1 6 0 93
131.5 0 1 6 0 93
131.6 0 1 6 0 93
131.7 0 1 6 0 93
131.8 0 1 6 0 93
131.9 0 1 6 0 93
132.0 0 1 6 0 93
132.1 0 1 6 0 93
132.2 0 1 6 0 93
132.3 0 1 6 0 93
132.4 0 1 6 0 93
132.5 0 1 6 0 93
132.6 0 1 6 0 93
132.7 0 1 6 0 93
132.8 0 1 5 0 94
132.9 0 1 5 0 94
133.0 0 1 5 0 94
133.1 0 1 5 0 94
133.2 0 1 5 0 94
133.3 0 1 5 0 94
133.4 0 1 5 0 94
133.5 0 1 5 0 94
133.6 0 1 5 0 94
133.7 0 1 5 0 94
133.8 0 1 5 0 94
133.9 0 1 5 0 94
134.0 0 1 5 0 94
134.1 0 1 5 0 94
134.2 0 1 5 0 94
134.3 0 1 5 0 94
134.4 0 1 5 0 94
134.5 0 1 5 0 94
134.6 0 1 5 0 94
134.7 0 1 5 0 94
134.8 0 1 5 0 94
134.9 0 1 5 0 94
135.0 0 1 5 0 94
135.1 0 1 5 0 94
135.2 0 1 5 0 94
135.3 0 1 5 0 94
135.4 0 1 5 0 94
135.5 0 1 5 0 94
135.6 0 1 5 0 94
135.7 0 1 5 0 94
135.8 0 1 5 0 94
135.9 0 1 5 0 94
136.0 0 1 5 0 94
136.1 0 1 5 0 94
136.2 0 1 5 0 94
136.3 0 1 5 0 94
136.4 0 1 5 0 94
136.5 0 1 5 0 94
136.6 0 1 5 0 94
136.7 0 1 5 0 94
136.8 0 1 5 0 94
136.9 0 1 5 0 94
137.0 0 1 5 0 94
137.1 0 1 5 0 94
137.2 0 1 5 0 94
137.3 0 1 5 0 94
137.4 0 1 5 0 94
137.5 0 1 5 0 94
137.6 0 1 5 0 94
137.7 0 1 4 0 95
137.8 0 1 4 0 95
137.9 0 1 4 0 95
138.0 0 1 4 0 95
138.1 0 1 4 0 95
138.2 0 1 4 0 95
138.3 0 1 4 0 95
138.4 0 1 4 0 95
138.5 0 1 4 0 95
138.6 0 1 4 0 95
138.7 0 1 4 0 95
138.8 0 1 4 0 95
138.9 0 1 4 0 95
139.0 0 1 4 0 95
139.1 0 1 4 0 95
139.2 0 1 4 0 95
139.3 0 1 4 0 95
139.4 0 1 4 0 95
139.5 0 1 4 0 95
139.6 0 1 4 0 95
139.7 0 1 4 0 95
139.8 0 1 4 0 95
139.9 0 1 4 0 95
140.0 0 1 4 0 95
140.1 0 1 4 0 95
140.2 0 1 4 0 95
140.3 0 1 4 0 95
140.4 0 1 4 0 95
140.5 0 1 4 0 95
140.6 0 1 4 0 95
140.7 0 1 4 0 95
140.8 0 1 4 0 95
140.9 0 1 4 0 95
141.0 0 1 4 0 95
141.1 0 1 4 0 95
141.2 0 1 4 0 95
141.3 0 1 4 0 95
141.4 0 1 4 0 95
141.5 0 1 4 0 95
141.6 0 1 4 0 95
141.7 0 1 4 0 95
141.8 0 1 4 0 95
141.9 0 1 4 0 95
142.0 0 1 4 0 95
142.1 0 1 4 0 95
142.2 0 1 4 0 95
142.3 0 1 4 0 95
142.4 0 1 4 0 95
142.5 0 1 4 0 95
142.6 0 1 4 0 95
142.7 0 1 4 0 95
142.8 0 1 4 0 95
142.9 0 1 4 0 95
143.0 0 1 4 0 95
143.1 0 1 4 0 95
143.2 0 1 4 0 95
143.3 0 1 4 0 95
143.4 0 1 4 0 95
143.5 0 1 4 0 95
143.6 0 1 4 0 95
143.7 0 1 4 0 95
143.8 0 1 4 0 95
143.9 0 1 4 0 95
144.0 0 1 4 0 95
144.1 0 1 4 0 95
144.2 0 1 4 0 95
144.3 0 1 4 0 95
144.4 0 1 4 0 95
144.5 0 1 4 0 95
144.6 0 1 4 0 95
144.7 0 1 4 0 95
144.8 0 1 4 0 95
144.9 0 0 5 0 95
145.0 0 0 5 0 95
145.1 0 0 5 0 95
145.2 0 0 5 0 95
145.3 0 0 5 0 95
145.4 0 0 5 0 95
145.5 0 0 5 0 95
145.6 0 0 5 0 95
145.7 0 0 5 0 95
145.8 0 0 5 0 95
145.9 0 0 5 0 95
146.0 0 0 4 0 96
146.1 0 0 4 0 96
146.2 0 0 4 0 96
146.3 0 0 4 0 96
146.4 0 0 4 0 96
146.5 0 0 4 0 96
146.6 0 0 4 0 96
146.7 0 0 4 0 96
146.8 0 0 4 0 96
146.9 0 0 4 0 96
147.0 0 0 4 0 96
147.1 0 0 4 0 96
147.2 0 0 4 0 96
147.3 0 0 4 0 96
147.4 0 0 4 0 96
147.5 0 0 4 0 96
147.6 0 0 4 0 96
147.7 0 0 4 0 96
147.8 0 0 4 0 96
147.9 0 0 4 0 96
148.0 0 0 4 0 96
148.1 0 0 4 0 96
148.2 0 0 4 0 96
148.3 0 0 4 0 96
148.4 0 0 3 0 97
148.5 0 0 3 0 97
148.6 0 0 3 0 97
148.7 0 0 3 0 97
148.8 0 0 3 0 97
148.9 0 0 3 0 97
149.0 0 0 3 0 97
149.1 0 0 3 0 97
149.2 0 0 3 0 97
149.3 0 0 3 0 97
149.4 0 0 3 0 97
149.5 0 0 3 0 97
149.6 0 0 3 0 97
149.7 0 0 3 0 97
149.8 0 0 3 0 97
149.9 0 0 3 0 97
150.0 0 0 3 0 97
150.1 0 0 3 0 97
150.2 0 0 3 0 97
150.3 0 0 3 0 97
150.4 0 0 3 0 97
150.5 0 0 3 0 97
150.6 0 0 3 0 97
150.7 0 0 3 0 97
150.8 0 0 3 0 97
150.9 0 0 3 0 97
151.0 0 0 3 0 97
151.1 0 0 3 0 97
151.2 0 0 3 0 97
151.3 0 0 3 0 97
151.4 0 0 2 0 98
151.5 0 0 2 0 98
151.6 0 0 2 0 98
151.7 0 0 2 0 98
151.8 0 0 2 0 98
151.9 0 0 2 0 98
152.0 0 0 2 0 98
152.1 0 0 2 0 98
152.2 0 0 2 0 98
152.3 0 0 2 0 98
152.4 0 0 2 0 98
152.5 0 0 2 0 98
152.6 0 0 2 0 98
152.7 0 0 2 0 98
152.8 0 0 2 0 98
152.9 0 0 2 0 98
153.0 0 0 2 0 98
153.1 0 0 2 0 98
153.2 0 0 2 0 98
153.3 0 0 2 0 98
153.4 0 0 2 0 98
153.5 0 0 2 0 98
153.6 0 0 2 0 98
153.7 0 0 2 0 98
153.8 0 0 2 0 98
153.9 0 0 2 0 98
154.0 0 0 2 0 98
154.1 0 0 2 0 98
154.2 0 0 2 0 98
154.3 0 0 2 0 98
154.4 0 0 2 0 98
154.5 0 0 2 0 98
154.6 0 0 2 0 98
154.7 0 0 2 0 98
154.8 0 0 2 0 98
154.9 0 0 2 0 98
155.0 0 0 2 0 98
155.1 0 0 2 0 98
155.2 0 0 2 0 98
155.3 0 0 2 0 98
155.4 0 0 2 0 98
155.5 0 0 2 0 98
155.6 0 0 2 0 98
155.7 0 0 2 0 98
155.8 0 0 2 0 98
155.9 0 0 2 0 98
156.0 0 0 2 0 98
156.1 0 0 2 0 98
156.2 0 0 2 0 98
156.3 0 0 2 0 98
156.4 0 0 2 0 98
156.5 0 0 2 0 98
156.6 0 0 2 0 98
156.7 0 0 2 0 98
156.8 0 0 2 0 98
156.9 0 0 2 0 98
157.0 0 0 2 0 98
157.1 0 0 2 0 98
157.2 0 0 2 0 98
157.3 0 0 2 0 98
157.4 0 0 2 0 98
157.5 0 0 2 0 98
157.6 0 0 2 0 98
157.7 0 0 2 0 98
157.8 0 0 2 0 98
157.9 0 0 2 0 98
158.0 0 0 2 0 98
158.1 0 0 2 0 98
158.2 0 0 2 0 98
158.3 0 0 2 0 98
158.4 0 0 2 0 98
158.5 0 0 2 0 98
158.6 0 0 2 0 98
158.7 0 0 2 0 98
158.8 0 0 2 0 98
158.9 0 0 2 0 98
159.0 0 0 2 0 98
159.1 0 0 2 0 98
159.2 0 0 2 0 98
159.3 0 0 2 0 98
159.4 0 0 2 0 98
159.5 0 0 2 0 98
159.6 0 0 2 0 98
159.7 0 0 2 0 98
159.8 0 0 2 0 98
159.9 0 0 2 0 98
160.0 0 0 2 0 98
160.1 0 0 2 0 98
160.2 0 0 2 0 98
160.3 0 0 2 0 98
160.4 0 0 2 0 98
160.5 0 0 2 0 98
160.6 0 0 2 0 98
160.7 0 0 2 0 98
160.8 0 0 2 0 98
160.9 0 0 2 0 98
161.0 0 0 2 0 98
161.1 0 0 2 0 98
161.2 0 0 2 0 98
161.3 0 0 2 0 98
161.4 0 0 2 0 98
161.5 0 0 2 0 98
161.6 0 0 2 0 98
161.7 0 0 2 0 98
161.8 0 0 2 0 98
161.9 0 0 2 0 98
162.0 0 0 2 0 98
162.1 0 0 2 0 98
162.2 0 0 2 0 98
162.3 0 0 2 0 98
162.4 0 0 2 0 98
162.5 0 0 2 0 98
162.6 0 0 2 0 98
162.7 0 0 2 0 98
162.8 0 0 2 0 98
162.9 0 0 2 0 98
163.0 0 0 2 0 98
163.1 0 0 2 0 98
163.2 0 0 2 0 98
163.3 0 0 2 0 98
163.4 0 0 2 0 98
163.5 0 0 2 0 98
163.6 0 0 2 0 98
163.7 0 0 2 0 98
163.8 0 0 2 0 98
163.9 0 0 2 0 98
164.0 0 0 2 0 98
164.1 0 0 2 0 98
164.2 0 0 2 0 98
164.3 0 0 2 0 98
164.4 0 0 2 0 98
164.5 0 0 2 0 98
164.6 0 0 2 0 98
164.7 0 0 2 0 98
164.8 0 0 2 0 98
164.9 0 0 2 0 98
165.0 0 0 2 0 98
165.1 0 0 2 0 98
165.2 0 0 2 0 98
165.3 0 0 2 0 98
165.4 0 0 2 0 98
165.5 0 0 2 0 98
165.6 0 0 2 0 98
165.7 0 0 2 0 98
165.8 0 0 2 0 98
165.9 0 0 2 0 98
166.0 0 0 2 0 98
166.1 0 0 2 0 98
166.2 0 0 2 0 98
166.3 0 0 2 0 98
166.4 0 0 2 0 98
166.5 0 0 2 0 98
166.6 0 0 2 0 98
166.7 0 0 2 0 98
166.8 0 0 2 0 98
166.9 0 0 2 0 98
167.0 0 0 2 0 98
167.1 0 0 2 0 98
167.2 0 0 2 0 98
167.3 0 0 2 0 98
167.4 0 0 2 0 98
167.5 0 0 2 0 98
167.6 0 0 2 0 98
167.7 0 0 2 0 98
167.8 0 0 2 0 98
167.9 0 0 2 0 98
168.0 0 0 2 0 98
168.1 0 0 2 0 98
168.2 0 0 2 0 98
168.3 0 0 2 0 98
168.4 0 0 2 0 98
168.5 0 0 2 0 98
168.6 0 0 2 0 98
168.7 0 0 2 0 98
168.8 0 0 2 0 98
168.9 0 0 2 0 98
169.0 0 0 2 0 98
169.1 0 0 2 0 98
169.2 0 0 2 0 98
169.3 0 0 1 0 99
169.4 0 0 1 0 99
169.5 0 0 1 0 99
169.6 0 0 1 0 99
169.7 0 0 1 0 99
169.8 0 0 1 0 99
169.9 0 0 1 0 99
170.0 0 0 1 0 99
170.1 0 0 1 0 99
170.2 0 0 1 0 99
170.3 0 0 1 0 99
170.4 0 0 1 0 99
170.5 0 0 1 0 99
170.6 0 0 1 0 99
170.7 0 0 1 0 99
170.8 0 0 1 0 99
170.9 0 0 1 0 99
171.0 0 0 1 0 99
171.1 0 0 1 0 99
171.2 0 0 1 0 99
171.3 0 0 1 0 99
171.4 0 0 1 0 99
171.5 0 0 0 0 100
