t 218Po 214Pb 214Bi 214Po 210Pb
13.6 8 76 13 0 3
13.7 8 76 13 0 3
13.8 8 76 13 0 3
13.9 8 76 13 0 3
14.0 7 77 13 0 3
14.1 6 78 13 0 3
14.2 6 77 14 0 3
14.3 6 77 14 0 3
14.4 6 77 14 0 3
14.5 6 77 14 0 3
14.6 5 78 14 0 3
14.7 5 77 15 0 3
14.8 4 78 15 0 3
14.9 4 78 15 0 3
15.0 4 78 15 0 3
15.1 3 79 15 0 3
15.2 3 79 15 0 3
15.3 3 79 14 0 4
15.4 3 78 15 0 4
15.5 3 78 15 0 4
15.6 3 77 16 0 4
15.7 3 76 17 0 4
15.8 3 76 17 0 4
15.9 3 74 19 0 4
16.0 3 74 19 0 4
16.1 3 74 19 0 4
16.2 2 73 21 0 4
16.3 2 73 21 0 4
16.4 2 73 20 0 5
16.5 2 73 20 0 5
16.6 2 73 20 0 5
16.7 2 73 20 0 5
16.8 2 72 21 0 5
16.9 2 72 21 0 5
17.0 2 72 21 0 5
17.1 2 72 21 0 5
17.2 2 72 21 0 5
17.3 2 71 22 0 5
17.4 2 71 22 0 5
17.5 2 70 23 0 5
17.6 2 70 23 0 5
17.7 1 71 23 0 5
17.8 1 70 24 0 5
17.9 1 69 25 0 5
18.0 1 69 24 0 6
18.1 1 69 24 0 6
18.2 1 69 23 0 7
18.3 1 69 23 0 7
18.4 1 69 23 0 7
18.5 1 69 23 0 7
18.6 1 69 23 0 7
18.7 1 68 24 0 7
18.8 1 68 24 0 7
18.9 1 67 25 0 7
19.0 1 66 26 0 7
19.1 1 66 26 0 7
19.2 1 66 26 0 7
19.3 1 65 26 0 8
19.4 1 65 26 0 8
19.5 1 65 26 0 8
19.6 1 64 27 0 8
19.7 1 64 27 0 8
19.8 1 63 28 0 8
19.9 1 63 28 0 8
20.0 1 63 27 0 9
20.1 1 63 26 0 10
20.2 1 62 27 0 10
20.3 1 62 26 0 11
20.4 1 62 26 0 11
20.5 1 62 26 0 11
20.6 1 62 26 0 11
20.7 1 62 26 0 11
20.8 1 62 26 0 11
20.9 1 62 26 0 11
21.0 1 62 26 0 11
21.1 1 62 26 0 11
21.2 1 62 26 0 11
21.3 1 62 26 0 11
21.4 1 62 26 0 11
21.5 1 62 26 0 11
21.6 1 62 26 0 11
21.7 1 62 26 0 11
21.8 1 62 26 0 11
21.9 1 61 27 0 11
22.0 1 61 26 0 12
22.1 1 61 26 0 12
22.2 1 61 26 0 12
22.3 1 60 27 0 12
22.4 1 60 27 0 12
22.5 1 58 29 0 12
22.6 1 58 29 0 12
22.7 1 58 29 0 12
22.8 1 58 29 0 12
22.9 1 58 29 0 12
23.0 1 58 29 0 12
23.1 1 58 28 0 13
23.2 1 57 29 0 13
23.3 1 56 30 0 13
23.4 1 55 31 0 13
23.5 1 55 31 0 13
23.6 1 55 31 0 13
23.7 1 55 31 0 13
23.8 1 55 31 0 13
23.9 1 55 31 0 13
24.0 1 55 31 0 13
24.1 1 55 31 0 13
24.2 1 55 31 0 13
24.3 1 55 31 0 13
24.4 1 55 31 0 13
24.5 1 55 31 0 13
24.6 1 55 31 0 13
24.7 1 55 31 0 13
24.8 1 55 31 0 13
24.9 1 55 31 0 13
25.0 1 55 31 0 13
25.1 1 55 31 0 13
25.2 1 55 31 0 13
25.3 1 55 31 0 13
25.4 1 55 31 0 13
25.5 1 55 30 0 14
25.6 1 55 30 0 14
25.7 1 55 30 0 14
25.8 1 55 30 0 14
25.9 1 55 30 0 14
26.0 1 55 30 0 14
26.1 1 55 30 0 14
26.2 1 54 31 0 14
26.3 1 54 31 0 14
26.4 1 54 31 0 14
26.5 1 54 31 0 14
26.6 1 53 32 0 14
26.7 1 53 32 0 14
26.8 1 53 32 0 14
26.9 1 53 32 0 14
27.0 1 53 32 0 14
27.1 1 53 31 0 15
27.2 1 53 31 0 15
27.3 1 53 31 0 15
27.4 1 53 31 0 15
27.5 1 52 32 0 15
27.6 1 52 32 0 15
27.7 1 52 32 0 15
27.8 1 52 32 0 15
27.9 1 52 32 0 15
28.0 1 52 32 0 15
28.1 1 52 32 0 15
28.2 1 52 32 0 15
28.3 1 52 32 0 15
28.4 1 52 32 0 15
28.5 1 52 32 0 15
28.6 1 52 32 0 15
28.7 1 52 32 0 15
28.8 1 52 32 0 15
28.9 1 52 32 0 15
29.0 1 51 33 0 15
29.1 1 51 33 0 15
29.2 0 52 33 0 15
29.3 0 52 33 0 15
29.4 0 52 33 0 15
29.5 0 52 33 0 15
29.6 0 52 33 0 15
29.7 0 52 33 0 15
29.8 0 52 32 0 16
29.9 0 52 32 0 16
30.0 0 52 32 0 16
30.1 0 52 31 0 17
30.2 0 52 31 0 17
30.3 0 52 31 0 17
30.4 0 52 31 0 17
30.5 0 52 31 0 17
30.6 0 52 31 0 17
30.7 0 52 31 0 17
30.8 0 52 31 0 17
30.9 0 52 31 0 17
31.0 0 52 31 0 17
31.1 0 52 31 0 17
31.2 0 52 30 0 18
31.3 0 52 30 0 18
31.4 0 51 31 0 18
31.5 0 51 31 0 18
31.6 0 50 31 0 19
31.7 0 50 31 0 19
31.8 0 50 31 0 19
31.9 0 50 31 0 19
32.0 0 50 31 0 19
32.1 0 50 31 0 19
32.2 0 50 31 0 19
32.3 0 50 31 0 19
32.4 0 50 31 0 19
32.5 0 50 31 0 19
32.6 0 50 31 0 19
32.7 0 50 31 0 19
32.8 0 50 30 0 20
32.9 0 50 30 0 20
33.0 0 50 30 0 20
33.1 0 50 30 0 20
33.2 0 50 30 0 20
33.3 0 49 31 0 20
33.4 0 49 31 0 20
33.5 0 49 30 0 21
33.6 0 49 30 0 21
33.7 0 49 30 0 21
33.8 0 49 30 0 21
33.9 0 49 30 0 21
34.0 0 49 30 0 21
34.1 0 49 30 0 21
34.2 0 49 30 0 21
34.3 0 49 30 0 21
34.4 0 49 30 0 21
34.5 0 48 31 0 21
34.6 0 48 30 0 22
34.7 0 47 31 0 22
34.8 0 47 31 0 22
34.9 0 47 31 0 22
35.0 0 47 31 0 22
35.1 0 47 31 0 22
35.2 0 47 31 0 22
35.3 0 47 31 0 22
35.4 0 47 31 0 22
35.5 0 47 31 0 22
35.6 0 47 31 0 22
35.7 0 47 31 0 22
35.8 0 47 31 0 22
35.9 0 47 31 0 22
36.0 0 47 31 0 22
36.1 0 46 32 0 22
36.2 0 45 33 0 22
36.3 0 44 34 0 22
36.4 0 44 34 0 22
36.5 0 44 34 0 22
36.6 0 44 33 0 23
36.7 0 44 33 0 23
36.8 0 44 33 0 23
36.9 0 44 33 0 23
37.0 0 44 33 0 23
37.1 0 44 32 0 24
37.2 0 44 32 0 24
37.3 0 44 32 0 24
37.4 0 44 32 0 24
37.5 0 43 33 0 24
37.6 0 43 33 0 24
37.7 0 43 33 0 24
37.8 0 42 34 0 24
37.9 0 42 34 0 24
38.0 0 42 34 0 24
38.1 0 42 34 0 24
38.2 0 42 34 0 24
38.3 0 42 34 0 24
38.4 0 42 34 0 24
38.5 0 42 34 0 24
38.6 0 42 34 0 24
38.7 0 42 34 0 24
38.8 0 42 34 0 24
38.9 0 42 34 0 24
39.0 0 42 34 0 24
39.1 0 42 34 0 24
39.2 0 42 34 0 24
39.3 0 42 33 0 25
39.4 0 42 32 0 26
39.5 0 42 32 0 26
39.6 0 42 31 0 27
39.7 0 42 31 0 27
39.8 0 42 31 0 27
39.9 0 41 32 0 27
40.0 0 40 33 0 27
40.1 0 40 32 0 28
40.2 0 40 32 0 28
40.3 0 40 31 0 29
40.4 0 40 31 0 29
40.5 0 40 31 0 29
40.6 0 40 31 0 29
40.7 0 40 31 0 29
40.8 0 39 32 0 29
40.9 0 39 32 0 29
41.0 0 39 31 0 30
41.1 0 39 31 0 30
41.2 0 39 31 0 30
41.3 0 39 31 0 30
41.4 0 39 31 0 30
41.5 0 39 31 0 30
41.6 0 39 31 0 30
41.7 0 39 31 0 30
41.8 0 39 31 0 30
41.9 0 39 31 0 30
42.0 0 38 31 0 31
42.1 0 38 31 0 31
42.2 0 38 31 0 31
42.3 0 38 31 0 31
42.4 0 38 31 0 31
42.5 0 38 30 0 32
42.6 0 38 30 0 32
42.7 0 38 30 0 32
42.8 0 38 30 0 32
42.9 0 38 30 0 32
43.0 0 38 30 0 32
43.1 0 38 30 0 32
43.2 0 36 32 0 32
43.3 0 36 32 0 32
43.4 0 36 32 0 32
43.5 0 36 32 0 32
43.6 0 36 32 0 32
43.7 0 36 32 0 32
43.8 0 36 32 0 32
43.9 0 36 32 0 32
44.0 0 36 32 0 32
44.1 0 36 32 0 32
44.2 0 35 31 0 34
44.3 0 35 31 0 34
44.4 0 35 31 0 34
44.5 0 35 31 0 34
44.6 0 35 30 0 35
44.7 0 35 30 0 35
44.8 0 35 30 0 35
44.9 0 35 29 0 36
45.0 0 35 29 0 36
45.1 0 35 29 0 36
45.2 0 35 29 0 36
45.3 0 35 29 0 36
45.4 0 35 29 0 36
45.5 0 35 29 0 36
45.6 0 35 29 0 36
45.7 0 35 29 0 36
45.8 0 35 29 0 36
45.9 0 35 29 0 36
46.0 0 35 29 0 36
46.1 0 34 30 0 36
46.2 0 34 30 0 36
46.3 0 34 30 0 36
46.4 0 34 30 0 36
46.5 0 34 30 0 36
46.6 0 34 30 0 36
46.7 0 34 30 0 36
46.8 0 33 31 0 36
46.9 0 33 31 0 36
47.0 0 33 31 0 36
47.1 0 33 31 0 36
47.2 0 33 31 0 36
47.3 0 33 31 0 36
47.4 0 33 31 0 36
47.5 0 33 31 0 36
47.6 0 33 31 0 36
47.7 0 33 31 0 36
47.8 0 33 31 0 36
47.9 0 32 32 0 36
48.0 0 31 33 0 36
48.1 0 31 33 0 36
48.2 0 31 33 0 36
48.3 0 31 33 0 36
48.4 0 31 33 0 36
48.5 0 31 33 0 36
48.6 0 31 33 0 36
48.7 0 31 33 0 36
48.8 0 31 33 0 36
48.9 0 31 33 0 36
49.0 0 30 34 0 36
49.1 0 30 34 0 36
49.2 0 30 33 0 37
49.3 0 30 33 0 37
49.4 0 30 32 0 38
49.5 0 30 32 0 38
49.6 0 30 32 0 38
49.7 0 30 32 0 38
49.8 0 30 31 0 39
49.9 0 30 31 0 39
50.0 0 30 31 0 39
50.1 0 30 31 0 39
50.2 0 30 31 0 39
50.3 0 30 31 0 39
50.4 0 30 31 0 39
50.5 0 30 31 0 39
50.6 0 30 31 0 39
50.7 0 30 31 0 39
50.8 0 30 31 0 39
50.9 0 30 31 0 39
51.0 0 30 30 0 40
51.1 0 30 30 0 40
51.2 0 30 29 0 41
51.3 0 30 29 0 41
51.4 0 30 29 0 41
51.5 0 30 28 0 42
51.6 0 30 27 0 43
51.7 0 30 27 0 43
51.8 0 30 27 0 43
51.9 0 30 27 0 43
52.0 0 30 27 0 43
52.1 0 30 27 0 43
52.2 0 30 27 0 43
52.3 0 30 26 0 44
52.4 0 30 26 0 44
52.5 0 30 26 0 44
52.6 0 30 26 0 44
52.7 0 30 26 0 44
52.8 0 30 26 0 44
52.9 0 30 26 0 44
53.0 0 30 26 0 44
53.1 0 30 26 0 44
53.2 0 30 26 0 44
53.3 0 29 27 0 44
53.4 0 29 26 0 45
53.5 0 29 26 0 45
53.6 0 29 26 0 45
53.7 0 28 27 0 45
53.8 0 28 27 0 45
53.9 0 28 27 0 45
54.0 0 28 27 0 45
54.1 0 28 26 0 46
54.2 0 28 26 0 46
54.3 0 28 26 0 46
54.4 0 28 26 0 46
54.5 0 28 26 0 46
54.6 0 28 25 0 47
54.7 0 27 26 0 47
54.8 0 27 26 0 47
54.9 0 27 26 0 47
55.0 0 27 26 0 47
55.1 0 27 26 0 47
55.2 0 27 26 0 47
55.3 0 27 26 0 47
55.4 0 27 26 0 47
55.5 0 27 26 0 47
55.6 0 27 26 0 47
55.7 0 27 26 0 47
55.8 0 27 26 0 47
55.9 0 27 26 0 47
56.0 0 27 26 0 47
56.1 0 27 26 0 47
56.2 0 27 26 0 47
56.3 0 27 26 0 47
56.4 0 27 26 0 47
56.5 0 27 25 0 48
56.6 0 27 25 0 48
56.7 0 27 25 0 48
56.8 0 27 25 0 48
56.9 0 27 25 0 48
57.0 0 27 25 0 48
57.1 0 27 25 0 48
57.2 0 27 24 0 49
57.3 0 27 24 0 49
57.4 0 27 24 0 49
57.5 0 27 24 0 49
57.6 0 27 24 0 49
57.7 0 27 24 0 49
57.8 0 27 23 0 50
57.9 0 27 23 0 50
58.0 0 27 23 0 50
58.1 0 27 23 0 50
58.2 0 27 23 0 50
58.3 0 27 23 0 50
58.4 0 27 23 0 50
58.5 0 27 23 0 50
58.6 0 27 23 0 50
58.7 0 27 23 0 50
58.8 0 27 23 0 50
58.9 0 27 23 0 50
59.0 0 27 23 0 50
59.1 0 27 23 0 50
59.2 0 27 23 0 50
59.3 0 26 24 0 50
59.4 0 26 24 0 50
59.5 0 26 24 0 50
59.6 0 26 24 0 50
59.7 0 25 25 0 50
59.8 0 25 24 0 51
59.9 0 25 24 0 51
60.0 0 25 24 0 51
60.1 0 25 23 0 52
60.2 0 25 23 0 52
60.3 0 25 23 0 52
60.4 0 25 23 0 52
60.5 0 25 23 0 52
60.6 0 25 23 0 52
60.7 0 25 23 0 52
60.8 0 25 23 0 52
60.9 0 25 23 0 52
61.0 0 25 23 0 52
61.1 0 25 22 0 53
61.2 0 24 23 0 53
61.3 0 24 23 0 53
61.4 0 24 23 0 53
61.5 0 23 24 0 53
61.6 0 23 24 0 53
61.7 0 23 24 0 53
61.8 0 23 24 0 53
61.9 0 23 24 0 53
62.0 0 23 24 0 53
62.1 0 23 22 0 55
62.2 0 23 22 0 55
62.3 0 23 21 0 56
62.4 0 23 21 0 56
62.5 0 23 21 0 56
62.6 0 23 21 0 56
62.7 0 23 20 0 57
62.8 0 23 20 0 57
62.9 0 23 20 0 57
63.0 0 23 20 0 57
63.1 0 23 20 0 57
63.2 0 23 20 0 57
63.3 0 23 20 0 57
63.4 0 23 20 0 57
63.5 0 23 20 0 57
63.6 0 23 20 0 57
63.7 0 23 20 0 57
63.8 0 23 20 0 57
63.9 0 23 19 0 58
64.0 0 23 19 0 58
64.1 0 23 19 0 58
64.2 0 23 19 0 58
64.3 0 23 19 0 58
64.4 0 23 19 0 58
64.5 0 23 19 0 58
64.6 0 22 20 0 58
64.7 0 22 20 0 58
64.8 0 22 20 0 58
64.9 0 22 20 0 58
65.0 0 22 20 0 58
65.1 0 22 20 0 58
65.2 0 22 20 0 58
65.3 0 22 20 0 58
65.4 0 22 20 0 58
65.5 0 22 20 0 58
65.6 0 22 20 0 58
65.7 0 21 20 0 59
65.8 0 21 20 0 59
65.9 0 21 19 0 60
66.0 0 21 19 0 60
66.1 0 21 19 0 60
66.2 0 21 19 0 60
66.3 0 21 19 0 60
66.4 0 21 19 0 60
66.5 0 21 19 0 60
66.6 0 21 19 0 60
66.7 0 21 19 0 60
66.8 0 21 19 0 60
66.9 0 21 19 0 60
67.0 0 21 19 0 60
67.1 0 21 18 0 61
67.2 0 21 18 0 61
67.3 0 21 18 0 61
67.4 0 21 18 0 61
67.5 0 21 18 0 61
67.6 0 21 18 0 61
67.7 0 21 18 0 61
67.8 0 21 18 0 61
67.9 0 21 18 0 61
68.0 0 21 18 0 61
68.1 0 21 18 0 61
68.2 0 21 18 0 61
68.3 0 21 18 0 61
68.4 0 21 18 0 61
68.5 0 21 18 0 61
68.6 0 21 18 0 61
68.7 0 21 18 0 61
68.8 0 21 18 0 61
68.9 0 21 18 0 61
69.0 0 21 17 0 62
69.1 0 21 17 0 62
69.2 0 21 17 0 62
69.3 0 21 17 0 62
69.4 0 21 17 0 62
69.5 0 21 17 0 62
69.6 0 21 17 0 62
69.7 0 21 17 0 62
69.8 0 21 17 0 62
69.9 0 21 17 0 62
70.0 0 21 17 0 62
70.1 0 21 17 0 62
70.2 0 21 17 0 62
70.3 0 21 17 0 62
70.4 0 21 17 0 62
70.5 0 21 17 0 62
70.6 0 21 17 0 62
70.7 0 21 16 0 63
70.8 0 21 16 0 63
70.9 0 21 16 0 63
71.0 0 21 16 0 63
71.1 0 21 16 0 63
71.2 0 21 16 0 63
71.3 0 21 14 0 65
71.4 0 21 14 0 65
71.5 0 21 14 0 65
71.6 0 20 15 0 65
71.7 0 20 15 0 65
71.8 0 20 15 0 65
71.9 0 20 15 0 65
72.0 0 20 15 0 65
72.1 0 20 15 0 65
72.2 0 20 15 0 65
72.3 0 20 15 0 65
72.4 0 20 15 0 65
72.5 0 20 15 0 65
72.6 0 20 15 0 65
72.7 0 20 15 0 65
72.8 0 20 15 0 65
72.9 0 20 15 0 65
73.0 0 20 15 0 65
73.1 0 20 15 0 65
73.2 0 20 15 0 65
73.3 0 20 15 0 65
73.4 0 20 15 0 65
73.5 0 20 15 0 65
73.6 0 20 15 0 65
73.7 0 20 15 0 65
73.8 0 20 15 0 65
73.9 0 20 15 0 65
74.0 0 20 15 0 65
74.1 0 20 15 0 65
74.2 0 20 15 0 65
74.3 0 20 15 0 65
74.4 0 20 15 0 65
74.5 0 20 15 0 65
74.6 0 20 15 0 65
74.7 0 20 15 0 65
74.8 0 20 15 0 65
74.9 0 20 15 0 65
75.0 0 20 15 0 65
75.1 0 20 15 0 65
75.2 0 20 15 0 65
75.3 0 20 15 0 65
75.4 0 20 15 0 65
75.5 0 20 15 0 65
75.6 0 20 15 0 65
75.7 0 20 14 0 66
75.8 0 20 14 0 66
75.9 0 20 14 0 66
76.0 0 20 14 0 66
76.1 0 20 14 0 66
76.2 0 20 14 0 66
76.3 0 20 14 0 66
76.4 0 20 14 0 66
76.5 0 20 14 0 66
76.6 0 20 14 0 66
76.7 0 20 14 0 66
76.8 0 20 13 0 67
76.9 0 20 13 0 67
77.0 0 20 13 0 67
77.1 0 20 13 0 67
77.2 0 20 13 0 67
77.3 0 20 13 0 67
77.4 0 20 13 0 67
77.5 0 20 13 0 67
77.6 0 20 13 0 67
77.7 0 20 13 0 67
77.8 0 20 13 0 67
77.9 0 20 13 0 67
78.0 0 20 13 0 67
78.1 0 20 13 0 67
78.2 0 20 13 0 67
78.3 0 20 13 0 67
78.4 0 20 13 0 67
78.5 0 20 13 0 67
78.6 0 20 13 0 67
78.7 0 20 13 0 67
78.8 0 20 13 0 67
78.9 0 20 12 0 68
79.0 0 20 12 0 68
79.1 0 20 12 0 68
79.2 0 20 12 0 68
79.3 0 20 12 0 68
79.4 0 20 12 0 68
79.5 0 20 12 0 68
79.6 0 20 12 0 68
79.7 0 20 12 0 68
79.8 0 20 12 0 68
79.9 0 20 12 0 68
80.0 0 20 11 0 69
80.1 0 20 11 0 69
80.2 0 20 11 0 69
80.3 0 20 11 0 69
80.4 0 20 10 0 70
80.5 0 20 10 0 70
80.6 0 20 10 0 70
80.7 0 20 10 0 70
80.8 0 20 9 0 71
80.9 0 20 9 0 71
81.0 0 20 9 0 71
81.1 0 20 9 0 71
81.2 0 20 9 0 71
81.3 0 20 9 0 71
81.4 0 20 9 0 71
81.5 0 20 9 0 71
81.6 0 20 9 0 71
81.7 0 20 9 0 71
81.8 0 20 9 0 71
81.9 0 20 9 0 71
82.0 0 20 9 0 71
82.1 0 20 9 0 71
82.2 0 20 9 0 71
82.3 0 20 9 0 71
82.4 0 20 9 0 71
82.5 0 20 9 0 71
82.6 0 20 9 0 71
82.7 0 20 9 0 71
82.8 0 20 9 0 71
82.9 0 20 9 0 71
83.0 0 20 9 0 71
83.1 0 20 9 0 71
83.2 0 20 9 0 71
83.3 0 20 9 0 71
83.4 0 18 11 0 71
83.5 0 18 11 0 71
83.6 0 18 11 0 71
83.7 0 18 11 0 71
83.8 0 18 11 0 71
83.9 0 18 11 0 71
84.0 0 18 11 0 71
84.1 0 18 11 0 71
84.2 0 18 11 0 71
84.3 0 18 11 0 71
84.4 0 17 12 0 71
84.5 0 17 12 0 71
84.6 0 17 12 0 71
84.7 0 17 12 0 71
84.8 0 17 12 0 71
84.9 0 17 12 0 71
85.0 0 17 12 0 71
85.1 0 17 12 0 71
85.2 0 17 12 0 71
85.3 0 17 12 0 71
85.4 0 17 12 0 71
85.5 0 17 12 0 71
85.6 0 17 12 0 71
85.7 0 17 12 0 71
85.8 0 17 12 0 71
85.9 0 17 12 0 71
86.0 0 16 13 0 71
86.1 0 16 13 0 71
86.2 0 16 13 0 71
86.3 0 16 13 0 71
86.4 0 16 13 0 71
86.5 0 16 13 0 71
86.6 0 16 13 0 71
86.7 0 16 13 0 71
86.8 0 16 12 0 72
86.9 0 15 13 0 72
87.0 0 15 13 0 72
87.1 0 14 14 0 72
87.2 0 14 14 0 72
87.3 0 14 14 0 72
87.4 0 14 14 0 72
87.5 0 14 14 0 72
87.6 0 14 14 0 72
87.7 0 14 14 0 72
87.8 0 14 14 0 72
87.9 0 14 14 0 72
88.0 0 14 13 0 73
88.1 0 14 13 0 73
88.2 0 14 12 0 74
88.3 0 14 12 0 74
88.4 0 14 12 0 74
88.5 0 14 12 0 74
88.6 0 14 12 0 74
88.7 0 14 12 0 74
88.8 0 14 12 0 74
88.9 0 14 12 0 74
89.0 0 14 12 0 74
89.1 0 14 12 0 74
89.2 0 14 12 0 74
89.3 0 14 12 0 74
89.4 0 14 12 0 74
89.5 0 14 12 0 74
89.6 0 14 12 0 74
89.7 0 14 12 0 74
89.8 0 14 12 0 74
89.9 0 14 12 0 74
90.0 0 14 12 0 74
90.1 0 14 12 0 74
90.2 0 14 12 0 74
90.3 0 14 12 0 74
90.4 0 14 12 0 74
90.5 0 14 12 0 74
90.6 0 14 12 0 74
90.7 0 14 12 0 74
90.8 0 14 12 0 74
90.9 0 14 11 0 75
91.0 0 14 10 0 76
91.1 0 14 10 0 76
91.2 0 14 10 0 76
91.3 0 14 10 0 76
91.4 0 14 10 0 76
91.5 0 14 10 0 76
91.6 0 14 10 0 76
91.7 0 14 10 0 76
91.8 0 14 10 0 76
91.9 0 14 10 0 76
92.0 0 14 10 0 76
92.1 0 14 9 0 77
92.2 0 14 9 0 77
92.3 0 14 9 0 77
92.4 0 14 9 0 77
92.5 0 14 9 0 77
92.6 0 14 9 0 77
92.7 0 14 9 0 77
92.8 0 14 9 0 77
92.9 0 13 10 0 77
93.0 0 13 10 0 77
93.1 0 13 10 0 77
93.2 0 13 10 0 77
93.3 0 13 10 0 77
93.4 0 13 10 0 77
93.5 0 13 10 0 77
93.6 0 13 10 0 77
93.7 0 13 10 0 77
93.8 0 13 10 0 77
93.9 0 13 10 0 77
94.0 0 13 10 0 77
94.1 0 13 10 0 77
94.2 0 13 10 0 77
94.3 0 13 10 0 77
94.4 0 13 10 0 77
94.5 0 13 10 0 77
94.6 0 13 10 0 77
94.7 0 13 10 0 77
94.8 0 13 10 0 77
94.9 0 13 10 0 77
95.0 0 12 11 0 77
95.1 0 12 11 0 77
95.2 0 12 11 0 77
95.3 0 12 11 0 77
95.4 0 12 11 0 77
95.5 0 12 11 0 77
95.6 0 12 11 0 77
95.7 0 12 11 0 77
95.8 0 12 11 0 77
95.9 0 12 11 0 77
96.0 0 12 11 0 77
96.1 0 12 11 0 77
96.2 0 12 11 0 77
96.3 0 12 11 0 77
96.4 0 11 12 0 77
96.5 0 11 12 0 77
96.6 0 11 12 0 77
96.7 0 11 12 0 77
96.8 0 11 12 0 77
96.9 0 11 12 0 77
97.0 0 11 12 0 77
97.1 0 11 12 0 77
97.2 0 11 12 0 77
97.3 0 11 12 0 77
97.4 0 11 12 0 77
97.5 0 11 12 0 77
97.6 0 11 12 0 77
97.7 0 11 12 0 77
97.8 0 11 12 0 77
97.9 0 11 12 0 77
98.0 0 11 12 0 77
98.1 0 11 12 0 77
98.2 0 11 12 0 77
98.3 0 11 12 0 77
98.4 0 11 12 0 77
98.5 0 11 12 0 77
98.6 0 11 12 0 77
98.7 0 11 12 0 77
98.8 0 11 12 0 77
98.9 0 11 12 0 77
99.0 0 11 12 0 77
99.1 0 11 12 0 77
99.2 0 11 12 0 77
99.3 0 11 12 0 77
99.4 0 11 12 0 77
99.5 0 11 12 0 77
