t 211Pb 211Bi 207Tl 207Pb
115.1 7 0 2 91
115.2 7 0 2 91
115.3 7 0 2 91
115.4 7 0 2 91
115.5 7 0 2 91
115.6 7 0 2 91
115.7 7 0 2 91
115.8 7 0 2 91
115.9 7 0 2 91
116.0 7 0 2 91
116.1 7 0 2 91
116.2 7 0 2 91
116.3 7 0 2 91
116.4 7 0 2 91
116.5 7 0 2 91
116.6 7 0 2 91
116.7 7 0 2 91
116.8 7 0 2 91
116.9 7 0 2 91
117.0 7 0 2 91
117.1 7 0 2 91
117.2 7 0 2 91
117.3 7 0 2 91
117.4 7 0 2 91
117.5 7 0 2 91
117.6 7 0 2 91
117.7 7 0 2 91
117.8 7 0 2 91
117.9 7 0 2 91
118.0 7 0 2 91
118.1 7 0 2 91
118.2 7 0 2 91
118.3 7 0 2 91
118.4 7 0 2 91
118.5 7 0 2 91
118.6 7 0 2 91
118.7 7 0 2 91
118.8 7 0 2 91
118.9 7 0 2 91
119.0 7 0 2 91
119.1 7 0 2 91
119.2 7 0 2 91
119.3 7 0 1 92
119.4 7 0 1 92
119.5 7 0 1 92
119.6 7 0 1 92
119.7 7 0 1 92
119.8 7 0 1 92
119.9 7 0 1 92
120.0 7 0 1 92
120.1 7 0 1 92
120.2 7 0 1 92
120.3 7 0 1 92
120.4 7 0 1 92
120.5 7 0 1 92
120.6 7 0 1 92
120.7 7 0 1 92
120.8 7 0 1 92
120.9 7 0 1 92
121.0 7 0 1 92
121.1 7 0 1 92
121.2 7 0 1 92
121.3 7 0 1 92
121.4 7 0 1 92
121.5 7 0 1 92
121.6 7 0 1 92
121.7 7 0 1 92
121.8 7 0 1 92
121.9 7 0 1 92
122.0 7 0 1 92
122.1 7 0 1 92
122.2 7 0 1 92
122.3 7 0 1 92
122.4 7 0 1 92
122.5 7 0 1 92
122.6 7 0 1 92
122.7 7 0 1 92
122.8 7 0 1 92
122.9 7 0 1 92
123.0 7 0 1 92
123.1 7 0 1 92
123.2 7 0 1 92
123.3 7 0 1 92
123.4 7 0 1 92
123.5 7 0 1 92
123.6 7 0 1 92
123.7 7 0 1 92
123.8 7 0 1 92
123.9 7 0 1 92
124.0 7 0 1 92
124.1 7 0 1 92
124.2 7 0 1 92
124.3 7 0 1 92
124.4 7 0 1 92
124.5 7 0 1 92
124.6 7 0 1 92
124.7 7 0 1 92
124.8 7 0 1 92
124.9 7 0 1 92
125.0 7 0 1 92
125.1 7 0 1 92
125.2 7 0 1 92
125.3 7 0 1 92
125.4 7 0 1 92
125.5 7 0 1 92
125.6 7 0 1 92
125.7 7 0 1 92
125.8 7 0 1 92
125.9 7 0 1 92
126.0 7 0 1 92
126.1 7 0 1 92
126.2 7 0 1 92
126.3 7 0 1 92
126.4 7 0 1 92
126.5 7 0 1 92
126.6 7 0 1 92
126.7 7 0 1 92
126.8 7 0 1 92
126.9 7 0 1 92
127.0 7 0 1 92
127.1 7 0 1 92
127.2 7 0 1 92
127.3 7 0 1 92
127.4 7 0 1 92
127.5 7 0 1 92
127.6 7 0 1 92
127.7 7 0 1 92
127.8 7 0 1 92
127.9 7 0 1 92
128.0 7 0 1 92
128.1 7 0 1 92
128.2 7 0 1 92
128.3 7 0 1 92
128.4 7 0 1 92
128.5 7 0 1 92
128.6 7 0 1 92
128.7 7 0 1 92
128.8 7 0 1 92
128.9 7 0 1 92
129.0 7 0 1 92
129.1 7 0 1 92
129.2 7 0 1 92
129.3 7 0 1 92
129.4 7 0 1 92
129.5 7 0 1 92
129.6 7 0 1 92
129.7 7 0 1 92
129.8 7 0 1 92
129.9 7 0 1 92
130.0 7 0 0 93
130.1 7 0 0 93
130.2 7 0 0 93
130.3 7 0 0 93
130.4 7 0 0 93
130.5 7 0 0 93
130.6 7 0 0 93
130.7 7 0 0 93
130.8 7 0 0 93
130.9 7 0 0 93
131.0 7 0 0 93
131.1 7 0 0 93
131.2 7 0 0 93
131.3 7 0 0 93
131.4 7 0 0 93
131.5 7 0 0 93
131.6 7 0 0 93
131.7 7 0 0 93
131.8 7 0 0 93
131.9 7 0 0 93
132.0 7 0 0 93
132.1 7 0 0 93
132.2 7 0 0 93
132.3 7 0 0 93
132.4 7 0 0 93
132.5 7 0 0 93
132.6 7 0 0 93
132.7 7 0 0 93
132.8 7 0 0 93
132.9 7 0 0 93
133.0 7 0 0 93
133.1 7 0 0 93
133.2 7 0 0 93
133.3 7 0 0 93
133.4 7 0 0 93
133.5 7 0 0 93
133.6 7 0 0 93
133.7 7 0 0 93
133.8 7 0 0 93
133.9 6 1 0 93
134.0 6 0 1 93
134.1 6 0 1 93
134.2 6 0 1 93
134.3 6 0 1 93
134.4 6 0 1 93
134.5 6 0 1 93
134.6 6 0 1 93
134.7 6 0 1 93
134.8 6 0 1 93
134.9 6 0 1 93
135.0 6 0 1 93
135.1 6 0 1 93
135.2 6 0 1 93
135.3 6 0 1 93
135.4 6 0 1 93
135.5 6 0 1 93
135.6 6 0 1 93
135.7 6 0 1 93
135.8 6 0 1 93
135.9 6 0 1 93
136.0 6 0 1 93
136.1 6 0 1 93
136.2 6 0 1 93
136.3 6 0 1 93
136.4 6 0 1 93
136.5 6 0 1 93
136.6 6 0 1 93
136.7 6 0 1 93
136.8 6 0 1 93
136.9 6 0 1 93
137.0 6 0 1 93
137.1 6 0 1 93
137.2 6 0 1 93
137.3 6 0 1 93
137.4 6 0 1 93
137.5 6 0 1 93
137.6 6 0 1 93
137.7 6 0 1 93
137.8 6 0 1 93
137.9 6 0 1 93
138.0 6 0 1 93
138.1 6 0 1 93
138.2 6 0 1 93
138.3 6 0 1 93
138.4 6 0 1 93
138.5 6 0 1 93
138.6 6 0 1 93
138.7 6 0 1 93
138.8 6 0 1 93
138.9 6 0 1 93
139.0 6 0 1 93
139.1 6 0 1 93
139.2 6 0 1 93
139.3 6 0 1 93
139.4 6 0 1 93
139.5 6 0 1 93
139.6 6 0 1 93
139.7 6 0 1 93
139.8 6 0 1 93
139.9 6 0 1 93
140.0 6 0 1 93
140.1 6 0 1 93
140.2 6 0 1 93
140.3 6 0 1 93
140.4 6 0 1 93
140.5 6 0 1 93
140.6 6 0 1 93
140.7 6 0 1 93
140.8 6 0 1 93
140.9 6 0 1 93
141.0 6 0 1 93
141.1 6 0 1 93
141.2 6 0 1 93
141.3 6 0 1 93
141.4 6 0 1 93
141.5 6 0 1 93
141.6 6 0 1 93
141.7 6 0 1 93
141.8 6 0 1 93
141.9 6 0 1 93
142.0 6 0 1 93
142.1 6 0 1 93
142.2 6 0 1 93
142.3 6 0 1 93
142.4 6 0 1 93
142.5 6 0 1 93
142.6 6 0 1 93
142.7 6 0 1 93
142.8 6 0 1 93
142.9 6 0 1 93
143.0 6 0 1 93
143.1 6 0 1 93
143.2 6 0 1 93
143.3 6 0 0 94
143.4 6 0 0 94
143.5 6 0 0 94
143.6 6 0 0 94
143.7 6 0 0 94
143.8 6 0 0 94
143.9 6 0 0 94
144.0 6 0 0 94
144.1 6 0 0 94
144.2 6 0 0 94
144.3 6 0 0 94
144.4 6 0 0 94
144.5 6 0 0 94
144.6 6 0 0 94
144.7 6 0 0 94
144.8 6 0 0 94
144.9 6 0 0 94
145.0 6 0 0 94
145.1 6 0 0 94
145.2 6 0 0 94
145.3 6 0 0 94
145.4 6 0 0 94
145.5 6 0 0 94
145.6 6 0 0 94
145.7 6 0 0 94
145.8 6 0 0 94
145.9 6 0 0 94
146.0 6 0 0 94
146.1 6 0 0 94
146.2 6 0 0 94
146.3 6 0 0 94
146.4 6 0 0 94
146.5 6 0 0 94
146.6 6 0 0 94
146.7 6 0 0 94
146.8 6 0 0 94
146.9 6 0 0 94
147.0 6 0 0 94
147.1 6 0 0 94
147.2 6 0 0 94
147.3 6 0 0 94
147.4 6 0 0 94
147.5 6 0 0 94
147.6 6 0 0 94
147.7 6 0 0 94
147.8 6 0 0 94
147.9 6 0 0 94
148.0 6 0 0 94
148.1 6 0 0 94
148.2 6 0 0 94
148.3 6 0 0 94
148.4 6 0 0 94
148.5 6 0 0 94
148.6 6 0 0 94
148.7 6 0 0 94
148.8 6 0 0 94
148.9 6 0 0 94
149.0 6 0 0 94
149.1 6 0 0 94
149.2 6 0 0 94
149.3 6 0 0 94
149.4 6 0 0 94
149.5 6 0 0 94
149.6 6 0 0 94
149.7 6 0 0 94
149.8 6 0 0 94
149.9 6 0 0 94
150.0 6 0 0 94
150.1 6 0 0 94
150.2 6 0 0 94
150.3 6 0 0 94
150.4 6 0 0 94
150.5 6 0 0 94
150.6 6 0 0 94
150.7 6 0 0 94
150.8 6 0 0 94
150.9 6 0 0 94
151.0 6 0 0 94
151.1 6 0 0 94
151.2 6 0 0 94
151.3 6 0 0 94
151.4 6 0 0 94
151.5 6 0 0 94
151.6 6 0 0 94
151.7 6 0 0 94
151.8 6 0 0 94
151.9 6 0 0 94
152.0 6 0 0 94
152.1 6 0 0 94
152.2 6 0 0 94
152.3 6 0 0 94
152.4 6 0 0 94
152.5 6 0 0 94
152.6 6 0 0 94
152.7 6 0 0 94
152.8 6 0 0 94
152.9 6 0 0 94
153.0 6 0 0 94
153.1 6 0 0 94
153.2 6 0 0 94
153.3 6 0 0 94
153.4 6 0 0 94
153.5 6 0 0 94
153.6 6 0 0 94
153.7 6 0 0 94
153.8 6 0 0 94
153.9 6 0 0 94
154.0 6 0 0 94
154.1 6 0 0 94
154.2 6 0 0 94
154.3 6 0 0 94
154.4 6 0 0 94
154.5 6 0 0 94
154.6 6 0 0 94
154.7 6 0 0 94
154.8 6 0 0 94
154.9 6 0 0 94
155.0 6 0 0 94
155.1 6 0 0 94
155.2 6 0 0 94
155.3 6 0 0 94
155.4 6 0 0 94
155.5 6 0 0 94
155.6 6 0 0 94
155.7 6 0 0 94
155.8 5 1 0 94
155.9 5 1 0 94
156.0 5 1 0 94
156.1 5 1 0 94
156.2 5 1 0 94
156.3 5 1 0 94
156.4 5 1 0 94
156.5 5 1 0 94
156.6 5 1 0 94
156.7 5 1 0 94
156.8 5 1 0 94
156.9 5 1 0 94
157.0 5 1 0 94
157.1 5 1 0 94
157.2 5 1 0 94
157.3 5 1 0 94
157.4 5 1 0 94
157.5 5 1 0 94
157.6 5 1 0 94
157.7 5 1 0 94
157.8 5 1 0 94
157.9 5 0 1 94
158.0 5 0 1 94
158.1 5 0 1 94
158.2 5 0 1 94
158.3 5 0 1 94
158.4 5 0 1 94
158.5 5 0 1 94
158.6 5 0 1 94
158.7 5 0 1 94
158.8 5 0 1 94
158.9 5 0 1 94
159.0 5 0 1 94
159.1 5 0 1 94
159.2 5 0 1 94
159.3 5 0 1 94
159.4 5 0 1 94
159.5 5 0 1 94
159.6 5 0 1 94
159.7 5 0 1 94
159.8 5 0 1 94
159.9 5 0 1 94
160.0 5 0 1 94
160.1 5 0 1 94
160.2 5 0 1 94
160.3 5 0 1 94
160.4 5 0 1 94
160.5 5 0 1 94
160.6 5 0 1 94
160.7 5 0 1 94
160.8 5 0 1 94
160.9 5 0 1 94
161.0 5 0 1 94
161.1 5 0 1 94
161.2 5 0 1 94
161.3 5 0 1 94
161.4 5 0 1 94
161.5 5 0 1 94
161.6 5 0 1 94
161.7 5 0 1 94
161.8 5 0 1 94
161.9 5 0 1 94
162.0 5 0 1 94
162.1 5 0 1 94
162.2 5 0 1 94
162.3 5 0 1 94
162.4 5 0 1 94
162.5 5 0 1 94
162.6 5 0 1 94
162.7 5 0 1 94
162.8 5 0 1 94
162.9 5 0 1 94
163.0 5 0 1 94
163.1 5 0 1 94
163.2 5 0 1 94
163.3 5 0 1 94
163.4 5 0 1 94
163.5 5 0 1 94
163.6 5 0 1 94
163.7 5 0 1 94
163.8 5 0 1 94
163.9 5 0 1 94
164.0 5 0 1 94
164.1 5 0 1 94
164.2 5 0 1 94
164.3 5 0 1 94
164.4 5 0 1 94
164.5 5 0 1 94
164.6 5 0 1 94
164.7 5 0 1 94
164.8 5 0 1 94
164.9 5 0 1 94
165.0 4 1 1 94
165.1 4 1 1 94
165.2 4 1 1 94
165.3 4 1 1 94
165.4 4 1 1 94
165.5 4 1 1 94
165.6 4 1 1 94
165.7 4 1 1 94
165.8 4 1 1 94
165.9 4 1 1 94
166.0 4 1 1 94
166.1 4 1 1 94
166.2 4 1 1 94
166.3 4 1 1 94
166.4 4 1 1 94
166.5 4 1 1 94
166.6 4 1 0 95
166.7 4 1 0 95
166.8 4 1 0 95
166.9 4 1 0 95
167.0 4 1 0 95
167.1 4 1 0 95
167.2 4 1 0 95
167.3 4 1 0 95
167.4 4 1 0 95
167.5 4 1 0 95
167.6 4 1 0 95
167.7 4 1 0 95
167.8 4 1 0 95
167.9 4 1 0 95
168.0 4 1 0 95
168.1 4 1 0 95
168.2 4 1 0 95
168.3 4 1 0 95
168.4 4 1 0 95
168.5 4 1 0 95
168.6 4 1 0 95
168.7 4 1 0 95
168.8 4 1 0 95
168.9 4 1 0 95
169.0 4 1 0 95
169.1 4 1 0 95
169.2 4 1 0 95
169.3 4 1 0 95
169.4 4 1 0 95
169.5 4 0 1 95
169.6 4 0 1 95
169.7 4 0 1 95
169.8 4 0 1 95
169.9 4 0 1 95
170.0 4 0 1 95
170.1 4 0 1 95
170.2 4 0 1 95
170.3 4 0 1 95
170.4 4 0 1 95
170.5 4 0 1 95
170.6 4 0 1 95
170.7 4 0 1 95
170.8 4 0 1 95
170.9 4 0 1 95
171.0 4 0 1 95
171.1 4 0 1 95
171.2 4 0 1 95
171.3 4 0 1 95
171.4 4 0 1 95
171.5 4 0 1 95
171.6 4 0 1 95
171.7 4 0 1 95
171.8 4 0 1 95
171.9 4 0 1 95
172.0 4 0 1 95
172.1 4 0 1 95
172.2 4 0 1 95
172.3 4 0 1 95
172.4 4 0 1 95
172.5 3 1 1 95
172.6 3 1 1 95
172.7 3 1 1 95
172.8 3 1 1 95
172.9 3 1 1 95
173.0 3 1 1 95
173.1 3 1 1 95
173.2 3 1 1 95
173.3 3 1 1 95
173.4 3 1 1 95
173.5 3 1 1 95
173.6 3 1 1 95
173.7 3 1 1 95
173.8 3 1 1 95
173.9 3 1 1 95
174.0 3 1 1 95
174.1 3 1 1 95
174.2 3 1 1 95
174.3 3 1 1 95
174.4 3 1 1 95
174.5 3 1 1 95
174.6 3 1 1 95
174.7 3 1 1 95
174.8 3 1 1 95
174.9 3 1 1 95
175.0 3 1 1 95
175.1 3 1 1 95
175.2 3 1 1 95
175.3 3 1 1 95
175.4 3 1 1 95
175.5 3 1 1 95
175.6 3 1 1 95
175.7 3 1 1 95
175.8 3 1 1 95
175.9 3 1 1 95
176.0 3 1 1 95
176.1 3 1 1 95
176.2 3 1 1 95
176.3 3 1 1 95
176.4 3 1 1 95
176.5 3 1 1 95
176.6 3 1 1 95
176.7 3 1 1 95
176.8 3 1 1 95
176.9 3 1 1 95
177.0 3 1 1 95
177.1 3 1 1 95
177.2 3 1 1 95
177.3 3 1 1 95
177.4 3 1 1 95
177.5 3 1 1 95
177.6 3 1 1 95
177.7 3 1 1 95
177.8 3 1 1 95
177.9 3 0 2 95
178.0 3 0 2 95
178.1 3 0 2 95
178.2 3 0 2 95
178.3 3 0 2 95
178.4 3 0 2 95
178.5 3 0 2 95
178.6 3 0 2 95
178.7 3 0 2 95
178.8 3 0 2 95
178.9 3 0 2 95
179.0 3 0 2 95
179.1 3 0 2 95
179.2 3 0 2 95
179.3 3 0 2 95
179.4 3 0 2 95
179.5 3 0 2 95
179.6 3 0 2 95
179.7 3 0 2 95
179.8 3 0 2 95
179.9 3 0 2 95
180.0 3 0 2 95
180.1 3 0 2 95
180.2 3 0 2 95
180.3 3 0 2 95
180.4 3 0 2 95
180.5 3 0 2 95
180.6 3 0 2 95
180.7 3 0 2 95
180.8 3 0 2 95
180.9 3 0 2 95
181.0 3 0 2 95
181.1 3 0 2 95
181.2 3 0 2 95
181.3 3 0 2 95
181.4 3 0 2 95
181.5 3 0 2 95
181.6 3 0 2 95
181.7 3 0 2 95
181.8 3 0 2 95
181.9 3 0 2 95
182.0 3 0 2 95
182.1 3 0 2 95
182.2 3 0 2 95
182.3 3 0 2 95
182.4 3 0 2 95
182.5 3 0 2 95
182.6 3 0 2 95
182.7 3 0 2 95
182.8 3 0 2 95
182.9 3 0 2 95
183.0 3 0 2 95
183.1 3 0 2 95
183.2 3 0 2 95
183.3 3 0 2 95
183.4 3 0 2 95
183.5 3 0 2 95
183.6 3 0 2 95
183.7 3 0 2 95
183.8 3 0 2 95
183.9 3 0 2 95
184.0 3 0 2 95
184.1 3 0 2 95
184.2 3 0 2 95
184.3 3 0 2 95
184.4 3 0 2 95
184.5 3 0 2 95
184.6 3 0 2 95
184.7 3 0 2 95
184.8 3 0 1 96
184.9 3 0 1 96
185.0 3 0 1 96
185.1 3 0 1 96
185.2 3 0 1 96
185.3 3 0 1 96
185.4 3 0 1 96
185.5 3 0 1 96
185.6 3 0 1 96
185.7 3 0 1 96
185.8 3 0 1 96
185.9 3 0 1 96
186.0 3 0 1 96
186.1 3 0 1 96
186.2 3 0 1 96
186.3 3 0 1 96
186.4 3 0 1 96
186.5 3 0 1 96
186.6 3 0 1 96
186.7 3 0 1 96
186.8 3 0 1 96
186.9 3 0 1 96
187.0 3 0 1 96
187.1 3 0 1 96
187.2 3 0 1 96
187.3 3 0 1 96
187.4 3 0 1 96
187.5 3 0 1 96
187.6 3 0 1 96
187.7 3 0 0 97
187.8 3 0 0 97
187.9 3 0 0 97
188.0 3 0 0 97
188.1 3 0 0 97
188.2 3 0 0 97
188.3 3 0 0 97
188.4 3 0 0 97
188.5 3 0 0 97
188.6 3 0 0 97
188.7 3 0 0 97
188.8 3 0 0 97
188.9 3 0 0 97
189.0 3 0 0 97
189.1 3 0 0 97
189.2 3 0 0 97
189.3 3 0 0 97
189.4 3 0 0 97
189.5 3 0 0 97
189.6 3 0 0 97
189.7 3 0 0 97
189.8 3 0 0 97
189.9 3 0 0 97
190.0 3 0 0 97
190.1 3 0 0 97
190.2 3 0 0 97
190.3 3 0 0 97
190.4 3 0 0 97
190.5 3 0 0 97
190.6 3 0 0 97
190.7 3 0 0 97
190.8 3 0 0 97
190.9 3 0 0 97
191.0 3 0 0 97
191.1 3 0 0 97
191.2 3 0 0 97
191.3 3 0 0 97
191.4 3 0 0 97
191.5 3 0 0 97
191.6 3 0 0 97
191.7 3 0 0 97
191.8 3 0 0 97
191.9 3 0 0 97
192.0 3 0 0 97
192.1 3 0 0 97
192.2 3 0 0 97
192.3 3 0 0 97
192.4 3 0 0 97
192.5 3 0 0 97
192.6 3 0 0 97
192.7 3 0 0 97
192.8 3 0 0 97
192.9 3 0 0 97
193.0 3 0 0 97
193.1 3 0 0 97
193.2 3 0 0 97
193.3 3 0 0 97
193.4 3 0 0 97
193.5 3 0 0 97
193.6 3 0 0 97
193.7 3 0 0 97
193.8 3 0 0 97
193.9 3 0 0 97
194.0 3 0 0 97
194.1 3 0 0 97
194.2 3 0 0 97
194.3 3 0 0 97
194.4 3 0 0 97
194.5 3 0 0 97
194.6 3 0 0 97
194.7 3 0 0 97
194.8 3 0 0 97
194.9 3 0 0 97
195.0 3 0 0 97
195.1 3 0 0 97
195.2 3 0 0 97
195.3 3 0 0 97
195.4 3 0 0 97
195.5 3 0 0 97
195.6 3 0 0 97
195.7 3 0 0 97
195.8 3 0 0 97
195.9 3 0 0 97
196.0 3 0 0 97
196.1 3 0 0 97
196.2 3 0 0 97
196.3 3 0 0 97
196.4 3 0 0 97
196.5 3 0 0 97
196.6 3 0 0 97
196.7 3 0 0 97
196.8 3 0 0 97
196.9 3 0 0 97
197.0 3 0 0 97
197.1 3 0 0 97
197.2 3 0 0 97
197.3 3 0 0 97
197.4 3 0 0 97
197.5 3 0 0 97
197.6 3 0 0 97
197.7 3 0 0 97
197.8 3 0 0 97
197.9 3 0 0 97
198.0 3 0 0 97
198.1 3 0 0 97
198.2 3 0 0 97
198.3 3 0 0 97
198.4 3 0 0 97
198.5 3 0 0 97
198.6 3 0 0 97
198.7 3 0 0 97
198.8 3 0 0 97
198.9 3 0 0 97
199.0 3 0 0 97
199.1 3 0 0 97
199.2 3 0 0 97
199.3 3 0 0 97
199.4 3 0 0 97
199.5 3 0 0 97
199.6 3 0 0 97
199.7 3 0 0 97
199.8 3 0 0 97
199.9 3 0 0 97
200.0 3 0 0 97
200.1 3 0 0 97
200.2 3 0 0 97
200.3 3 0 0 97
200.4 3 0 0 97
200.5 3 0 0 97
200.6 3 0 0 97
200.7 3 0 0 97
200.8 3 0 0 97
200.9 3 0 0 97
201.0 3 0 0 97
201.1 3 0 0 97
201.2 3 0 0 97
201.3 3 0 0 97
201.4 3 0 0 97
201.5 3 0 0 97
201.6 3 0 0 97
201.7 3 0 0 97
201.8 3 0 0 97
201.9 3 0 0 97
202.0 3 0 0 97
202.1 3 0 0 97
202.2 3 0 0 97
202.3 3 0 0 97
202.4 3 0 0 97
202.5 3 0 0 97
202.6 3 0 0 97
202.7 3 0 0 97
202.8 3 0 0 97
202.9 3 0 0 97
203.0 3 0 0 97
203.1 3 0 0 97
203.2 3 0 0 97
203.3 3 0 0 97
203.4 3 0 0 97
203.5 3 0 0 97
203.6 3 0 0 97
203.7 3 0 0 97
203.8 3 0 0 97
203.9 3 0 0 97
204.0 3 0 0 97
204.1 3 0 0 97
204.2 3 0 0 97
204.3 3 0 0 97
204.4 3 0 0 97
204.5 3 0 0 97
204.6 3 0 0 97
204.7 3 0 0 97
204.8 3 0 0 97
204.9 3 0 0 97
205.0 3 0 0 97
205.1 3 0 0 97
205.2 3 0 0 97
205.3 3 0 0 97
205.4 3 0 0 97
205.5 3 0 0 97
205.6 3 0 0 97
205.7 3 0 0 97
205.8 3 0 0 97
205.9 3 0 0 97
206.0 3 0 0 97
206.1 3 0 0 97
206.2 3 0 0 97
206.3 3 0 0 97
206.4 3 0 0 97
206.5 3 0 0 97
206.6 3 0 0 97
206.7 3 0 0 97
206.8 3 0 0 97
206.9 3 0 0 97
207.0 3 0 0 97
207.1 3 0 0 97
207.2 3 0 0 97
207.3 3 0 0 97
207.4 3 0 0 97
207.5 3 0 0 97
207.6 3 0 0 97
207.7 3 0 0 97
207.8 3 0 0 97
207.9 3 0 0 97
208.0 3 0 0 97
208.1 3 0 0 97
208.2 3 0 0 97
208.3 3 0 0 97
208.4 3 0 0 97
208.5 3 0 0 97
208.6 3 0 0 97
208.7 3 0 0 97
208.8 3 0 0 97
208.9 3 0 0 97
209.0 3 0 0 97
209.1 3 0 0 97
209.2 3 0 0 97
209.3 3 0 0 97
209.4 3 0 0 97
209.5 3 0 0 97
209.6 3 0 0 97
209.7 3 0 0 97
209.8 3 0 0 97
209.9 3 0 0 97
210.0 3 0 0 97
210.1 3 0 0 97
210.2 3 0 0 97
210.3 3 0 0 97
210.4 3 0 0 97
210.5 3 0 0 97
210.6 3 0 0 97
210.7 3 0 0 97
210.8 3 0 0 97
210.9 3 0 0 97
211.0 3 0 0 97
211.1 3 0 0 97
211.2 3 0 0 97
211.3 3 0 0 97
211.4 3 0 0 97
211.5 3 0 0 97
211.6 3 0 0 97
211.7 3 0 0 97
211.8 3 0 0 97
211.9 3 0 0 97
212.0 3 0 0 97
212.1 3 0 0 97
212.2 3 0 0 97
212.3 3 0 0 97
212.4 3 0 0 97
212.5 3 0 0 97
212.6 3 0 0 97
212.7 3 0 0 97
212.8 3 0 0 97
212.9 3 0 0 97
213.0 3 0 0 97
213.1 3 0 0 97
213.2 3 0 0 97
213.3 3 0 0 97
213.4 3 0 0 97
213.5 3 0 0 97
213.6 3 0 0 97
213.7 3 0 0 97
213.8 3 0 0 97
213.9 3 0 0 97
214.0 3 0 0 97
214.1 3 0 0 97
214.2 3 0 0 97
214.3 3 0 0 97
214.4 3 0 0 97
214.5 3 0 0 97
214.6 3 0 0 97
214.7 3 0 0 97
214.8 3 0 0 97
214.9 3 0 0 97
215.0 3 0 0 97
215.1 3 0 0 97
215.2 3 0 0 97
215.3 3 0 0 97
215.4 3 0 0 97
215.5 3 0 0 97
215.6 3 0 0 97
215.7 3 0 0 97
215.8 3 0 0 97
215.9 3 0 0 97
216.0 3 0 0 97
216.1 3 0 0 97
216.2 3 0 0 97
216.3 3 0 0 97
216.4 3 0 0 97
216.5 3 0 0 97
216.6 3 0 0 97
216.7 3 0 0 97
216.8 3 0 0 97
216.9 3 0 0 97
217.0 3 0 0 97
217.1 3 0 0 97
217.2 3 0 0 97
217.3 3 0 0 97
217.4 3 0 0 97
217.5 3 0 0 97
217.6 3 0 0 97
217.7 3 0 0 97
217.8 3 0 0 97
217.9 3 0 0 97
218.0 3 0 0 97
218.1 3 0 0 97
218.2 3 0 0 97
218.3 3 0 0 97
218.4 3 0 0 97
218.5 3 0 0 97
218.6 3 0 0 97
218.7 3 0 0 97
218.8 3 0 0 97
218.9 3 0 0 97
219.0 3 0 0 97
219.1 3 0 0 97
219.2 3 0 0 97
219.3 3 0 0 97
219.4 3 0 0 97
219.5 3 0 0 97
219.6 3 0 0 97
219.7 3 0 0 97
219.8 3 0 0 97
219.9 3 0 0 97
220.0 3 0 0 97
220.1 3 0 0 97
220.2 3 0 0 97
220.3 3 0 0 97
220.4 3 0 0 97
220.5 3 0 0 97
220.6 3 0 0 97
220.7 3 0 0 97
220.8 3 0 0 97
220.9 3 0 0 97
221.0 3 0 0 97
221.1 3 0 0 97
221.2 3 0 0 97
221.3 3 0 0 97
221.4 3 0 0 97
221.5 3 0 0 97
221.6 3 0 0 97
221.7 3 0 0 97
221.8 3 0 0 97
221.9 3 0 0 97
222.0 3 0 0 97
222.1 3 0 0 97
222.2 3 0 0 97
222.3 3 0 0 97
222.4 3 0 0 97
222.5 3 0 0 97
222.6 3 0 0 97
222.7 3 0 0 97
222.8 3 0 0 97
222.9 3 0 0 97
223.0 3 0 0 97
223.1 3 0 0 97
223.2 3 0 0 97
223.3 3 0 0 97
223.4 3 0 0 97
223.5 3 0 0 97
223.6 3 0 0 97
223.7 3 0 0 97
223.8 3 0 0 97
223.9 3 0 0 97
224.0 3 0 0 97
224.1 3 0 0 97
224.2 3 0 0 97
224.3 3 0 0 97
224.4 3 0 0 97
224.5 3 0 0 97
224.6 3 0 0 97
224.7 3 0 0 97
224.8 3 0 0 97
224.9 3 0 0 97
225.0 3 0 0 97
225.1 3 0 0 97
225.2 3 0 0 97
225.3 3 0 0 97
225.4 3 0 0 97
225.5 3 0 0 97
225.6 3 0 0 97
225.7 3 0 0 97
225.8 3 0 0 97
225.9 3 0 0 97
226.0 3 0 0 97
226.1 3 0 0 97
226.2 3 0 0 97
226.3 3 0 0 97
226.4 3 0 0 97
226.5 3 0 0 97
226.6 3 0 0 97
226.7 3 0 0 97
226.8 3 0 0 97
226.9 3 0 0 97
227.0 3 0 0 97
227.1 3 0 0 97
227.2 3 0 0 97
227.3 3 0 0 97
227.4 3 0 0 97
227.5 3 0 0 97
227.6 3 0 0 97
227.7 3 0 0 97
227.8 3 0 0 97
227.9 3 0 0 97
228.0 3 0 0 97
228.1 3 0 0 97
228.2 3 0 0 97
228.3 3 0 0 97
228.4 3 0 0 97
228.5 3 0 0 97
228.6 3 0 0 97
228.7 3 0 0 97
228.8 3 0 0 97
228.9 3 0 0 97
229.0 3 0 0 97
229.1 3 0 0 97
229.2 3 0 0 97
229.3 3 0 0 97
229.4 3 0 0 97
229.5 3 0 0 97
229.6 3 0 0 97
229.7 3 0 0 97
229.8 3 0 0 97
229.9 3 0 0 97
230.0 3 0 0 97
230.1 3 0 0 97
230.2 3 0 0 97
230.3 3 0 0 97
230.4 3 0 0 97
230.5 3 0 0 97
230.6 3 0 0 97
230.7 3 0 0 97
230.8 3 0 0 97
230.9 3 0 0 97
231.0 3 0 0 97
231.1 3 0 0 97
231.2 3 0 0 97
231.3 3 0 0 97
231.4 3 0 0 97
