t 211Pb 211Bi 207Tl 207Pb
8.2 89 1 5 5
8.3 89 1 5 5
8.4 89 1 5 5
8.5 89 1 5 5
8.6 89 1 5 5
8.7 89 1 5 5
8.8 88 2 5 5
8.9 88 2 5 5
9.0 87 3 5 5
9.1 87 3 5 5
9.2 86 4 5 5
9.3 86 4 5 5
9.4 86 4 5 5
9.5 86 4 5 5
9.6 85 5 5 5
9.7 85 5 5 5
9.8 84 6 5 5
9.9 84 6 5 5
10.0 83 7 5 5
10.1 83 6 6 5
10.2 83 6 6 5
10.3 83 6 6 5
10.4 83 6 6 5
10.5 83 6 6 5
10.6 83 6 6 5
10.7 83 6 6 5
10.8 83 6 6 5
10.9 82 6 7 5
11.0 81 7 7 5
11.1 81 6 6 7
11.2 81 6 6 7
11.3 81 6 6 7
11.4 81 6 6 7
11.5 81 6 5 8
11.6 81 6 5 8
11.7 81 6 5 8
11.8 81 6 5 8
11.9 80 7 5 8
12.0 79 8 4 9
12.1 79 8 4 9
12.2 79 8 4 9
12.3 79 8 3 10
12.4 79 8 3 10
12.5 79 8 3 10
12.6 79 8 3 10
12.7 79 8 3 10
12.8 78 9 3 10
12.9 78 9 3 10
13.0 78 9 3 10
13.1 78 9 3 10
13.2 78 8 4 10
13.3 78 7 5 10
13.4 78 7 5 10
13.5 78 7 5 10
13.6 78 7 5 10
13.7 78 7 5 10
13.8 78 7 5 10
13.9 78 7 5 10
14.0 78 7 5 10
14.1 78 7 4 11
14.2 78 7 4 11
14.3 78 7 4 11
14.4 78 7 4 11
14.5 78 7 4 11
14.6 78 7 4 11
14.7 78 7 2 13
14.8 78 7 2 13
14.9 78 6 3 13
15.0 78 6 3 13
15.1 78 5 4 13
15.2 77 5 5 13
15.3 76 6 5 13
15.4 75 7 5 13
15.5 75 7 5 13
15.6 75 7 5 13
15.7 75 7 5 13
15.8 74 8 5 13
15.9 74 8 5 13
16.0 74 8 5 13
16.1 74 8 5 13
16.2 74 8 5 13
16.3 73 9 5 13
16.4 72 9 6 13
16.5 72 9 6 13
16.6 72 9 6 13
16.7 72 9 5 14
16.8 72 9 4 15
16.9 72 9 4 15
17.0 72 9 4 15
17.1 72 9 3 16
17.2 72 8 4 16
17.3 72 8 4 16
17.4 72 7 5 16
17.5 72 7 5 16
17.6 72 6 6 16
17.7 72 6 6 16
17.8 72 6 6 16
17.9 72 6 6 16
18.0 71 6 7 16
18.1 71 6 7 16
18.2 71 6 7 16
18.3 71 6 7 16
18.4 71 6 7 16
18.5 71 6 7 16
18.6 71 6 7 16
18.7 71 5 8 16
18.8 71 5 8 16
18.9 71 5 8 16
19.0 71 5 8 16
19.1 71 5 8 16
19.2 71 5 8 16
19.3 71 5 8 16
19.4 71 5 8 16
19.5 71 5 8 16
19.6 71 5 7 17
19.7 71 5 7 17
19.8 71 5 7 17
19.9 71 5 7 17
20.0 71 5 7 17
20.1 70 6 7 17
20.2 70 6 7 17
20.3 70 6 7 17
20.4 70 6 7 17
20.5 70 5 8 17
20.6 70 5 8 17
20.7 69 6 8 17
20.8 69 6 8 17
20.9 69 5 9 17
21.0 69 5 8 18
21.1 69 5 8 18
21.2 68 6 8 18
21.3 68 6 8 18
21.4 68 6 8 18
21.5 68 6 8 18
21.6 68 6 8 18
21.7 68 6 8 18
21.8 68 6 8 18
21.9 68 5 8 19
22.0 68 5 8 19
22.1 68 5 8 19
22.2 66 7 8 19
22.3 66 7 8 19
22.4 66 7 8 19
22.5 66 7 8 19
22.6 66 6 9 19
22.7 66 6 8 20
22.8 66 4 10 20
22.9 66 3 11 20
23.0 66 2 12 20
23.1 66 2 12 20
23.2 66 2 12 20
23.3 66 2 12 20
23.4 66 2 12 20
23.5 66 2 11 21
23.6 66 2 11 21
23.7 66 2 11 21
23.8 66 2 11 21
23.9 66 2 11 21
24.0 66 2 11 21
24.1 66 2 10 22
24.2 66 2 9 23
24.3 66 2 9 23
24.4 66 2 9 23
24.5 66 2 9 23
24.6 66 1 10 23
24.7 66 1 10 23
24.8 66 1 10 23
24.9 66 1 10 23
25.0 65 2 10 23
25.1 65 2 10 23
25.2 65 2 10 23
25.3 65 2 10 23
25.4 65 2 9 24
25.5 65 2 9 24
25.6 65 2 9 24
25.7 65 2 9 24
25.8 65 2 9 24
25.9 65 2 9 24
26.0 65 2 9 24
26.1 64 3 9 24
26.2 62 5 9 24
26.3 62 5 8 25
26.4 62 5 8 25
26.5 61 5 9 25
26.6 61 5 9 25
26.7 61 5 9 25
26.8 61 4 10 25
26.9 61 4 10 25
27.0 60 5 10 25
27.1 60 5 10 25
27.2 59 6 10 25
27.3 59 6 9 26
27.4 59 6 9 26
27.5 59 6 9 26
27.6 59 5 10 26
27.7 59 5 10 26
27.8 59 5 10 26
27.9 59 5 9 27
28.0 59 5 9 27
28.1 58 6 9 27
28.2 58 6 9 27
28.3 58 6 9 27
28.4 58 6 9 27
28.5 58 6 9 27
28.6 58 5 10 27
28.7 58 5 10 27
28.8 58 5 10 27
28.9 58 4 11 27
29.0 58 2 13 27
29.1 58 2 13 27
29.2 58 1 13 28
29.3 58 1 13 28
29.4 58 1 12 29
29.5 58 1 12 29
29.6 58 1 12 29
29.7 58 1 11 30
29.8 58 1 9 32
29.9 58 1 9 32
30.0 57 2 9 32
30.1 57 1 10 32
30.2 57 1 10 32
30.3 57 1 10 32
30.4 56 2 10 32
30.5 55 3 10 32
30.6 55 3 10 32
30.7 55 2 11 32
30.8 55 2 11 32
30.9 54 3 10 33
31.0 54 3 10 33
31.1 54 3 10 33
31.2 54 3 10 33
31.3 54 3 10 33
31.4 54 3 9 34
31.5 54 3 9 34
31.6 54 3 9 34
31.7 54 3 8 35
31.8 54 3 8 35
31.9 54 3 8 35
32.0 54 3 8 35
32.1 54 3 8 35
32.2 54 3 8 35
32.3 54 3 8 35
32.4 54 3 8 35
32.5 54 3 8 35
32.6 54 3 8 35
32.7 54 3 8 35
32.8 54 2 9 35
32.9 54 2 8 36
33.0 54 2 8 36
33.1 54 2 8 36
33.2 54 2 8 36
33.3 54 2 8 36
33.4 54 2 8 36
33.5 54 2 8 36
33.6 54 2 8 36
33.7 54 2 8 36
33.8 54 2 8 36
33.9 54 2 8 36
34.0 54 2 7 37
34.1 54 2 7 37
34.2 54 2 7 37
34.3 54 1 8 37
34.4 54 1 8 37
34.5 54 1 8 37
34.6 54 1 8 37
34.7 54 1 8 37
34.8 54 1 8 37
34.9 54 1 8 37
35.0 54 1 8 37
35.1 53 2 7 38
35.2 53 2 7 38
35.3 53 2 7 38
35.4 53 2 7 38
35.5 52 3 7 38
35.6 52 3 7 38
35.7 52 3 7 38
35.8 52 3 7 38
35.9 52 3 7 38
36.0 51 4 7 38
36.1 51 4 6 39
36.2 51 4 6 39
36.3 51 3 7 39
36.4 51 3 7 39
36.5 51 3 7 39
36.6 50 4 7 39
36.7 50 4 7 39
36.8 50 4 7 39
36.9 50 4 6 40
37.0 50 4 6 40
37.1 50 4 6 40
37.2 50 4 6 40
37.3 50 4 6 40
37.4 50 4 6 40
37.5 50 4 6 40
37.6 50 4 6 40
37.7 50 4 6 40
37.8 50 4 6 40
37.9 50 4 6 40
38.0 50 4 6 40
38.1 49 5 6 40
38.2 49 5 6 40
38.3 49 5 5 41
38.4 49 5 5 41
38.5 49 5 5 41
38.6 49 5 5 41
38.7 48 6 5 41
38.8 48 6 5 41
38.9 48 5 5 42
39.0 48 5 5 42
39.1 48 5 5 42
39.2 48 5 5 42
39.3 48 5 5 42
39.4 48 4 5 43
39.5 48 4 5 43
39.6 48 4 5 43
39.7 48 4 5 43
39.8 48 3 6 43
39.9 48 3 6 43
40.0 48 3 6 43
40.1 48 3 6 43
40.2 48 3 6 43
40.3 48 1 8 43
40.4 48 1 8 43
40.5 47 2 8 43
40.6 47 2 8 43
40.7 47 2 8 43
40.8 47 2 8 43
40.9 47 2 8 43
41.0 47 2 8 43
41.1 47 2 8 43
41.2 47 2 8 43
41.3 47 2 8 43
41.4 47 2 8 43
41.5 47 2 8 43
41.6 47 2 8 43
41.7 47 2 8 43
41.8 47 2 8 43
41.9 47 2 8 43
42.0 47 2 8 43
42.1 47 2 8 43
42.2 47 2 8 43
42.3 47 2 8 43
42.4 47 2 8 43
42.5 47 2 8 43
42.6 47 2 8 43
42.7 47 2 8 43
42.8 47 2 8 43
42.9 47 2 8 43
43.0 47 2 8 43
43.1 47 2 8 43
43.2 47 2 8 43
43.3 47 1 9 43
43.4 47 0 10 43
43.5 47 0 9 44
43.6 47 0 9 44
43.7 47 0 9 44
43.8 46 1 7 46
43.9 46 1 7 46
44.0 46 1 7 46
44.1 46 1 7 46
44.2 46 1 7 46
44.3 46 1 7 46
44.4 46 1 6 47
44.5 46 1 6 47
44.6 46 1 6 47
44.7 46 1 6 47
44.8 46 0 7 47
44.9 46 0 7 47
45.0 46 0 7 47
45.1 46 0 7 47
45.2 45 1 7 47
45.3 45 1 7 47
45.4 45 1 6 48
45.5 45 1 6 48
45.6 45 1 6 48
45.7 45 1 6 48
45.8 45 1 6 48
45.9 45 1 6 48
46.0 45 1 6 48
46.1 45 1 6 48
46.2 45 1 6 48
46.3 45 1 6 48
46.4 45 1 6 48
46.5 45 1 5 49
46.6 45 1 5 49
46.7 45 1 5 49
46.8 45 1 5 49
46.9 44 2 5 49
47.0 44 2 5 49
47.1 44 2 5 49
47.2 44 2 5 49
47.3 44 2 5 49
47.4 44 2 5 49
47.5 44 2 5 49
47.6 44 2 5 49
47.7 44 2 5 49
47.8 44 2 5 49
47.9 44 2 4 50
48.0 44 2 4 50
48.1 44 2 4 50
48.2 44 2 4 50
48.3 44 2 4 50
48.4 44 2 4 50
48.5 44 2 4 50
48.6 44 2 4 50
48.7 44 2 4 50
48.8 44 2 4 50
48.9 44 2 4 50
49.0 43 3 4 50
49.1 43 2 5 50
49.2 43 2 5 50
49.3 42 3 5 50
49.4 42 3 5 50
49.5 42 3 5 50
49.6 42 3 5 50
49.7 42 3 4 51
49.8 42 3 4 51
49.9 42 3 4 51
50.0 42 3 4 51
50.1 41 4 4 51
50.2 41 4 4 51
50.3 41 4 4 51
50.4 41 4 4 51
50.5 41 4 3 52
50.6 40 5 3 52
50.7 40 5 3 52
50.8 39 6 3 52
50.9 39 5 4 52
51.0 38 6 4 52
51.1 38 6 4 52
51.2 38 6 4 52
51.3 38 6 4 52
51.4 37 7 4 52
51.5 37 7 4 52
51.6 37 7 4 52
51.7 37 7 4 52
51.8 37 7 4 52
51.9 36 8 4 52
52.0 36 8 4 52
52.1 36 8 4 52
52.2 36 7 5 52
52.3 36 7 5 52
52.4 36 7 5 52
52.5 36 6 6 52
52.6 36 6 6 52
52.7 36 6 6 52
52.8 36 6 6 52
52.9 36 6 6 52
53.0 36 6 6 52
53.1 36 6 6 52
53.2 36 5 7 52
53.3 36 5 7 52
53.4 36 5 7 52
53.5 35 6 7 52
53.6 35 6 7 52
53.7 35 5 8 52
53.8 35 5 8 52
53.9 35 5 8 52
54.0 35 5 8 52
54.1 35 4 9 52
54.2 34 5 9 52
54.3 34 5 9 52
54.4 34 5 9 52
54.5 34 5 9 52
54.6 34 5 9 52
54.7 34 5 9 52
54.8 34 5 9 52
54.9 34 5 9 52
55.0 34 5 9 52
55.1 34 5 9 52
55.2 33 6 9 52
55.3 33 6 9 52
55.4 33 6 9 52
55.5 33 6 7 54
55.6 33 6 7 54
55.7 33 6 6 55
55.8 33 4 7 56
55.9 33 4 7 56
56.0 33 4 7 56
56.1 33 4 7 56
56.2 33 4 7 56
56.3 32 5 7 56
56.4 32 4 8 56
56.5 32 4 8 56
56.6 32 4 8 56
56.7 32 4 8 56
56.8 32 4 7 57
56.9 32 4 7 57
57.0 32 4 7 57
57.1 32 4 6 58
57.2 31 5 6 58
57.3 31 5 6 58
57.4 31 4 7 58
57.5 31 4 7 58
57.6 31 3 8 58
57.7 31 3 8 58
57.8 31 3 8 58
57.9 31 3 8 58
58.0 31 3 8 58
58.1 31 3 8 58
58.2 31 3 8 58
58.3 31 3 8 58
58.4 31 3 8 58
58.5 31 3 7 59
58.6 31 3 6 60
58.7 31 3 6 60
58.8 31 3 6 60
58.9 31 3 6 60
59.0 31 3 5 61
59.1 31 2 6 61
59.2 30 3 6 61
59.3 30 3 6 61
59.4 30 3 6 61
59.5 30 3 6 61
59.6 30 3 6 61
59.7 30 3 6 61
59.8 30 3 6 61
59.9 30 3 6 61
60.0 30 3 6 61
60.1 29 4 6 61
60.2 29 4 6 61
60.3 29 4 6 61
60.4 29 4 6 61
60.5 29 4 6 61
60.6 29 3 7 61
60.7 29 3 7 61
60.8 29 3 7 61
60.9 29 3 7 61
61.0 29 3 6 62
61.1 29 3 6 62
61.2 29 3 6 62
61.3 29 3 6 62
61.4 29 3 6 62
61.5 29 3 6 62
61.6 29 3 6 62
61.7 29 3 6 62
61.8 29 3 6 62
61.9 29 3 6 62
62.0 29 3 6 62
62.1 29 3 6 62
62.2 29 3 6 62
62.3 29 3 6 62
62.4 29 3 6 62
62.5 29 3 6 62
62.6 29 3 6 62
62.7 29 3 6 62
62.8 29 3 6 62
62.9 28 4 6 62
63.0 28 3 7 62
63.1 28 3 6 63
63.2 28 3 6 63
63.3 28 3 6 63
63.4 28 3 6 63
63.5 28 3 6 63
63.6 28 3 6 63
63.7 28 3 6 63
63.8 28 3 6 63
63.9 28 3 6 63
64.0 28 3 6 63
64.1 28 3 6 63
64.2 28 3 6 63
64.3 28 2 6 64
64.4 28 2 5 65
64.5 28 2 5 65
64.6 28 2 5 65
64.7 28 2 5 65
64.8 28 1 6 65
64.9 28 1 6 65
65.0 28 1 6 65
65.1 28 1 6 65
65.2 28 1 6 65
65.3 28 1 6 65
65.4 28 1 6 65
65.5 28 1 6 65
65.6 28 1 6 65
65.7 28 1 6 65
65.8 28 1 6 65
65.9 28 1 6 65
66.0 28 1 6 65
66.1 27 2 6 65
66.2 27 2 6 65
66.3 27 2 6 65
66.4 27 2 5 66
66.5 27 2 5 66
66.6 27 2 5 66
66.7 27 2 5 66
66.8 27 2 5 66
66.9 27 2 5 66
67.0 27 2 5 66
67.1 27 2 5 66
67.2 27 2 5 66
67.3 27 2 4 67
67.4 27 2 4 67
67.5 27 2 3 68
67.6 27 2 3 68
67.7 27 2 2 69
67.8 27 2 2 69
67.9 27 2 2 69
68.0 27 2 2 69
68.1 27 2 2 69
68.2 26 3 2 69
68.3 26 3 2 69
68.4 26 2 3 69
68.5 26 2 3 69
68.6 25 3 3 69
68.7 25 3 3 69
68.8 25 2 4 69
68.9 25 2 4 69
69.0 25 2 4 69
69.1 25 2 4 69
69.2 25 2 4 69
69.3 25 2 4 69
69.4 25 2 4 69
69.5 25 2 4 69
69.6 25 2 4 69
69.7 25 2 4 69
69.8 24 3 4 69
69.9 24 3 4 69
70.0 24 3 4 69
70.1 24 3 4 69
70.2 24 3 4 69
70.3 24 3 4 69
70.4 24 3 4 69
70.5 24 3 4 69
70.6 23 4 4 69
70.7 23 4 4 69
70.8 23 4 4 69
70.9 23 4 4 69
71.0 23 3 5 69
71.1 23 3 5 69
71.2 23 3 5 69
71.3 23 3 5 69
71.4 23 2 6 69
71.5 23 2 6 69
71.6 23 2 6 69
71.7 23 2 6 69
71.8 23 2 6 69
71.9 23 2 6 69
72.0 23 2 6 69
72.1 23 2 5 70
72.2 23 2 5 70
72.3 23 2 5 70
72.4 23 2 5 70
72.5 23 2 5 70
72.6 23 2 5 70
72.7 23 2 5 70
72.8 23 2 5 70
72.9 23 2 4 71
73.0 23 2 4 71
73.1 23 2 4 71
73.2 23 2 4 71
73.3 23 1 5 71
73.4 23 1 5 71
73.5 23 0 6 71
73.6 23 0 5 72
73.7 23 0 5 72
73.8 23 0 5 72
73.9 23 0 5 72
74.0 23 0 5 72
74.1 23 0 5 72
74.2 23 0 5 72
74.3 23 0 5 72
74.4 23 0 5 72
74.5 23 0 5 72
74.6 23 0 5 72
74.7 23 0 5 72
74.8 23 0 5 72
74.9 23 0 5 72
75.0 23 0 5 72
75.1 23 0 5 72
75.2 23 0 5 72
75.3 23 0 5 72
75.4 23 0 5 72
75.5 23 0 5 72
75.6 22 1 5 72
75.7 22 1 5 72
75.8 22 1 5 72
75.9 22 1 5 72
76.0 22 1 5 72
76.1 22 1 5 72
76.2 22 1 5 72
76.3 22 1 5 72
76.4 22 1 5 72
76.5 22 1 5 72
76.6 22 1 5 72
76.7 22 1 5 72
76.8 22 1 5 72
76.9 22 1 5 72
77.0 22 1 5 72
77.1 22 1 5 72
77.2 22 1 5 72
77.3 21 2 5 72
77.4 21 2 5 72
77.5 21 2 5 72
77.6 21 2 5 72
77.7 21 2 5 72
77.8 21 2 5 72
77.9 21 2 5 72
78.0 21 2 4 73
78.1 21 2 4 73
78.2 21 2 4 73
78.3 21 2 4 73
78.4 21 2 4 73
78.5 21 2 4 73
78.6 21 2 4 73
78.7 21 2 4 73
78.8 21 2 4 73
78.9 21 2 3 74
79.0 21 2 3 74
79.1 21 2 3 74
79.2 21 2 3 74
79.3 21 2 3 74
79.4 21 2 3 74
79.5 21 2 3 74
79.6 21 2 3 74
79.7 21 2 3 74
79.8 21 2 3 74
79.9 21 2 3 74
80.0 21 2 2 75
80.1 21 2 2 75
80.2 21 2 2 75
80.3 20 3 2 75
80.4 20 3 2 75
80.5 20 3 2 75
80.6 20 3 2 75
80.7 20 3 1 76
80.8 20 3 1 76
80.9 20 2 2 76
81.0 20 2 2 76
81.1 20 2 2 76
81.2 20 2 2 76
81.3 18 4 2 76
81.4 18 4 2 76
81.5 18 4 2 76
81.6 18 4 2 76
81.7 18 4 2 76
81.8 18 3 3 76
81.9 18 3 3 76
82.0 18 3 3 76
82.1 18 3 3 76
82.2 18 3 3 76
82.3 18 3 3 76
82.4 18 3 3 76
82.5 18 3 3 76
82.6 18 3 3 76
82.7 18 3 3 76
82.8 18 3 3 76
82.9 18 3 3 76
83.0 18 3 3 76
83.1 18 3 3 76
83.2 18 3 3 76
83.3 17 4 3 76
83.4 17 4 3 76
83.5 17 4 3 76
83.6 17 4 3 76
83.7 17 4 3 76
83.8 17 4 3 76
83.9 16 5 3 76
84.0 16 5 3 76
84.1 16 5 3 76
84.2 16 5 3 76
84.3 16 5 3 76
84.4 15 6 3 76
84.5 15 6 2 77
84.6 15 6 2 77
84.7 15 6 2 77
84.8 15 6 2 77
84.9 14 7 2 77
85.0 14 7 2 77
85.1 14 6 3 77
85.2 14 5 3 78
85.3 14 4 4 78
85.4 14 3 5 78
85.5 14 3 5 78
85.6 14 3 4 79
85.7 14 3 4 79
85.8 14 3 4 79
85.9 14 3 4 79
86.0 14 3 4 79
86.1 14 3 4 79
86.2 14 3 4 79
86.3 14 2 5 79
86.4 14 2 5 79
86.5 14 2 5 79
86.6 14 2 5 79
86.7 14 2 5 79
86.8 14 2 5 79
86.9 14 2 5 79
87.0 14 2 5 79
87.1 14 2 5 79
87.2 14 2 5 79
87.3 14 2 5 79
87.4 14 2 5 79
87.5 14 2 5 79
87.6 14 2 5 79
87.7 14 2 5 79
87.8 14 2 5 79
87.9 14 2 4 80
88.0 14 2 4 80
88.1 14 2 4 80
88.2 14 2 4 80
88.3 14 2 4 80
88.4 14 1 5 80
88.5 14 1 5 80
88.6 14 1 5 80
88.7 14 1 5 80
88.8 14 1 5 80
88.9 14 1 5 80
89.0 14 1 5 80
89.1 14 1 5 80
89.2 14 1 5 80
89.3 14 1 5 80
89.4 14 1 5 80
89.5 14 1 4 81
89.6 14 1 4 81
89.7 14 1 4 81
89.8 14 1 4 81
89.9 14 1 4 81
90.0 14 1 4 81
90.1 14 1 4 81
90.2 14 1 4 81
90.3 14 1 4 81
90.4 14 0 5 81
90.5 14 0 5 81
90.6 14 0 5 81
90.7 14 0 5 81
90.8 14 0 5 81
90.9 14 0 5 81
91.0 14 0 5 81
91.1 14 0 4 82
91.2 14 0 4 82
91.3 14 0 4 82
91.4 14 0 4 82
91.5 14 0 4 82
91.6 14 0 4 82
91.7 14 0 4 82
91.8 14 0 4 82
91.9 13 1 4 82
92.0 13 1 4 82
92.1 13 0 5 82
92.2 13 0 5 82
92.3 13 0 5 82
92.4 13 0 5 82
92.5 13 0 4 83
92.6 13 0 4 83
92.7 13 0 4 83
92.8 13 0 4 83
92.9 13 0 4 83
93.0 13 0 3 84
93.1 13 0 3 84
93.2 13 0 3 84
93.3 13 0 3 84
93.4 13 0 3 84
93.5 13 0 3 84
93.6 13 0 3 84
93.7 13 0 3 84
93.8 13 0 3 84
93.9 13 0 3 84
94.0 13 0 3 84
94.1 13 0 3 84
94.2 13 0 3 84
94.3 13 0 3 84
94.4 13 0 3 84
94.5 13 0 3 84
94.6 13 0 2 85
94.7 13 0 2 85
94.8 13 0 2 85
94.9 13 0 2 85
95.0 13 0 2 85
95.1 13 0 2 85
95.2 13 0 2 85
95.3 13 0 2 85
95.4 13 0 2 85
95.5 13 0 2 85
95.6 13 0 2 85
95.7 13 0 2 85
95.8 13 0 2 85
95.9 13 0 2 85
96.0 13 0 2 85
96.1 13 0 2 85
96.2 13 0 2 85
96.3 13 0 2 85
96.4 12 1 2 85
96.5 12 1 2 85
96.6 12 1 2 85
96.7 12 0 3 85
96.8 12 0 3 85
96.9 12 0 3 85
97.0 12 0 3 85
97.1 12 0 3 85
97.2 12 0 3 85
97.3 12 0 3 85
97.4 12 0 3 85
97.5 12 0 3 85
97.6 12 0 3 85
97.7 12 0 3 85
97.8 12 0 3 85
97.9 12 0 3 85
98.0 12 0 3 85
98.1 12 0 3 85
98.2 12 0 3 85
98.3 12 0 3 85
98.4 12 0 3 85
98.5 12 0 3 85
98.6 12 0 3 85
98.7 12 0 3 85
98.8 12 0 3 85
98.9 12 0 3 85
99.0 12 0 3 85
99.1 12 0 3 85
99.2 12 0 3 85
99.3 12 0 2 86
99.4 12 0 2 86
99.5 12 0 2 86
99.6 12 0 2 86
99.7 12 0 2 86
99.8 11 1 2 86
99.9 11 1 2 86
100.0 11 1 2 86
100.1 11 1 2 86
100.2 11 1 2 86
100.3 11 1 2 86
100.4 11 1 2 86
100.5 11 1 2 86
100.6 11 0 3 86
100.7 11 0 3 86
100.8 11 0 3 86
100.9 11 0 3 86
101.0 11 0 3 86
101.1 11 0 3 86
101.2 11 0 3 86
101.3 11 0 2 87
101.4 11 0 2 87
101.5 11 0 2 87
101.6 11 0 2 87
101.7 11 0 2 87
101.8 10 1 2 87
101.9 10 1 2 87
102.0 10 1 2 87
102.1 10 1 2 87
102.2 10 1 2 87
102.3 10 1 2 87
102.4 10 1 2 87
102.5 10 1 2 87
102.6 10 1 2 87
102.7 10 1 2 87
102.8 10 1 2 87
102.9 10 1 2 87
103.0 10 1 2 87
103.1 10 1 2 87
103.2 10 1 2 87
103.3 10 0 3 87
103.4 10 0 2 88
103.5 10 0 2 88
103.6 10 0 2 88
103.7 10 0 2 88
103.8 10 0 2 88
103.9 10 0 2 88
104.0 10 0 2 88
104.1 10 0 2 88
104.2 10 0 2 88
104.3 10 0 2 88
104.4 10 0 2 88
104.5 10 0 2 88
104.6 10 0 2 88
104.7 10 0 2 88
104.8 10 0 2 88
104.9 10 0 2 88
105.0 10 0 2 88
105.1 10 0 2 88
105.2 10 0 2 88
105.3 10 0 2 88
105.4 10 0 2 88
105.5 10 0 2 88
105.6 10 0 2 88
105.7 10 0 2 88
105.8 10 0 2 88
105.9 10 0 2 88
106.0 10 0 2 88
106.1 10 0 2 88
106.2 10 0 2 88
106.3 10 0 2 88
106.4 10 0 2 88
106.5 10 0 2 88
106.6 10 0 2 88
106.7 10 0 2 88
106.8 10 0 2 88
106.9 10 0 2 88
107.0 10 0 2 88
107.1 10 0 2 88
107.2 10 0 2 88
107.3 10 0 2 88
107.4 10 0 2 88
107.5 10 0 2 88
107.6 10 0 2 88
107.7 10 0 2 88
107.8 10 0 2 88
107.9 10 0 2 88
108.0 10 0 2 88
108.1 9 0 3 88
108.2 9 0 3 88
108.3 9 0 3 88
108.4 9 0 3 88
108.5 9 0 3 88
108.6 9 0 3 88
108.7 9 0 3 88
108.8 9 0 3 88
108.9 9 0 3 88
109.0 9 0 3 88
109.1 9 0 3 88
109.2 9 0 3 88
109.3 9 0 3 88
109.4 9 0 3 88
109.5 9 0 3 88
109.6 9 0 3 88
109.7 9 0 3 88
109.8 9 0 3 88
109.9 9 0 3 88
110.0 9 0 3 88
110.1 9 0 3 88
110.2 9 0 3 88
110.3 9 0 3 88
110.4 9 0 3 88
110.5 9 0 3 88
110.6 9 0 3 88
110.7 9 0 3 88
110.8 9 0 3 88
110.9 9 0 3 88
111.0 9 0 3 88
111.1 9 0 3 88
111.2 9 0 3 88
111.3 9 0 3 88
111.4 9 0 3 88
111.5 9 0 3 88
111.6 9 0 3 88
111.7 9 0 3 88
111.8 9 0 3 88
111.9 9 0 3 88
112.0 9 0 3 88
112.1 9 0 3 88
112.2 9 0 3 88
112.3 9 0 3 88
112.4 9 0 3 88
112.5 9 0 3 88
112.6 9 0 3 88
112.7 9 0 3 88
112.8 9 0 3 88
112.9 9 0 3 88
113.0 9 0 3 88
113.1 9 0 3 88
113.2 9 0 3 88
113.3 9 0 3 88
113.4 9 0 3 88
113.5 9 0 3 88
113.6 9 0 3 88
113.7 9 0 3 88
113.8 9 0 3 88
113.9 9 0 3 88
114.0 9 0 3 88
114.1 9 0 3 88
114.2 9 0 3 88
114.3 9 0 3 88
114.4 9 0 3 88
114.5 9 0 3 88
114.6 9 0 3 88
114.7 9 0 3 88
114.8 9 0 3 88
114.9 9 0 3 88
115.0 9 0 3 88
115.1 9 0 3 88
115.2 9 0 3 88
115.3 9 0 3 88
115.4 9 0 3 88
115.5 9 0 3 88
115.6 9 0 3 88
115.7 9 0 3 88
115.8 9 0 3 88
115.9 9 0 3 88
116.0 9 0 3 88
116.1 9 0 3 88
