t 218Po 214Pb 214Bi 214Po 210Pb
18.9 2 70 21 0 7
19.0 2 70 21 0 7
19.1 2 70 21 0 7
19.2 2 70 20 0 8
19.3 2 69 21 0 8
19.4 2 69 21 0 8
19.5 2 69 21 0 8
19.6 2 68 22 0 8
19.7 2 66 24 0 8
19.8 2 65 25 0 8
19.9 2 65 25 0 8
20.0 2 65 25 0 8
20.1 2 64 25 0 9
20.2 2 64 25 0 9
20.3 2 64 24 0 10
20.4 2 64 23 0 11
20.5 2 64 23 0 11
20.6 2 63 23 0 12
20.7 2 63 23 0 12
20.8 2 63 23 0 12
20.9 2 63 22 0 13
21.0 2 63 22 0 13
21.1 2 63 22 0 13
21.2 2 63 22 0 13
21.3 2 62 23 0 13
21.4 2 62 23 0 13
21.5 2 62 22 0 14
21.6 2 62 22 0 14
21.7 2 62 21 0 15
21.8 2 61 22 0 15
21.9 2 61 22 0 15
22.0 2 61 22 0 15
22.1 2 61 22 0 15
22.2 2 59 24 0 15
22.3 2 59 24 0 15
22.4 2 59 24 0 15
22.5 2 59 24 0 15
22.6 2 59 24 0 15
22.7 2 57 26 0 15
22.8 1 58 26 0 15
22.9 1 58 26 0 15
23.0 1 58 26 0 15
23.1 1 58 26 0 15
23.2 1 57 26 0 16
23.3 1 57 26 0 16
23.4 1 57 26 0 16
23.5 1 57 25 0 17
23.6 1 57 25 0 17
23.7 1 57 25 0 17
23.8 1 57 25 0 17
23.9 1 57 25 0 17
24.0 1 57 25 0 17
24.1 1 57 25 0 17
24.2 1 57 25 0 17
24.3 1 56 26 0 17
24.4 1 56 26 0 17
24.5 1 56 26 0 17
24.6 1 56 26 0 17
24.7 1 56 26 0 17
24.8 1 55 27 0 17
24.9 1 55 27 0 17
25.0 1 55 27 0 17
25.1 1 55 27 0 17
25.2 1 55 27 0 17
25.3 1 55 27 0 17
25.4 1 55 27 0 17
25.5 1 55 26 0 18
25.6 1 55 26 0 18
25.7 1 55 26 0 18
25.8 1 55 26 0 18
25.9 1 55 26 0 18
26.0 1 55 26 0 18
26.1 1 55 26 0 18
26.2 1 55 26 0 18
26.3 1 55 25 0 19
26.4 1 55 25 0 19
26.5 1 55 25 0 19
26.6 1 55 25 0 19
26.7 1 55 25 0 19
26.8 1 55 25 0 19
26.9 1 55 25 0 19
27.0 1 55 25 0 19
27.1 1 55 25 0 19
27.2 1 55 25 0 19
27.3 1 55 25 0 19
27.4 1 55 25 0 19
27.5 1 55 25 0 19
27.6 1 55 25 0 19
27.7 1 54 26 0 19
27.8 1 53 27 0 19
27.9 1 53 26 0 20
28.0 1 53 26 0 20
28.1 1 53 26 0 20
28.2 1 53 26 0 20
28.3 1 53 26 0 20
28.4 1 53 26 0 20
28.5 1 53 26 0 20
28.6 1 52 27 0 20
28.7 1 52 27 0 20
28.8 1 52 27 0 20
28.9 1 52 26 0 21
29.0 1 52 26 0 21
29.1 1 51 27 0 21
29.2 1 51 27 0 21
29.3 1 51 27 0 21
29.4 1 51 26 0 22
29.5 1 51 26 0 22
29.6 1 50 26 0 23
29.7 1 48 28 0 23
29.8 1 48 27 0 24
29.9 1 48 27 0 24
30.0 1 48 27 0 24
30.1 1 48 27 0 24
30.2 1 48 27 0 24
30.3 1 48 27 0 24
30.4 1 48 27 0 24
30.5 1 48 27 0 24
30.6 1 48 27 0 24
30.7 1 48 27 0 24
30.8 1 48 27 0 24
30.9 1 48 27 0 24
31.0 1 48 27 0 24
31.1 1 48 27 0 24
31.2 1 48 27 0 24
31.3 1 48 27 0 24
31.4 1 48 25 0 26
31.5 1 48 25 0 26
31.6 1 48 25 0 26
31.7 1 48 25 0 26
31.8 1 48 25 0 26
31.9 1 48 25 0 26
32.0 1 48 25 0 26
32.1 1 48 25 0 26
32.2 1 48 25 0 26
32.3 1 48 25 0 26
32.4 1 48 24 0 27
32.5 1 48 24 0 27
32.6 1 47 25 0 27
32.7 1 47 24 0 28
32.8 1 47 24 0 28
32.9 1 46 25 0 28
33.0 1 46 25 0 28
33.1 1 46 25 0 28
33.2 1 46 25 0 28
33.3 1 46 25 0 28
33.4 1 46 25 0 28
33.5 1 46 25 0 28
33.6 1 46 25 0 28
33.7 1 46 24 0 29
33.8 1 46 24 0 29
33.9 1 46 24 0 29
34.0 1 46 24 0 29
34.1 1 46 24 0 29
34.2 1 46 23 0 30
34.3 1 46 23 0 30
34.4 1 46 23 0 30
34.5 1 46 23 0 30
34.6 1 46 23 0 30
34.7 1 46 23 0 30
34.8 1 45 23 0 31
34.9 1 44 24 0 31
35.0 1 43 25 0 31
35.1 1 43 25 0 31
35.2 1 43 25 0 31
35.3 1 43 25 0 31
35.4 1 43 25 0 31
35.5 1 43 25 0 31
35.6 1 43 25 0 31
35.7 1 43 25 0 31
35.8 1 43 25 0 31
35.9 1 43 25 0 31
36.0 1 43 25 0 31
36.1 1 43 25 0 31
36.2 1 43 25 0 31
36.3 1 43 25 0 31
36.4 1 43 25 0 31
36.5 1 42 25 0 32
36.6 1 42 25 0 32
36.7 1 42 25 0 32
36.8 1 42 25 0 32
36.9 1 42 25 0 32
37.0 1 42 25 0 32
37.1 1 42 24 0 33
37.2 1 40 26 0 33
37.3 1 39 27 0 33
37.4 1 39 27 0 33
37.5 1 39 27 0 33
37.6 1 39 27 0 33
37.7 1 39 27 0 33
37.8 1 39 27 0 33
37.9 1 39 26 0 34
38.0 1 39 26 0 34
38.1 1 39 26 0 34
38.2 1 39 26 0 34
38.3 1 39 26 0 34
38.4 1 39 26 0 34
38.5 1 39 26 0 34
38.6 1 37 28 0 34
38.7 1 37 28 0 34
38.8 1 37 28 0 34
38.9 1 37 27 0 35
39.0 1 37 27 0 35
39.1 1 37 27 0 35
39.2 1 37 27 0 35
39.3 1 37 26 0 36
39.4 0 38 26 0 36
39.5 0 37 27 0 36
39.6 0 37 26 0 37
39.7 0 37 26 0 37
39.8 0 37 26 0 37
39.9 0 37 26 0 37
40.0 0 37 26 0 37
40.1 0 37 26 0 37
40.2 0 37 25 0 38
40.3 0 37 25 0 38
40.4 0 36 26 0 38
40.5 0 36 26 0 38
40.6 0 36 26 0 38
40.7 0 36 25 0 39
40.8 0 36 25 0 39
40.9 0 36 25 0 39
41.0 0 36 25 0 39
41.1 0 36 25 0 39
41.2 0 36 25 0 39
41.3 0 36 25 0 39
41.4 0 36 24 0 40
41.5 0 36 24 0 40
41.6 0 36 24 0 40
41.7 0 36 24 0 40
41.8 0 36 24 0 40
41.9 0 36 24 0 40
42.0 0 36 24 0 40
42.1 0 36 23 0 41
42.2 0 36 23 0 41
42.3 0 36 23 0 41
42.4 0 36 23 0 41
42.5 0 36 23 0 41
42.6 0 36 23 0 41
42.7 0 36 23 0 41
42.8 0 36 23 0 41
42.9 0 36 23 0 41
43.0 0 35 24 0 41
43.1 0 35 24 0 41
43.2 0 35 24 0 41
43.3 0 35 24 0 41
43.4 0 35 24 0 41
43.5 0 35 24 0 41
43.6 0 35 24 0 41
43.7 0 35 24 0 41
43.8 0 35 24 0 41
43.9 0 35 24 0 41
44.0 0 35 24 0 41
44.1 0 35 24 0 41
44.2 0 35 24 0 41
44.3 0 35 24 0 41
44.4 0 35 24 0 41
44.5 0 35 24 0 41
44.6 0 35 24 0 41
44.7 0 35 24 0 41
44.8 0 35 24 0 41
44.9 0 35 24 0 41
45.0 0 34 25 0 41
45.1 0 33 26 0 41
45.2 0 33 25 0 42
45.3 0 33 25 0 42
45.4 0 33 25 0 42
45.5 0 33 25 0 42
45.6 0 33 25 0 42
45.7 0 33 25 0 42
45.8 0 33 25 0 42
45.9 0 33 25 0 42
46.0 0 33 25 0 42
46.1 0 33 25 0 42
46.2 0 33 25 0 42
46.3 0 33 25 0 42
46.4 0 33 25 0 42
46.5 0 33 25 0 42
46.6 0 33 24 0 43
46.7 0 33 24 0 43
46.8 0 33 24 0 43
46.9 0 33 23 0 44
47.0 0 33 23 0 44
47.1 0 33 22 0 45
47.2 0 33 22 0 45
47.3 0 33 22 0 45
47.4 0 33 22 0 45
47.5 0 33 22 0 45
47.6 0 33 22 0 45
47.7 0 33 21 0 46
47.8 0 33 21 0 46
47.9 0 33 21 0 46
48.0 0 33 21 0 46
48.1 0 33 21 0 46
48.2 0 33 20 0 47
48.3 0 32 21 0 47
48.4 0 32 21 0 47
48.5 0 32 21 0 47
48.6 0 32 21 0 47
48.7 0 32 21 0 47
48.8 0 32 21 0 47
48.9 0 32 21 0 47
49.0 0 32 21 0 47
49.1 0 32 21 0 47
49.2 0 31 22 0 47
49.3 0 31 22 0 47
49.4 0 31 22 0 47
49.5 0 31 22 0 47
49.6 0 31 22 0 47
49.7 0 31 22 0 47
49.8 0 31 22 0 47
49.9 0 31 22 0 47
50.0 0 31 22 0 47
50.1 0 31 22 0 47
50.2 0 31 22 0 47
50.3 0 31 22 0 47
50.4 0 31 22 0 47
50.5 0 31 20 0 49
50.6 0 31 20 0 49
50.7 0 31 20 0 49
50.8 0 31 19 0 50
50.9 0 31 19 0 50
51.0 0 31 19 0 50
51.1 0 31 19 0 50
51.2 0 31 19 0 50
51.3 0 31 19 0 50
51.4 0 31 19 0 50
51.5 0 31 18 0 51
51.6 0 31 18 0 51
51.7 0 31 18 0 51
51.8 0 31 17 0 52
51.9 0 31 17 0 52
52.0 0 31 17 0 52
52.1 0 31 17 0 52
52.2 0 31 17 0 52
52.3 0 31 16 0 53
52.4 0 31 16 0 53
52.5 0 31 16 0 53
52.6 0 31 16 0 53
52.7 0 31 16 0 53
52.8 0 31 16 0 53
52.9 0 31 16 0 53
53.0 0 31 16 0 53
53.1 0 31 16 0 53
53.2 0 31 16 0 53
53.3 0 31 16 0 53
53.4 0 31 16 0 53
53.5 0 31 15 0 54
53.6 0 31 15 0 54
53.7 0 31 15 0 54
53.8 0 31 15 0 54
53.9 0 31 15 0 54
54.0 0 31 15 0 54
54.1 0 31 15 0 54
54.2 0 31 15 0 54
54.3 0 31 15 0 54
54.4 0 31 15 0 54
54.5 0 31 15 0 54
54.6 0 31 15 0 54
54.7 0 31 15 0 54
54.8 0 31 15 0 54
54.9 0 31 15 0 54
55.0 0 31 15 0 54
55.1 0 31 15 0 54
55.2 0 31 15 0 54
55.3 0 31 15 0 54
55.4 0 31 15 0 54
55.5 0 31 15 0 54
55.6 0 31 15 0 54
55.7 0 31 15 0 54
55.8 0 31 15 0 54
55.9 0 31 15 0 54
56.0 0 30 16 0 54
56.1 0 30 16 0 54
56.2 0 30 16 0 54
56.3 0 30 16 0 54
56.4 0 30 16 0 54
56.5 0 28 18 0 54
56.6 0 28 18 0 54
56.7 0 28 18 0 54
56.8 0 28 18 0 54
56.9 0 28 18 0 54
57.0 0 28 18 0 54
57.1 0 27 18 0 55
57.2 0 27 18 0 55
57.3 0 27 18 0 55
57.4 0 27 18 0 55
57.5 0 27 18 0 55
57.6 0 27 18 0 55
57.7 0 27 18 0 55
57.8 0 27 17 0 56
57.9 0 27 17 0 56
58.0 0 27 17 0 56
58.1 0 27 17 0 56
58.2 0 27 17 0 56
58.3 0 27 17 0 56
58.4 0 27 17 0 56
58.5 0 27 17 0 56
58.6 0 27 17 0 56
58.7 0 26 18 0 56
58.8 0 26 17 0 57
58.9 0 26 17 0 57
59.0 0 26 17 0 57
59.1 0 26 17 0 57
59.2 0 26 17 0 57
59.3 0 26 17 0 57
59.4 0 26 17 0 57
59.5 0 26 17 0 57
59.6 0 26 17 0 57
59.7 0 26 17 0 57
59.8 0 26 17 0 57
59.9 0 26 17 0 57
60.0 0 26 17 0 57
60.1 0 26 17 0 57
60.2 0 26 17 0 57
60.3 0 26 17 0 57
60.4 0 26 17 0 57
60.5 0 26 17 0 57
60.6 0 26 17 0 57
60.7 0 26 17 0 57
60.8 0 26 17 0 57
60.9 0 26 17 0 57
61.0 0 26 17 0 57
61.1 0 26 17 0 57
61.2 0 26 17 0 57
61.3 0 26 17 0 57
61.4 0 26 17 0 57
61.5 0 26 17 0 57
61.6 0 26 17 0 57
61.7 0 26 17 0 57
61.8 0 26 17 0 57
61.9 0 26 17 0 57
62.0 0 26 17 0 57
62.1 0 26 17 0 57
62.2 0 26 17 0 57
62.3 0 26 17 0 57
62.4 0 26 17 0 57
62.5 0 26 17 0 57
62.6 0 26 17 0 57
62.7 0 26 17 0 57
62.8 0 26 17 0 57
62.9 0 26 17 0 57
63.0 0 26 17 0 57
63.1 0 26 17 0 57
63.2 0 26 17 0 57
63.3 0 26 16 0 58
63.4 0 26 16 0 58
63.5 0 26 16 0 58
63.6 0 25 17 0 58
63.7 0 25 17 0 58
63.8 0 25 17 0 58
63.9 0 25 17 0 58
64.0 0 25 17 0 58
64.1 0 25 17 0 58
64.2 0 25 17 0 58
64.3 0 25 17 0 58
64.4 0 24 18 0 58
64.5 0 24 18 0 58
64.6 0 24 18 0 58
64.7 0 24 18 0 58
64.8 0 24 18 0 58
64.9 0 24 18 0 58
65.0 0 24 18 0 58
65.1 0 24 18 0 58
65.2 0 24 18 0 58
65.3 0 24 18 0 58
65.4 0 24 18 0 58
65.5 0 24 18 0 58
65.6 0 24 17 0 59
65.7 0 24 17 0 59
65.8 0 24 16 0 60
65.9 0 24 16 0 60
66.0 0 24 16 0 60
66.1 0 24 16 0 60
66.2 0 24 16 0 60
66.3 0 24 16 0 60
66.4 0 24 16 0 60
66.5 0 24 16 0 60
66.6 0 24 16 0 60
66.7 0 24 16 0 60
66.8 0 24 16 0 60
66.9 0 24 16 0 60
67.0 0 24 16 0 60
67.1 0 24 16 0 60
67.2 0 24 16 0 60
67.3 0 23 17 0 60
67.4 0 23 17 0 60
67.5 0 23 17 0 60
67.6 0 23 17 0 60
67.7 0 22 17 0 61
67.8 0 22 17 0 61
67.9 0 21 18 0 61
68.0 0 21 18 0 61
68.1 0 21 18 0 61
68.2 0 21 18 0 61
68.3 0 21 18 0 61
68.4 0 21 18 0 61
68.5 0 21 18 0 61
68.6 0 21 18 0 61
68.7 0 20 19 0 61
68.8 0 20 19 0 61
68.9 0 20 19 0 61
69.0 0 20 19 0 61
69.1 0 20 19 0 61
69.2 0 20 19 0 61
69.3 0 20 19 0 61
69.4 0 20 19 0 61
69.5 0 20 19 0 61
69.6 0 20 19 0 61
69.7 0 20 19 0 61
69.8 0 20 19 0 61
69.9 0 20 19 0 61
70.0 0 20 19 0 61
70.1 0 20 19 0 61
70.2 0 20 19 0 61
70.3 0 20 19 0 61
70.4 0 20 19 0 61
70.5 0 20 19 0 61
70.6 0 20 19 0 61
70.7 0 20 19 0 61
70.8 0 20 19 0 61
70.9 0 20 19 0 61
71.0 0 20 19 0 61
71.1 0 20 19 0 61
71.2 0 20 19 0 61
71.3 0 20 19 0 61
71.4 0 20 19 0 61
71.5 0 20 19 0 61
71.6 0 20 19 0 61
71.7 0 20 19 0 61
71.8 0 20 19 0 61
71.9 0 19 20 0 61
72.0 0 19 20 0 61
72.1 0 19 20 0 61
72.2 0 19 19 0 62
72.3 0 19 18 0 63
72.4 0 19 18 0 63
72.5 0 19 18 0 63
72.6 0 19 18 0 63
72.7 0 19 18 0 63
72.8 0 19 18 0 63
72.9 0 19 18 0 63
73.0 0 19 18 0 63
73.1 0 19 18 0 63
73.2 0 19 18 0 63
73.3 0 19 18 0 63
73.4 0 19 18 0 63
73.5 0 19 18 0 63
73.6 0 19 18 0 63
73.7 0 19 18 0 63
73.8 0 19 18 0 63
73.9 0 19 18 0 63
74.0 0 19 18 0 63
74.1 0 18 19 0 63
74.2 0 18 19 0 63
74.3 0 18 19 0 63
74.4 0 18 19 0 63
74.5 0 18 19 0 63
74.6 0 18 19 0 63
74.7 0 18 19 0 63
74.8 0 18 19 0 63
74.9 0 18 19 0 63
75.0 0 18 19 0 63
75.1 0 18 18 0 64
75.2 0 18 18 0 64
75.3 0 18 18 0 64
75.4 0 18 18 0 64
75.5 0 18 18 0 64
75.6 0 18 18 0 64
75.7 0 18 18 0 64
75.8 0 18 18 0 64
75.9 0 18 18 0 64
76.0 0 18 18 0 64
76.1 0 18 18 0 64
76.2 0 18 18 0 64
76.3 0 18 18 0 64
76.4 0 18 18 0 64
76.5 0 18 18 0 64
76.6 0 18 18 0 64
76.7 0 18 18 0 64
76.8 0 18 18 0 64
76.9 0 18 18 0 64
77.0 0 18 18 0 64
77.1 0 18 18 0 64
77.2 0 18 18 0 64
77.3 0 18 18 0 64
77.4 0 18 18 0 64
77.5 0 18 18 0 64
77.6 0 18 16 0 66
77.7 0 18 16 0 66
77.8 0 18 16 0 66
77.9 0 18 16 0 66
78.0 0 18 16 0 66
78.1 0 18 16 0 66
78.2 0 18 16 0 66
78.3 0 17 17 0 66
78.4 0 17 16 0 67
78.5 0 17 16 0 67
78.6 0 17 16 0 67
78.7 0 17 16 0 67
78.8 0 17 16 0 67
78.9 0 17 16 0 67
79.0 0 17 16 0 67
79.1 0 17 16 0 67
79.2 0 17 16 0 67
79.3 0 17 16 0 67
79.4 0 17 16 0 67
79.5 0 17 16 0 67
79.6 0 17 16 0 67
79.7 0 17 16 0 67
79.8 0 16 17 0 67
79.9 0 16 17 0 67
80.0 0 16 17 0 67
80.1 0 16 16 0 68
80.2 0 16 15 0 69
80.3 0 16 15 0 69
80.4 0 15 16 0 69
80.5 0 15 16 0 69
80.6 0 15 16 0 69
80.7 0 15 16 0 69
80.8 0 15 16 0 69
80.9 0 15 16 0 69
81.0 0 15 16 0 69
81.1 0 15 16 0 69
81.2 0 14 17 0 69
81.3 0 14 17 0 69
81.4 0 14 17 0 69
81.5 0 14 17 0 69
81.6 0 14 17 0 69
81.7 0 14 17 0 69
81.8 0 14 17 0 69
81.9 0 14 17 0 69
82.0 0 14 17 0 69
82.1 0 14 17 0 69
82.2 0 13 18 0 69
82.3 0 13 17 0 70
82.4 0 13 17 0 70
82.5 0 13 17 0 70
82.6 0 13 17 0 70
82.7 0 13 17 0 70
82.8 0 13 17 0 70
82.9 0 13 17 0 70
83.0 0 13 17 0 70
83.1 0 13 17 0 70
83.2 0 13 17 0 70
83.3 0 13 17 0 70
83.4 0 12 18 0 70
83.5 0 12 18 0 70
83.6 0 12 18 0 70
83.7 0 12 17 0 71
83.8 0 12 17 0 71
83.9 0 12 17 0 71
84.0 0 12 17 0 71
84.1 0 12 17 0 71
84.2 0 12 17 0 71
84.3 0 12 17 0 71
84.4 0 12 17 0 71
84.5 0 12 17 0 71
84.6 0 12 17 0 71
84.7 0 12 16 0 72
84.8 0 12 16 0 72
84.9 0 12 16 0 72
85.0 0 12 16 0 72
85.1 0 12 16 0 72
85.2 0 11 17 0 72
85.3 0 11 17 0 72
85.4 0 11 17 0 72
85.5 0 11 17 0 72
85.6 0 11 17 0 72
85.7 0 11 17 0 72
85.8 0 10 18 0 72
85.9 0 10 18 0 72
86.0 0 10 18 0 72
86.1 0 10 18 0 72
86.2 0 10 18 0 72
86.3 0 10 18 0 72
86.4 0 10 18 0 72
86.5 0 10 18 0 72
86.6 0 10 18 0 72
86.7 0 10 18 0 72
86.8 0 10 18 0 72
86.9 0 10 18 0 72
87.0 0 10 18 0 72
87.1 0 10 18 0 72
87.2 0 10 18 0 72
87.3 0 10 18 0 72
87.4 0 10 17 0 73
87.5 0 10 17 0 73
87.6 0 10 17 0 73
87.7 0 10 17 0 73
87.8 0 10 17 0 73
87.9 0 10 16 0 74
88.0 0 10 16 0 74
88.1 0 10 16 0 74
88.2 0 10 16 0 74
88.3 0 9 17 0 74
88.4 0 9 17 0 74
88.5 0 9 17 0 74
88.6 0 9 17 0 74
88.7 0 9 17 0 74
88.8 0 9 17 0 74
88.9 0 9 17 0 74
89.0 0 9 17 0 74
89.1 0 9 17 0 74
89.2 0 9 17 0 74
89.3 0 9 17 0 74
89.4 0 9 15 0 76
89.5 0 9 15 0 76
89.6 0 9 15 0 76
89.7 0 9 15 0 76
89.8 0 9 15 0 76
89.9 0 9 15 0 76
90.0 0 9 15 0 76
90.1 0 9 15 0 76
90.2 0 8 16 0 76
90.3 0 8 16 0 76
90.4 0 8 16 0 76
90.5 0 8 16 0 76
90.6 0 8 16 0 76
90.7 0 8 16 0 76
90.8 0 8 16 0 76
90.9 0 8 16 0 76
91.0 0 8 16 0 76
91.1 0 8 16 0 76
91.2 0 8 16 0 76
91.3 0 8 16 0 76
91.4 0 8 16 0 76
91.5 0 8 16 0 76
91.6 0 8 16 0 76
91.7 0 8 16 0 76
91.8 0 8 16 0 76
91.9 0 8 16 0 76
92.0 0 8 16 0 76
92.1 0 8 16 0 76
92.2 0 8 16 0 76
92.3 0 8 16 0 76
92.4 0 8 16 0 76
92.5 0 8 16 0 76
92.6 0 7 17 0 76
92.7 0 7 17 0 76
92.8 0 7 17 0 76
92.9 0 7 17 0 76
93.0 0 7 17 0 76
93.1 0 7 17 0 76
93.2 0 7 17 0 76
93.3 0 7 17 0 76
93.4 0 7 17 0 76
93.5 0 7 17 0 76
93.6 0 7 16 0 77
93.7 0 7 16 0 77
93.8 0 7 16 0 77
93.9 0 7 16 0 77
94.0 0 7 16 0 77
94.1 0 7 16 0 77
94.2 0 7 16 0 77
94.3 0 7 16 0 77
94.4 0 7 16 0 77
94.5 0 7 16 0 77
94.6 0 7 16 0 77
94.7 0 7 16 0 77
94.8 0 7 16 0 77
94.9 0 7 16 0 77
95.0 0 7 16 0 77
95.1 0 7 16 0 77
95.2 0 7 16 0 77
95.3 0 7 16 0 77
95.4 0 7 16 0 77
95.5 0 7 16 0 77
95.6 0 7 16 0 77
95.7 0 7 16 0 77
95.8 0 7 16 0 77
95.9 0 6 17 0 77
96.0 0 6 17 0 77
96.1 0 6 17 0 77
96.2 0 6 17 0 77
96.3 0 6 17 0 77
96.4 0 6 17 0 77
96.5 0 6 17 0 77
96.6 0 6 17 0 77
96.7 0 6 17 0 77
96.8 0 6 17 0 77
96.9 0 6 17 0 77
97.0 0 6 17 0 77
97.1 0 6 17 0 77
97.2 0 6 17 0 77
97.3 0 6 16 0 78
97.4 0 6 16 0 78
97.5 0 6 16 0 78
97.6 0 6 16 0 78
97.7 0 6 16 0 78
97.8 0 6 16 0 78
97.9 0 6 16 0 78
98.0 0 6 16 0 78
98.1 0 6 16 0 78
98.2 0 6 16 0 78
98.3 0 6 16 0 78
98.4 0 6 16 0 78
98.5 0 6 16 0 78
98.6 0 5 17 0 78
98.7 0 5 17 0 78
98.8 0 5 17 0 78
98.9 0 5 17 0 78
99.0 0 5 17 0 78
99.1 0 5 17 0 78
99.2 0 5 17 0 78
99.3 0 5 17 0 78
99.4 0 5 17 0 78
99.5 0 5 17 0 78
