t 218Po 214Pb 214Bi 214Po 210Pb
6.2 25 68 6 0 1
6.2 25 68 6 0 1
6.2 25 68 6 0 1
6.2 23 70 6 0 1
6.3 23 70 6 0 1
6.3 23 70 6 0 1
6.3 23 70 6 0 1
6.3 23 70 6 0 1
6.4 23 70 6 0 1
6.4 23 70 6 0 1
6.4 23 70 6 0 1
6.4 23 70 6 0 1
6.5 23 70 6 0 1
6.5 23 70 6 0 1
6.5 23 70 6 0 1
6.5 23 70 6 0 1
6.6 23 70 6 0 1
6.6 23 70 6 0 1
6.6 22 71 6 0 1
6.6 22 71 6 0 1
6.7 22 71 6 0 1
6.7 22 71 6 0 1
6.7 22 70 7 0 1
6.7 21 71 7 0 1
6.8 21 71 7 0 1
6.8 21 71 7 0 1
6.8 20 72 7 0 1
6.8 20 72 7 0 1
6.9 19 73 7 0 1
6.9 19 73 7 0 1
6.9 19 73 7 0 1
6.9 19 73 7 0 1
7.0 18 74 7 0 1
7.0 18 74 7 0 1
7.0 18 74 7 0 1
7.0 17 75 7 0 1
7.1 17 75 7 0 1
7.1 17 75 7 0 1
7.1 17 75 7 0 1
7.1 17 75 7 0 1
7.2 17 75 7 0 1
7.2 17 75 7 0 1
7.2 17 75 7 0 1
7.2 17 75 7 0 1
7.3 17 75 7 0 1
7.3 16 76 7 0 1
7.3 16 76 7 0 1
7.3 16 76 7 0 1
7.4 16 76 7 0 1
7.4 16 76 7 0 1
7.4 16 76 7 0 1
7.4 16 76 7 0 1
7.5 16 76 7 0 1
7.5 16 76 7 0 1
7.5 16 76 7 0 1
7.5 16 76 7 0 1
7.6 16 76 7 0 1
7.6 16 76 7 0 1
7.6 16 76 7 0 1
7.6 16 76 7 0 1
7.7 16 76 7 0 1
7.7 16 76 7 0 1
7.7 16 76 7 0 1
7.7 16 76 7 0 1
7.8 16 76 7 0 1
7.8 16 76 7 0 1
7.8 16 76 7 0 1
7.8 16 76 7 0 1
7.9 16 76 7 0 1
7.9 16 76 7 0 1
7.9 14 78 7 0 1
7.9 13 79 7 0 1
8.0 13 79 7 0 1
8.0 13 78 8 0 1
8.0 13 78 8 0 1
8.0 13 78 8 0 1
8.1 13 78 8 0 1
8.1 13 78 8 0 1
8.1 13 78 8 0 1
8.1 13 78 8 0 1
8.2 13 78 8 0 1
8.2 13 78 8 0 1
8.2 13 78 8 0 1
8.2 13 78 8 0 1
8.3 11 80 8 0 1
8.3 10 81 8 0 1
8.3 10 81 8 0 1
8.3 10 81 8 0 1
8.4 10 81 8 0 1
8.4 10 81 8 0 1
8.4 10 81 8 0 1
8.4 10 81 8 0 1
8.5 10 81 8 0 1
8.5 10 81 8 0 1
8.5 10 81 8 0 1
8.5 10 81 8 0 1
8.6 10 81 8 0 1
8.6 10 81 8 0 1
8.6 10 81 8 0 1
8.6 10 81 8 0 1
8.7 10 81 8 0 1
8.7 10 81 8 0 1
8.7 10 81 8 0 1
8.7 10 81 8 0 1
8.8 10 81 8 0 1
8.8 10 81 8 0 1
8.8 10 81 8 0 1
8.8 9 82 8 0 1
8.9 9 82 8 0 1
8.9 9 82 8 0 1
8.9 9 82 8 0 1
8.9 9 82 8 0 1
9.0 9 81 9 0 1
9.0 9 81 9 0 1
9.0 9 81 9 0 1
9.0 9 81 9 0 1
9.1 9 81 9 0 1
9.1 9 81 9 0 1
9.1 9 81 9 0 1
9.1 9 81 9 0 1
9.2 9 81 9 0 1
9.2 9 81 9 0 1
9.2 9 81 9 0 1
9.2 9 81 9 0 1
9.3 9 81 9 0 1
9.3 9 81 9 0 1
9.3 9 81 9 0 1
9.3 9 81 9 0 1
9.4 9 81 9 0 1
9.4 8 82 9 0 1
9.4 8 82 9 0 1
9.4 8 82 9 0 1
9.5 8 82 9 0 1
9.5 8 82 9 0 1
9.5 8 82 9 0 1
9.5 8 82 9 0 1
9.6 8 82 9 0 1
9.6 8 82 9 0 1
9.6 8 82 9 0 1
9.6 8 82 9 0 1
9.7 8 82 9 0 1
9.7 8 81 10 0 1
9.7 8 81 10 0 1
9.7 8 81 10 0 1
9.8 8 81 10 0 1
9.8 8 81 10 0 1
9.8 8 81 10 0 1
9.8 7 82 10 0 1
9.9 7 82 10 0 1
9.9 7 82 10 0 1
9.9 7 82 10 0 1
9.9 7 82 10 0 1
10.0 7 82 10 0 1
10.0 7 82 10 0 1
10.0 7 82 10 0 1
10.0 7 82 10 0 1
10.1 7 82 10 0 1
10.1 7 82 10 0 1
10.1 7 82 10 0 1
10.1 7 82 10 0 1
10.2 7 82 10 0 1
10.2 7 82 10 0 1
10.2 7 82 10 0 1
10.2 7 82 10 0 1
10.3 7 81 11 0 1
10.3 7 81 11 0 1
10.3 7 81 11 0 1
10.3 7 81 11 0 1
10.4 7 81 11 0 1
10.4 7 81 11 0 1
10.4 7 81 11 0 1
10.4 7 81 11 0 1
10.5 7 81 11 0 1
10.5 7 81 11 0 1
10.5 7 81 11 0 1
10.5 7 81 11 0 1
10.6 7 81 11 0 1
10.6 7 81 11 0 1
10.6 7 81 11 0 1
10.6 7 80 12 0 1
10.7 7 80 12 0 1
10.7 7 80 12 0 1
10.7 7 80 12 0 1
10.7 7 80 12 0 1
10.8 7 80 11 0 2
10.8 7 80 11 0 2
10.8 7 80 11 0 2
10.8 7 80 11 0 2
10.9 7 80 11 0 2
10.9 7 80 11 0 2
10.9 7 80 11 0 2
10.9 7 80 11 0 2
11.0 7 80 11 0 2
11.0 7 80 11 0 2
11.0 7 79 12 0 2
11.0 7 79 12 0 2
11.1 7 79 12 0 2
11.1 7 79 12 0 2
11.1 7 79 12 0 2
11.1 7 79 12 0 2
11.2 7 79 12 0 2
11.2 7 79 12 0 2
11.2 7 79 12 0 2
11.2 7 79 12 0 2
11.3 7 79 12 0 2
11.3 7 79 12 0 2
11.3 7 79 12 0 2
11.3 7 79 12 0 2
11.4 6 80 11 0 3
11.4 6 80 11 0 3
11.4 6 80 11 0 3
11.4 6 80 11 0 3
11.5 6 80 11 0 3
11.5 6 80 11 0 3
11.5 6 80 11 0 3
11.5 6 80 11 0 3
11.6 6 80 11 0 3
11.6 6 80 11 0 3
11.6 6 80 11 0 3
11.6 6 80 11 0 3
11.7 6 80 11 0 3
11.7 6 80 11 0 3
11.7 6 80 11 0 3
11.7 6 80 11 0 3
11.8 6 80 11 0 3
11.8 6 80 11 0 3
11.8 6 80 11 0 3
11.8 6 79 12 0 3
11.9 6 79 12 0 3
11.9 6 79 12 0 3
11.9 6 79 12 0 3
11.9 6 79 12 0 3
12.0 6 79 12 0 3
12.0 6 79 12 0 3
12.0 6 79 12 0 3
12.0 6 79 12 0 3
12.1 6 79 12 0 3
12.1 6 79 12 0 3
12.1 6 79 12 0 3
12.1 6 79 12 0 3
12.2 6 79 12 0 3
12.2 6 79 12 0 3
12.2 6 79 12 0 3
12.2 6 79 12 0 3
12.3 6 79 12 0 3
12.3 6 79 12 0 3
12.3 6 78 13 0 3
12.3 6 78 13 0 3
12.4 6 78 13 0 3
12.4 6 78 13 0 3
12.4 6 78 13 0 3
12.4 6 78 13 0 3
12.5 6 78 13 0 3
12.5 6 78 13 0 3
12.5 6 78 13 0 3
12.5 6 78 13 0 3
12.6 6 78 13 0 3
12.6 6 78 13 0 3
12.6 6 78 13 0 3
12.6 6 78 12 0 4
12.7 6 78 12 0 4
12.7 5 79 12 0 4
12.7 5 79 12 0 4
12.7 5 79 12 0 4
12.8 5 79 12 0 4
12.8 5 79 12 0 4
12.8 5 79 12 0 4
12.8 5 79 12 0 4
12.9 5 79 12 0 4
12.9 5 79 12 0 4
12.9 5 79 12 0 4
12.9 5 79 12 0 4
13.0 5 79 12 0 4
13.0 5 79 12 0 4
13.0 5 79 12 0 4
13.0 5 79 12 0 4
13.1 5 79 12 0 4
13.1 5 78 13 0 4
13.1 5 78 13 0 4
13.1 5 78 13 0 4
13.2 5 78 13 0 4
13.2 5 78 13 0 4
13.2 5 78 13 0 4
13.2 5 78 13 0 4
13.3 5 78 13 0 4
13.3 5 78 13 0 4
13.3 5 78 13 0 4
13.3 5 78 13 0 4
13.4 5 78 13 0 4
13.4 5 78 13 0 4
13.4 4 79 13 0 4
13.4 4 79 13 0 4
13.5 4 79 13 0 4
13.5 4 79 13 0 4
13.5 4 79 13 0 4
13.5 4 79 13 0 4
13.6 4 79 13 0 4
13.6 4 79 13 0 4
13.6 4 79 13 0 4
13.6 4 79 13 0 4
13.7 4 79 13 0 4
13.7 4 79 13 0 4
13.7 4 79 13 0 4
13.7 4 79 13 0 4
13.8 4 79 13 0 4
13.8 4 79 13 0 4
13.8 4 77 15 0 4
13.8 4 77 15 0 4
13.9 4 77 15 0 4
13.9 4 77 15 0 4
13.9 4 77 15 0 4
13.9 4 77 15 0 4
14.0 4 77 15 0 4
14.0 4 77 15 0 4
14.0 4 77 15 0 4
14.0 4 77 15 0 4
14.1 4 77 15 0 4
14.1 4 77 15 0 4
14.1 4 77 15 0 4
14.1 4 77 15 0 4
14.2 4 76 16 0 4
14.2 4 76 16 0 4
14.2 4 76 16 0 4
14.2 4 76 16 0 4
14.3 4 76 16 0 4
14.3 4 76 16 0 4
14.3 4 76 16 0 4
14.3 4 76 16 0 4
14.4 4 76 16 0 4
14.4 4 76 16 0 4
14.4 4 76 16 0 4
14.4 4 76 16 0 4
14.5 4 76 16 0 4
14.5 4 76 16 0 4
14.5 4 76 16 0 4
14.5 4 76 16 0 4
14.6 4 76 16 0 4
14.6 4 76 16 0 4
14.6 4 76 16 0 4
14.6 4 76 16 0 4
14.7 4 76 16 0 4
14.7 4 75 17 0 4
14.7 4 75 17 0 4
14.7 4 75 17 0 4
14.8 4 75 16 0 5
14.8 4 75 16 0 5
14.8 4 75 16 0 5
14.8 4 75 16 0 5
14.9 4 75 16 0 5
14.9 4 75 16 0 5
14.9 4 75 16 0 5
14.9 4 75 16 0 5
15.0 4 75 16 0 5
15.0 4 75 16 0 5
15.0 4 75 16 0 5
15.0 4 74 17 0 5
15.1 4 74 17 0 5
15.1 4 74 17 0 5
15.1 4 74 17 0 5
15.1 4 74 17 0 5
15.2 4 74 17 0 5
15.2 4 74 17 0 5
15.2 4 74 17 0 5
15.2 4 74 17 0 5
15.3 3 75 17 0 5
15.3 3 75 17 0 5
15.3 3 75 17 0 5
15.3 3 75 17 0 5
15.4 3 75 17 0 5
15.4 3 75 17 0 5
15.4 3 74 18 0 5
15.4 3 74 18 0 5
15.5 3 74 18 0 5
15.5 2 75 18 0 5
15.5 2 75 18 0 5
15.5 2 75 18 0 5
15.6 2 75 18 0 5
15.6 2 75 18 0 5
15.6 2 75 18 0 5
15.6 2 75 18 0 5
15.7 2 75 18 0 5
15.7 2 75 18 0 5
15.7 2 75 18 0 5
15.7 2 75 18 0 5
15.8 2 75 18 0 5
15.8 2 75 18 0 5
15.8 2 75 18 0 5
15.8 2 75 18 0 5
15.9 2 75 18 0 5
15.9 2 75 18 0 5
15.9 2 75 18 0 5
15.9 2 75 18 0 5
16.0 2 74 19 0 5
16.0 2 74 19 0 5
16.0 2 74 19 0 5
16.0 2 74 18 0 6
16.1 2 74 18 0 6
16.1 2 74 18 0 6
16.1 2 74 18 0 6
16.1 2 74 18 0 6
16.2 2 74 18 0 6
16.2 2 74 18 0 6
16.2 2 74 18 0 6
16.2 2 74 18 0 6
16.3 1 75 18 0 6
16.3 1 75 18 0 6
16.3 1 75 18 0 6
16.3 1 75 18 0 6
16.4 1 75 18 0 6
16.4 1 75 18 0 6
16.4 1 75 18 0 6
16.4 1 75 18 0 6
16.5 1 75 18 0 6
16.5 1 75 18 0 6
16.5 1 75 18 0 6
16.5 1 75 18 0 6
16.6 1 75 18 0 6
16.6 1 75 17 0 7
16.6 1 75 17 0 7
16.6 1 75 17 0 7
16.7 1 75 17 0 7
16.7 1 74 18 0 7
16.7 1 74 18 0 7
16.7 1 74 18 0 7
16.8 1 74 18 0 7
16.8 1 74 18 0 7
16.8 1 74 18 0 7
16.8 1 74 18 0 7
16.9 1 74 18 0 7
16.9 1 74 18 0 7
16.9 1 74 18 0 7
16.9 1 74 18 0 7
17.0 1 74 18 0 7
17.0 1 74 18 0 7
17.0 1 73 19 0 7
17.0 1 73 19 0 7
17.1 1 73 19 0 7
17.1 1 73 19 0 7
17.1 1 73 19 0 7
17.1 1 73 19 0 7
17.2 1 73 19 0 7
17.2 1 73 19 0 7
17.2 1 73 19 0 7
17.2 1 72 20 0 7
17.3 1 72 20 0 7
17.3 1 72 20 0 7
17.3 1 72 20 0 7
17.3 1 71 21 0 7
17.4 1 71 21 0 7
17.4 1 71 21 0 7
17.4 1 71 21 0 7
17.4 1 71 21 0 7
17.5 1 71 21 0 7
17.5 1 71 21 0 7
17.5 1 71 21 0 7
17.5 1 71 21 0 7
17.6 1 71 21 0 7
17.6 1 71 21 0 7
17.6 1 71 21 0 7
17.6 1 71 21 0 7
17.7 1 71 21 0 7
17.7 1 71 21 0 7
17.7 1 71 21 0 7
17.7 0 72 21 0 7
17.8 0 72 20 0 8
17.8 0 72 20 0 8
17.8 0 72 20 0 8
17.8 0 72 20 0 8
17.9 0 72 20 0 8
17.9 0 72 20 0 8
17.9 0 72 20 0 8
17.9 0 72 20 0 8
18.0 0 71 21 0 8
18.0 0 71 21 0 8
18.0 0 70 22 0 8
18.0 0 70 22 0 8
18.1 0 70 22 0 8
18.1 0 70 22 0 8
18.1 0 70 21 0 9
18.1 0 70 21 0 9
18.2 0 70 21 0 9
18.2 0 70 21 0 9
18.2 0 70 21 0 9
18.2 0 70 21 0 9
18.3 0 70 21 0 9
18.3 0 70 21 0 9
18.3 0 70 21 0 9
18.3 0 70 21 0 9
18.4 0 70 21 0 9
18.4 0 70 21 0 9
18.4 0 70 21 0 9
18.4 0 70 21 0 9
18.5 0 70 21 0 9
18.5 0 70 21 0 9
18.5 0 70 21 0 9
18.5 0 70 21 0 9
18.6 0 70 21 0 9
18.6 0 70 21 0 9
18.6 0 70 21 0 9
18.6 0 70 21 0 9
18.7 0 70 21 0 9
18.7 0 70 21 0 9
18.7 0 70 21 0 9
18.7 0 70 21 0 9
18.8 0 70 21 0 9
18.8 0 70 21 0 9
18.8 0 70 21 0 9
18.8 0 70 21 0 9
18.9 0 70 21 0 9
18.9 0 70 21 0 9
18.9 0 70 21 0 9
18.9 0 70 21 0 9
19.0 0 70 21 0 9
19.0 0 70 21 0 9
19.0 0 70 21 0 9
19.0 0 70 21 0 9
19.1 0 70 21 0 9
19.1 0 70 21 0 9
19.1 0 70 21 0 9
19.1 0 70 21 0 9
19.2 0 70 21 0 9
19.2 0 70 21 0 9
19.2 0 70 21 0 9
19.2 0 70 21 0 9
19.3 0 70 21 0 9
19.3 0 69 22 0 9
19.3 0 69 22 0 9
19.3 0 69 22 0 9
19.4 0 69 22 0 9
19.4 0 69 22 0 9
19.4 0 69 22 0 9
19.4 0 69 22 0 9
19.5 0 69 22 0 9
19.5 0 69 22 0 9
19.5 0 69 22 0 9
19.5 0 69 22 0 9
19.6 0 69 22 0 9
19.6 0 69 22 0 9
19.6 0 69 22 0 9
19.6 0 69 22 0 9
19.7 0 69 22 0 9
19.7 0 69 22 0 9
19.7 0 69 22 0 9
19.7 0 69 21 0 10
19.8 0 69 21 0 10
19.8 0 69 21 0 10
19.8 0 69 21 0 10
19.8 0 69 21 0 10
19.9 0 69 21 0 10
19.9 0 69 21 0 10
19.9 0 68 22 0 10
19.9 0 68 22 0 10
20.0 0 68 22 0 10
20.0 0 68 22 0 10
20.0 0 68 22 0 10
20.0 0 68 22 0 10
20.1 0 68 22 0 10
20.1 0 68 22 0 10
20.1 0 68 22 0 10
20.1 0 68 22 0 10
20.2 0 68 22 0 10
20.2 0 68 22 0 10
20.2 0 68 22 0 10
20.2 0 68 22 0 10
20.3 0 68 22 0 10
20.3 0 68 22 0 10
20.3 0 68 22 0 10
20.3 0 68 22 0 10
20.4 0 68 22 0 10
20.4 0 67 23 0 10
20.4 0 67 23 0 10
20.4 0 67 23 0 10
20.5 0 67 23 0 10
20.5 0 67 23 0 10
20.5 0 67 23 0 10
20.5 0 67 23 0 10
20.6 0 67 23 0 10
20.6 0 67 23 0 10
20.6 0 67 23 0 10
20.6 0 67 23 0 10
20.7 0 67 23 0 10
20.7 0 67 23 0 10
20.7 0 67 23 0 10
20.7 0 67 23 0 10
20.8 0 67 23 0 10
20.8 0 67 23 0 10
20.8 0 67 22 0 11
20.8 0 67 22 0 11
20.9 0 67 22 0 11
20.9 0 67 22 0 11
20.9 0 67 22 0 11
20.9 0 67 22 0 11
21.0 0 67 22 0 11
21.0 0 67 22 0 11
21.0 0 67 22 0 11
21.0 0 67 22 0 11
21.1 0 67 22 0 11
21.1 0 67 22 0 11
21.1 0 67 22 0 11
21.1 0 67 22 0 11
21.2 0 67 22 0 11
21.2 0 67 22 0 11
21.2 0 67 22 0 11
21.2 0 67 22 0 11
21.3 0 67 22 0 11
21.3 0 67 22 0 11
21.3 0 67 22 0 11
21.3 0 67 22 0 11
21.4 0 67 22 0 11
21.4 0 67 22 0 11
21.4 0 67 22 0 11
21.4 0 67 22 0 11
21.5 0 67 22 0 11
21.5 0 67 22 0 11
21.5 0 67 22 0 11
21.5 0 67 22 0 11
21.6 0 67 22 0 11
21.6 0 67 22 0 11
21.6 0 67 22 0 11
21.6 0 67 22 0 11
21.7 0 67 22 0 11
21.7 0 67 22 0 11
21.7 0 67 22 0 11
21.7 0 67 22 0 11
21.8 0 67 22 0 11
21.8 0 67 22 0 11
21.8 0 67 22 0 11
21.8 0 67 22 0 11
21.9 0 67 22 0 11
21.9 0 67 22 0 11
21.9 0 67 22 0 11
21.9 0 67 22 0 11
22.0 0 67 22 0 11
22.0 0 67 22 0 11
22.0 0 67 22 0 11
22.0 0 67 22 0 11
22.1 0 67 22 0 11
22.1 0 67 22 0 11
22.1 0 67 22 0 11
22.1 0 67 22 0 11
22.2 0 67 22 0 11
22.2 0 67 22 0 11
22.2 0 67 22 0 11
22.2 0 67 22 0 11
22.3 0 67 22 0 11
22.3 0 67 22 0 11
22.3 0 67 22 0 11
22.3 0 67 22 0 11
22.4 0 67 22 0 11
22.4 0 67 22 0 11
22.4 0 67 22 0 11
22.4 0 67 22 0 11
22.5 0 67 22 0 11
22.5 0 67 22 0 11
22.5 0 67 22 0 11
22.5 0 67 22 0 11
22.6 0 67 22 0 11
22.6 0 67 22 0 11
22.6 0 67 22 0 11
22.6 0 67 22 0 11
22.7 0 67 22 0 11
22.7 0 67 22 0 11
22.7 0 67 22 0 11
22.7 0 67 22 0 11
22.8 0 67 22 0 11
22.8 0 67 22 0 11
22.8 0 67 22 0 11
22.8 0 67 22 0 11
22.9 0 67 22 0 11
22.9 0 66 23 0 11
22.9 0 66 23 0 11
22.9 0 66 23 0 11
23.0 0 66 23 0 11
23.0 0 66 23 0 11
23.0 0 66 23 0 11
23.0 0 66 23 0 11
23.1 0 66 23 0 11
23.1 0 66 23 0 11
23.1 0 66 23 0 11
23.1 0 66 23 0 11
23.2 0 66 23 0 11
23.2 0 66 23 0 11
23.2 0 66 23 0 11
23.2 0 66 23 0 11
23.3 0 66 23 0 11
23.3 0 66 23 0 11
23.3 0 66 23 0 11
23.3 0 66 23 0 11
23.4 0 66 23 0 11
23.4 0 66 23 0 11
23.4 0 66 22 0 12
23.4 0 66 22 0 12
23.5 0 66 22 0 12
23.5 0 66 22 0 12
23.5 0 66 22 0 12
23.5 0 66 22 0 12
23.6 0 66 22 0 12
23.6 0 66 22 0 12
23.6 0 66 22 0 12
23.6 0 66 22 0 12
23.7 0 66 22 0 12
23.7 0 66 22 0 12
23.7 0 66 22 0 12
23.7 0 66 22 0 12
23.8 0 66 22 0 12
23.8 0 66 22 0 12
23.8 0 66 22 0 12
23.8 0 66 22 0 12
23.9 0 66 22 0 12
23.9 0 66 22 0 12
23.9 0 65 23 0 12
23.9 0 65 23 0 12
24.0 0 65 23 0 12
24.0 0 65 23 0 12
24.0 0 65 23 0 12
24.0 0 65 23 0 12
24.1 0 65 23 0 12
24.1 0 65 23 0 12
24.1 0 65 23 0 12
24.1 0 65 23 0 12
24.2 0 65 23 0 12
24.2 0 65 23 0 12
24.2 0 65 23 0 12
24.2 0 65 23 0 12
24.3 0 65 23 0 12
24.3 0 65 23 0 12
24.3 0 65 23 0 12
24.3 0 65 23 0 12
24.4 0 65 23 0 12
24.4 0 65 23 0 12
24.4 0 65 23 0 12
24.4 0 65 23 0 12
24.5 0 65 23 0 12
24.5 0 65 23 0 12
24.5 0 65 23 0 12
24.5 0 65 23 0 12
24.6 0 65 23 0 12
24.6 0 65 23 0 12
24.6 0 65 23 0 12
24.6 0 65 23 0 12
24.7 0 65 23 0 12
24.7 0 65 23 0 12
24.7 0 65 23 0 12
24.7 0 65 22 0 13
24.8 0 65 22 0 13
24.8 0 65 22 0 13
24.8 0 65 22 0 13
24.8 0 65 22 0 13
