t 211Pb 211Bi 207Tl 207Pb
8.2 86 5 6 3
8.3 86 5 6 3
8.4 86 4 7 3
8.5 86 4 7 3
8.6 86 4 7 3
8.7 86 4 7 3
8.8 86 4 7 3
8.9 86 4 7 3
9.0 86 4 7 3
9.1 85 5 7 3
9.2 85 5 7 3
9.3 85 5 7 3
9.4 84 6 7 3
9.5 84 6 7 3
9.6 84 6 7 3
9.7 84 6 7 3
9.8 84 6 7 3
9.9 84 6 7 3
10.0 84 6 7 3
10.1 84 6 7 3
10.2 84 6 7 3
10.3 84 6 7 3
10.4 84 5 8 3
10.5 84 5 8 3
10.6 84 4 9 3
10.7 84 4 9 3
10.8 84 4 9 3
10.9 83 5 9 3
11.0 83 5 9 3
11.1 83 5 9 3
11.2 83 5 8 4
11.3 83 5 8 4
11.4 82 6 7 5
11.5 81 7 7 5
11.6 81 7 7 5
11.7 80 8 7 5
11.8 80 8 7 5
11.9 80 8 7 5
12.0 80 8 7 5
12.1 80 8 7 5
12.2 80 8 7 5
12.3 80 8 7 5
12.4 79 9 7 5
12.5 79 9 6 6
12.6 79 8 7 6
12.7 79 6 9 6
12.8 78 7 9 6
12.9 78 7 9 6
13.0 78 7 8 7
13.1 78 7 8 7
13.2 78 7 8 7
13.3 78 7 8 7
13.4 78 7 8 7
13.5 78 7 8 7
13.6 78 7 8 7
13.7 78 7 8 7
13.8 78 7 8 7
13.9 77 7 9 7
14.0 77 7 9 7
14.1 77 7 9 7
14.2 77 7 9 7
14.3 77 6 9 8
14.4 77 6 8 9
14.5 77 6 8 9
14.6 77 6 8 9
14.7 77 6 8 9
14.8 77 6 8 9
14.9 76 7 8 9
15.0 76 7 8 9
15.1 75 8 8 9
15.2 75 8 8 9
15.3 75 7 9 9
15.4 75 7 9 9
15.5 75 6 10 9
15.6 74 7 10 9
15.7 74 5 11 10
15.8 74 5 10 11
15.9 74 5 10 11
16.0 73 6 9 12
16.1 73 6 9 12
16.2 73 6 9 12
16.3 72 7 9 12
16.4 72 7 9 12
16.5 72 6 10 12
16.6 72 5 11 12
16.7 72 5 11 12
16.8 72 5 11 12
16.9 72 5 10 13
17.0 72 5 10 13
17.1 72 5 10 13
17.2 72 5 10 13
17.3 72 5 10 13
17.4 72 5 9 14
17.5 72 4 10 14
17.6 72 4 10 14
17.7 72 4 10 14
17.8 71 5 9 15
17.9 71 5 9 15
18.0 71 5 9 15
18.1 71 5 9 15
18.2 71 5 9 15
18.3 71 5 9 15
18.4 71 5 9 15
18.5 71 5 9 15
18.6 71 5 9 15
18.7 71 5 9 15
18.8 71 5 8 16
18.9 71 5 8 16
19.0 71 5 8 16
19.1 71 4 9 16
19.2 71 4 9 16
19.3 71 4 9 16
19.4 71 4 9 16
19.5 71 4 9 16
19.6 71 4 8 17
19.7 71 4 7 18
19.8 71 4 6 19
19.9 71 4 6 19
20.0 71 4 6 19
20.1 71 4 6 19
20.2 70 5 5 20
20.3 70 4 5 21
20.4 70 4 5 21
20.5 70 4 5 21
20.6 70 4 5 21
20.7 70 4 5 21
20.8 70 4 5 21
20.9 70 4 5 21
21.0 70 4 4 22
21.1 70 4 4 22
21.2 70 4 4 22
21.3 70 4 4 22
21.4 70 4 4 22
21.5 70 4 4 22
21.6 70 4 4 22
21.7 70 4 4 22
21.8 70 4 4 22
21.9 70 4 4 22
22.0 70 4 4 22
22.1 70 2 6 22
22.2 70 2 6 22
22.3 70 2 6 22
22.4 70 2 6 22
22.5 70 2 5 23
22.6 70 2 5 23
22.7 70 2 5 23
22.8 70 2 5 23
22.9 70 2 5 23
23.0 70 2 5 23
23.1 70 2 5 23
23.2 70 2 5 23
23.3 70 2 5 23
23.4 70 2 5 23
23.5 69 3 5 23
23.6 68 4 5 23
23.7 68 4 5 23
23.8 68 4 5 23
23.9 68 3 6 23
24.0 68 3 6 23
24.1 68 3 6 23
24.2 68 3 6 23
24.3 68 3 6 23
24.4 68 3 5 24
24.5 68 3 5 24
24.6 68 2 6 24
24.7 68 2 6 24
24.8 68 2 6 24
24.9 68 1 7 24
25.0 68 1 7 24
25.1 66 3 7 24
25.2 66 3 7 24
25.3 66 3 7 24
25.4 66 3 7 24
25.5 66 3 7 24
25.6 65 4 7 24
25.7 65 3 8 24
25.8 64 4 8 24
25.9 64 3 9 24
26.0 64 3 9 24
26.1 64 3 9 24
26.2 64 3 9 24
26.3 63 4 9 24
26.4 63 4 8 25
26.5 63 4 8 25
26.6 63 4 8 25
26.7 63 4 7 26
26.8 63 3 8 26
26.9 63 3 8 26
27.0 63 3 8 26
27.1 63 3 7 27
27.2 63 3 6 28
27.3 63 3 6 28
27.4 63 3 6 28
27.5 62 4 6 28
27.6 62 3 7 28
27.7 60 5 6 29
27.8 60 5 6 29
27.9 60 5 6 29
28.0 60 5 6 29
28.1 59 6 6 29
28.2 59 6 6 29
28.3 59 5 7 29
28.4 59 5 7 29
28.5 59 5 7 29
28.6 59 5 7 29
28.7 59 5 7 29
28.8 58 6 7 29
28.9 57 7 6 30
29.0 57 7 5 31
29.1 56 8 5 31
29.2 56 8 5 31
29.3 56 8 5 31
29.4 56 7 6 31
29.5 56 7 6 31
29.6 56 6 7 31
29.7 56 6 7 31
29.8 56 6 7 31
29.9 56 6 6 32
30.0 56 6 6 32
30.1 56 5 7 32
30.2 56 5 7 32
30.3 56 5 7 32
30.4 56 5 7 32
30.5 55 6 7 32
30.6 55 5 8 32
30.7 55 5 8 32
30.8 55 5 8 32
30.9 55 5 8 32
31.0 54 6 8 32
31.1 54 6 8 32
31.2 54 6 8 32
31.3 54 6 8 32
31.4 54 6 8 32
31.5 53 7 8 32
31.6 53 7 8 32
31.7 53 7 8 32
31.8 53 7 8 32
31.9 53 7 8 32
32.0 53 6 9 32
32.1 53 6 9 32
32.2 53 6 9 32
32.3 53 6 9 32
32.4 53 6 9 32
32.5 53 6 8 33
32.6 53 6 8 33
32.7 53 6 8 33
32.8 53 6 8 33
32.9 53 6 7 34
33.0 53 6 7 34
33.1 53 5 8 34
33.2 53 5 8 34
33.3 53 5 8 34
33.4 53 5 7 35
33.5 53 5 7 35
33.6 53 5 7 35
33.7 53 4 8 35
33.8 53 4 8 35
33.9 53 4 8 35
34.0 53 4 8 35
34.1 53 4 8 35
34.2 53 4 8 35
34.3 53 4 7 36
34.4 53 4 7 36
34.5 53 3 8 36
34.6 53 3 8 36
34.7 53 3 8 36
34.8 53 3 8 36
34.9 53 3 8 36
35.0 53 3 7 37
35.1 53 3 7 37
35.2 53 3 7 37
35.3 53 3 7 37
35.4 53 3 7 37
35.5 53 2 8 37
35.6 53 2 8 37
35.7 53 2 8 37
35.8 53 2 8 37
35.9 53 2 8 37
36.0 53 2 8 37
36.1 52 2 9 37
36.2 51 3 9 37
36.3 51 3 9 37
36.4 51 2 10 37
36.5 51 2 10 37
36.6 51 2 10 37
36.7 51 2 10 37
36.8 51 2 9 38
36.9 51 2 8 39
37.0 51 2 8 39
37.1 51 1 8 40
37.2 51 1 8 40
37.3 51 1 8 40
37.4 51 1 8 40
37.5 50 2 6 42
37.6 50 2 6 42
37.7 50 2 6 42
37.8 50 2 6 42
37.9 50 1 7 42
38.0 50 1 7 42
38.1 50 1 7 42
38.2 50 1 7 42
38.3 50 1 7 42
38.4 50 1 7 42
38.5 50 1 7 42
38.6 50 1 7 42
38.7 50 1 7 42
38.8 50 1 7 42
38.9 50 1 7 42
39.0 50 1 7 42
39.1 50 1 7 42
39.2 50 1 7 42
39.3 50 1 7 42
39.4 50 1 7 42
39.5 50 1 7 42
39.6 50 1 7 42
39.7 50 1 7 42
39.8 50 1 7 42
39.9 50 1 7 42
40.0 50 1 6 43
40.1 50 1 6 43
40.2 50 1 5 44
40.3 50 1 5 44
40.4 50 1 4 45
40.5 49 2 4 45
40.6 49 2 4 45
40.7 49 2 4 45
40.8 49 2 4 45
40.9 49 2 4 45
41.0 49 2 4 45
41.1 49 1 5 45
41.2 49 1 5 45
41.3 49 1 5 45
41.4 49 1 5 45
41.5 49 1 5 45
41.6 49 1 5 45
41.7 49 1 5 45
41.8 49 1 5 45
41.9 49 1 5 45
42.0 49 1 5 45
42.1 49 1 5 45
42.2 49 1 5 45
42.3 49 1 5 45
42.4 49 1 5 45
42.5 49 1 5 45
42.6 49 0 6 45
42.7 49 0 6 45
42.8 49 0 6 45
42.9 49 0 6 45
43.0 49 0 6 45
43.1 49 0 6 45
43.2 49 0 6 45
43.3 49 0 6 45
43.4 49 0 6 45
43.5 48 1 5 46
43.6 48 1 5 46
43.7 48 1 5 46
43.8 48 1 3 48
43.9 48 1 3 48
44.0 48 1 3 48
44.1 48 1 3 48
44.2 48 1 3 48
44.3 48 1 3 48
44.4 48 1 3 48
44.5 48 1 3 48
44.6 47 2 3 48
44.7 47 2 3 48
44.8 47 2 3 48
44.9 47 2 3 48
45.0 47 2 3 48
45.1 47 2 3 48
45.2 47 1 4 48
45.3 47 1 4 48
45.4 47 1 4 48
45.5 47 1 4 48
45.6 47 1 4 48
45.7 47 1 4 48
45.8 47 1 4 48
45.9 47 1 4 48
46.0 47 1 4 48
46.1 47 1 4 48
46.2 47 1 4 48
46.3 47 1 4 48
46.4 47 1 4 48
46.5 47 1 4 48
46.6 47 1 4 48
46.7 46 2 4 48
46.8 46 2 4 48
46.9 46 1 5 48
47.0 46 1 5 48
47.1 46 1 5 48
47.2 46 1 4 49
47.3 46 1 4 49
47.4 46 1 4 49
47.5 46 1 4 49
47.6 46 0 5 49
47.7 46 0 5 49
47.8 45 1 5 49
47.9 45 1 5 49
48.0 45 0 6 49
48.1 45 0 6 49
48.2 45 0 6 49
48.3 45 0 6 49
48.4 45 0 6 49
48.5 45 0 6 49
48.6 45 0 6 49
48.7 45 0 5 50
48.8 45 0 5 50
48.9 45 0 5 50
49.0 45 0 5 50
49.1 45 0 5 50
49.2 45 0 5 50
49.3 44 1 5 50
49.4 44 1 5 50
49.5 44 1 5 50
49.6 43 2 5 50
49.7 43 2 5 50
49.8 43 2 5 50
49.9 43 2 4 51
50.0 43 2 4 51
50.1 43 2 4 51
50.2 43 2 4 51
50.3 43 2 4 51
50.4 43 2 3 52
50.5 43 2 3 52
50.6 43 2 3 52
50.7 43 2 3 52
50.8 43 2 3 52
50.9 43 2 3 52
51.0 43 1 4 52
51.1 43 1 4 52
51.2 43 1 4 52
51.3 43 1 4 52
51.4 42 2 4 52
51.5 42 2 4 52
51.6 41 3 4 52
51.7 41 3 4 52
51.8 41 2 5 52
51.9 41 2 4 53
52.0 41 2 4 53
52.1 41 2 4 53
52.2 41 2 4 53
52.3 41 2 4 53
52.4 41 2 4 53
52.5 41 2 4 53
52.6 41 2 4 53
52.7 41 2 4 53
52.8 41 2 4 53
52.9 41 2 4 53
53.0 41 2 4 53
53.1 41 2 4 53
53.2 40 3 4 53
53.3 40 3 4 53
53.4 40 3 4 53
53.5 40 3 4 53
53.6 40 3 4 53
53.7 40 3 4 53
53.8 40 2 5 53
53.9 40 2 5 53
54.0 40 2 5 53
54.1 40 2 5 53
54.2 40 1 6 53
54.3 40 1 6 53
54.4 40 1 6 53
54.5 40 1 6 53
54.6 40 1 6 53
54.7 40 1 6 53
54.8 39 2 6 53
54.9 39 2 6 53
55.0 39 2 6 53
55.1 39 2 6 53
55.2 39 2 6 53
55.3 39 2 6 53
55.4 39 2 6 53
55.5 39 2 6 53
55.6 39 2 6 53
55.7 39 2 5 54
55.8 39 2 5 54
55.9 39 2 5 54
56.0 39 2 5 54
56.1 39 2 5 54
56.2 39 2 5 54
56.3 39 2 5 54
56.4 39 2 5 54
56.5 38 3 5 54
56.6 38 2 5 55
56.7 38 1 6 55
56.8 38 1 5 56
56.9 38 1 4 57
57.0 38 1 4 57
57.1 38 1 4 57
57.2 38 1 4 57
57.3 38 1 4 57
57.4 38 1 4 57
57.5 38 1 4 57
57.6 38 1 4 57
57.7 38 1 4 57
57.8 38 1 4 57
57.9 38 1 4 57
58.0 38 1 4 57
58.1 38 1 4 57
58.2 38 1 4 57
58.3 38 1 4 57
58.4 38 1 4 57
58.5 38 0 5 57
58.6 38 0 5 57
58.7 38 0 5 57
58.8 38 0 5 57
58.9 38 0 5 57
59.0 38 0 5 57
59.1 38 0 5 57
59.2 38 0 5 57
59.3 38 0 5 57
59.4 38 0 5 57
59.5 38 0 5 57
59.6 37 1 5 57
59.7 37 1 5 57
59.8 36 2 5 57
59.9 36 2 5 57
60.0 36 2 5 57
60.1 36 2 5 57
60.2 36 2 5 57
60.3 36 2 5 57
60.4 36 2 5 57
60.5 36 2 5 57
60.6 36 2 5 57
60.7 36 2 4 58
60.8 36 2 4 58
60.9 36 2 4 58
61.0 35 3 4 58
61.1 35 3 4 58
61.2 35 3 4 58
61.3 35 3 4 58
61.4 35 2 5 58
61.5 35 2 5 58
61.6 35 2 5 58
61.7 35 2 5 58
61.8 35 2 5 58
61.9 35 2 5 58
62.0 34 3 5 58
62.1 33 4 4 59
62.2 33 4 4 59
62.3 33 4 4 59
62.4 33 4 4 59
62.5 33 3 5 59
62.6 33 3 5 59
62.7 33 3 5 59
62.8 33 3 5 59
62.9 33 3 4 60
63.0 33 3 4 60
63.1 33 3 4 60
63.2 33 3 4 60
63.3 33 3 4 60
63.4 33 3 4 60
63.5 33 3 4 60
63.6 33 3 4 60
63.7 33 3 4 60
63.8 32 4 4 60
63.9 32 4 4 60
64.0 32 4 4 60
64.1 31 4 5 60
64.2 31 3 6 60
64.3 31 3 6 60
64.4 31 2 7 60
64.5 31 2 6 61
64.6 31 2 6 61
64.7 31 2 6 61
64.8 31 1 7 61
64.9 31 1 7 61
65.0 31 1 7 61
65.1 31 1 7 61
65.2 31 1 7 61
65.3 30 2 7 61
65.4 30 2 7 61
65.5 30 2 7 61
65.6 30 2 6 62
65.7 30 2 6 62
65.8 30 2 6 62
65.9 30 2 6 62
66.0 30 2 6 62
66.1 30 2 6 62
66.2 30 2 6 62
66.3 30 2 6 62
66.4 30 1 7 62
66.5 29 2 7 62
66.6 29 2 7 62
66.7 29 2 7 62
66.8 29 2 7 62
66.9 29 1 8 62
67.0 29 1 8 62
67.1 29 0 9 62
67.2 29 0 9 62
67.3 29 0 9 62
67.4 29 0 9 62
67.5 29 0 9 62
67.6 29 0 9 62
67.7 29 0 8 63
67.8 29 0 8 63
67.9 29 0 8 63
68.0 29 0 8 63
68.1 29 0 8 63
68.2 29 0 7 64
68.3 26 3 7 64
68.4 26 3 7 64
68.5 26 3 7 64
68.6 26 3 6 65
68.7 26 3 6 65
68.8 25 4 6 65
68.9 24 5 6 65
69.0 24 5 6 65
69.1 24 5 6 65
69.2 24 5 6 65
69.3 24 5 5 66
69.4 24 4 6 66
69.5 24 4 6 66
69.6 24 2 8 66
69.7 24 2 8 66
69.8 24 2 8 66
69.9 24 2 8 66
70.0 24 2 8 66
70.1 24 2 8 66
70.2 24 1 9 66
70.3 24 1 9 66
70.4 24 1 9 66
70.5 24 1 9 66
70.6 24 1 9 66
70.7 24 1 7 68
70.8 24 1 7 68
70.9 24 1 7 68
71.0 24 1 7 68
71.1 24 1 7 68
71.2 24 1 7 68
71.3 24 1 7 68
71.4 24 1 7 68
71.5 24 1 7 68
71.6 24 1 6 69
71.7 24 1 5 70
71.8 24 1 5 70
71.9 24 1 4 71
72.0 24 1 4 71
72.1 24 1 4 71
72.2 24 1 4 71
72.3 24 1 4 71
72.4 24 1 4 71
72.5 24 1 3 72
72.6 24 1 3 72
72.7 24 1 3 72
72.8 24 1 3 72
72.9 24 1 3 72
73.0 24 1 3 72
73.1 24 1 3 72
73.2 23 2 3 72
73.3 23 2 3 72
73.4 23 2 3 72
73.5 23 2 3 72
73.6 23 2 3 72
73.7 23 2 3 72
73.8 23 2 3 72
73.9 23 2 3 72
74.0 23 2 1 74
74.1 23 2 1 74
74.2 23 2 1 74
74.3 23 2 1 74
74.4 23 2 1 74
74.5 23 1 2 74
74.6 23 1 2 74
74.7 23 1 2 74
74.8 23 1 2 74
74.9 22 2 2 74
75.0 22 2 2 74
75.1 22 2 2 74
75.2 22 2 2 74
75.3 22 2 2 74
75.4 22 2 2 74
75.5 22 2 2 74
75.6 22 2 2 74
75.7 22 2 2 74
75.8 22 2 2 74
75.9 22 2 2 74
76.0 22 2 2 74
76.1 22 2 2 74
76.2 22 2 2 74
76.3 22 2 2 74
76.4 22 2 2 74
76.5 22 2 2 74
76.6 22 2 2 74
76.7 22 2 2 74
76.8 22 2 2 74
76.9 22 2 2 74
77.0 22 2 2 74
77.1 22 1 3 74
77.2 22 1 3 74
77.3 22 1 3 74
77.4 22 1 3 74
77.5 22 1 3 74
77.6 22 1 3 74
77.7 22 1 3 74
77.8 22 1 3 74
77.9 22 1 3 74
78.0 22 1 3 74
78.1 22 1 3 74
78.2 22 1 3 74
78.3 22 1 3 74
78.4 22 1 3 74
78.5 22 1 3 74
78.6 22 1 3 74
78.7 22 0 4 74
78.8 22 0 4 74
78.9 22 0 4 74
79.0 22 0 4 74
79.1 21 1 4 74
79.2 21 1 4 74
79.3 21 1 4 74
79.4 21 1 4 74
79.5 21 1 4 74
79.6 21 1 4 74
79.7 21 1 4 74
79.8 21 1 4 74
79.9 21 1 4 74
80.0 21 1 4 74
80.1 21 1 4 74
80.2 20 2 4 74
80.3 20 1 5 74
80.4 20 1 5 74
80.5 20 1 5 74
80.6 20 1 5 74
80.7 20 1 5 74
80.8 20 1 5 74
80.9 20 1 5 74
81.0 20 1 5 74
81.1 20 1 5 74
81.2 20 1 5 74
81.3 20 1 5 74
81.4 20 1 5 74
81.5 20 1 5 74
81.6 20 1 5 74
81.7 20 1 5 74
81.8 20 1 5 74
81.9 20 1 5 74
82.0 20 1 5 74
82.1 20 1 5 74
82.2 20 1 5 74
82.3 20 1 5 74
82.4 20 1 5 74
82.5 20 1 5 74
82.6 20 1 5 74
82.7 20 1 5 74
82.8 20 1 5 74
82.9 20 1 5 74
83.0 20 1 5 74
83.1 20 1 5 74
83.2 20 1 5 74
83.3 20 1 5 74
83.4 20 1 5 74
83.5 20 1 5 74
83.6 20 1 5 74
83.7 20 1 5 74
83.8 20 1 5 74
83.9 20 1 5 74
84.0 20 1 5 74
84.1 20 1 5 74
84.2 20 1 5 74
84.3 20 1 5 74
84.4 20 1 5 74
84.5 20 1 5 74
84.6 20 1 5 74
84.7 20 1 5 74
84.8 20 1 5 74
84.9 20 1 4 75
85.0 20 1 4 75
85.1 20 1 4 75
85.2 20 1 4 75
85.3 20 1 4 75
85.4 20 1 4 75
85.5 20 1 4 75
85.6 20 1 4 75
85.7 20 1 4 75
85.8 20 1 4 75
85.9 20 1 4 75
86.0 20 1 4 75
86.1 20 1 4 75
86.2 20 1 4 75
86.3 20 1 4 75
86.4 20 1 4 75
86.5 20 1 4 75
86.6 20 1 4 75
86.7 20 1 4 75
86.8 20 1 4 75
86.9 20 1 4 75
87.0 20 1 4 75
87.1 20 1 4 75
87.2 20 1 4 75
87.3 20 0 5 75
87.4 20 0 5 75
87.5 20 0 5 75
87.6 20 0 5 75
87.7 20 0 5 75
87.8 20 0 5 75
87.9 20 0 5 75
88.0 20 0 5 75
88.1 20 0 5 75
88.2 20 0 5 75
88.3 20 0 5 75
88.4 20 0 5 75
88.5 20 0 5 75
88.6 20 0 5 75
88.7 20 0 4 76
88.8 20 0 4 76
88.9 20 0 4 76
89.0 20 0 4 76
89.1 20 0 4 76
89.2 20 0 4 76
89.3 20 0 4 76
89.4 20 0 4 76
89.5 20 0 4 76
89.6 20 0 4 76
89.7 20 0 4 76
89.8 20 0 4 76
89.9 20 0 4 76
90.0 20 0 4 76
90.1 20 0 4 76
90.2 20 0 4 76
90.3 20 0 4 76
90.4 20 0 4 76
90.5 20 0 4 76
90.6 20 0 4 76
90.7 20 0 4 76
90.8 20 0 4 76
90.9 20 0 4 76
91.0 20 0 4 76
91.1 20 0 4 76
91.2 20 0 4 76
91.3 20 0 4 76
91.4 20 0 4 76
91.5 20 0 4 76
91.6 20 0 4 76
91.7 20 0 4 76
91.8 20 0 4 76
91.9 20 0 4 76
92.0 20 0 4 76
92.1 20 0 4 76
92.2 20 0 4 76
92.3 20 0 4 76
92.4 20 0 4 76
92.5 20 0 4 76
92.6 20 0 3 77
92.7 20 0 3 77
92.8 20 0 3 77
92.9 20 0 3 77
93.0 20 0 3 77
93.1 20 0 3 77
93.2 20 0 3 77
93.3 20 0 3 77
93.4 20 0 3 77
93.5 20 0 3 77
93.6 20 0 3 77
93.7 20 0 3 77
93.8 20 0 3 77
93.9 20 0 2 78
94.0 20 0 2 78
94.1 20 0 2 78
94.2 19 1 2 78
94.3 19 1 2 78
94.4 19 1 2 78
94.5 19 1 2 78
94.6 19 1 2 78
94.7 19 1 2 78
94.8 19 1 1 79
94.9 19 1 1 79
95.0 19 1 1 79
95.1 19 1 1 79
95.2 19 1 1 79
95.3 19 1 1 79
95.4 19 1 1 79
95.5 19 1 1 79
95.6 19 1 1 79
95.7 19 1 1 79
95.8 19 1 1 79
95.9 19 1 1 79
96.0 19 1 1 79
96.1 19 1 1 79
96.2 19 1 1 79
96.3 19 1 1 79
96.4 19 1 1 79
96.5 19 1 1 79
96.6 19 1 1 79
96.7 19 1 1 79
96.8 19 1 1 79
96.9 19 1 1 79
97.0 19 1 1 79
97.1 19 1 1 79
97.2 19 1 1 79
97.3 19 1 1 79
97.4 19 1 1 79
97.5 19 1 1 79
97.6 18 2 1 79
97.7 18 2 1 79
97.8 18 1 2 79
97.9 18 1 2 79
98.0 18 0 2 80
98.1 18 0 2 80
98.2 18 0 2 80
98.3 18 0 2 80
98.4 18 0 2 80
98.5 18 0 2 80
98.6 18 0 2 80
98.7 18 0 2 80
98.8 17 1 2 80
98.9 17 1 1 81
99.0 17 1 1 81
99.1 17 1 1 81
99.2 17 1 1 81
99.3 17 1 1 81
99.4 17 1 1 81
99.5 17 1 1 81
99.6 17 1 1 81
99.7 17 1 1 81
99.8 17 1 1 81
99.9 17 1 0 82
100.0 17 1 0 82
100.1 17 1 0 82
100.2 17 1 0 82
100.3 17 1 0 82
100.4 17 1 0 82
100.5 17 0 1 82
100.6 17 0 1 82
100.7 17 0 1 82
100.8 17 0 1 82
100.9 17 0 1 82
101.0 17 0 1 82
101.1 17 0 1 82
101.2 17 0 1 82
101.3 17 0 1 82
101.4 17 0 1 82
101.5 17 0 1 82
101.6 17 0 1 82
101.7 17 0 1 82
101.8 17 0 1 82
101.9 17 0 1 82
102.0 17 0 1 82
102.1 17 0 1 82
102.2 17 0 1 82
102.3 17 0 1 82
102.4 16 1 1 82
102.5 16 1 1 82
102.6 16 1 1 82
102.7 16 1 1 82
102.8 16 1 1 82
102.9 16 1 1 82
103.0 16 1 1 82
103.1 15 2 1 82
103.2 15 2 1 82
103.3 15 2 1 82
103.4 15 2 1 82
103.5 15 2 1 82
103.6 14 3 1 82
103.7 14 3 1 82
103.8 14 3 1 82
103.9 14 3 1 82
104.0 14 3 1 82
104.1 14 3 1 82
104.2 14 3 1 82
104.3 14 3 1 82
104.4 14 3 1 82
104.5 14 3 1 82
104.6 14 2 2 82
104.7 14 2 2 82
104.8 14 2 2 82
104.9 14 2 2 82
105.0 14 2 2 82
105.1 14 2 2 82
105.2 14 1 3 82
105.3 14 1 3 82
105.4 14 1 3 82
105.5 14 1 3 82
105.6 14 1 3 82
105.7 14 1 3 82
105.8 14 1 3 82
105.9 14 1 3 82
106.0 14 1 3 82
106.1 14 1 3 82
106.2 14 1 3 82
106.3 14 1 3 82
106.4 14 0 4 82
106.5 14 0 4 82
106.6 14 0 4 82
106.7 14 0 4 82
106.8 14 0 4 82
106.9 14 0 4 82
107.0 14 0 4 82
107.1 14 0 4 82
107.2 14 0 4 82
107.3 14 0 4 82
107.4 14 0 4 82
107.5 14 0 4 82
107.6 14 0 4 82
107.7 14 0 4 82
107.8 14 0 4 82
107.9 14 0 4 82
108.0 14 0 4 82
108.1 14 0 4 82
108.2 14 0 4 82
108.3 14 0 4 82
108.4 14 0 4 82
108.5 14 0 4 82
108.6 14 0 4 82
108.7 14 0 4 82
108.8 14 0 4 82
108.9 14 0 4 82
109.0 14 0 4 82
109.1 14 0 4 82
109.2 14 0 4 82
109.3 14 0 4 82
109.4 14 0 4 82
109.5 14 0 4 82
109.6 14 0 4 82
109.7 14 0 4 82
109.8 14 0 4 82
109.9 14 0 4 82
110.0 13 1 4 82
110.1 13 1 4 82
110.2 13 1 4 82
110.3 13 1 4 82
110.4 13 1 4 82
110.5 13 1 4 82
110.6 13 1 4 82
110.7 13 1 4 82
110.8 13 1 4 82
110.9 13 1 4 82
111.0 13 1 4 82
111.1 13 1 4 82
111.2 13 1 4 82
111.3 13 1 4 82
111.4 13 1 4 82
111.5 13 1 4 82
111.6 13 1 4 82
111.7 13 1 4 82
111.8 13 1 4 82
111.9 13 1 4 82
112.0 13 1 4 82
112.1 13 0 5 82
112.2 13 0 5 82
112.3 13 0 5 82
112.4 13 0 5 82
112.5 13 0 5 82
112.6 13 0 5 82
112.7 13 0 5 82
112.8 13 0 5 82
112.9 13 0 5 82
113.0 13 0 5 82
113.1 13 0 5 82
113.2 13 0 5 82
113.3 13 0 5 82
113.4 13 0 5 82
113.5 13 0 5 82
113.6 13 0 4 83
113.7 12 1 3 84
113.8 12 1 3 84
113.9 12 1 3 84
114.0 12 1 3 84
114.1 12 1 3 84
114.2 12 1 3 84
114.3 12 1 3 84
114.4 12 1 3 84
114.5 12 1 2 85
114.6 11 2 2 85
114.7 11 2 2 85
114.8 11 1 3 85
114.9 11 1 3 85
115.0 11 1 3 85
115.1 11 0 4 85
115.2 11 0 4 85
115.3 11 0 4 85
115.4 11 0 4 85
115.5 11 0 4 85
115.6 11 0 4 85
115.7 11 0 4 85
115.8 11 0 4 85
115.9 11 0 4 85
116.0 11 0 4 85
116.1 11 0 4 85
