t 218Po 214Pb 214Bi 214Po 210Pb
6.2 32 63 5 0 0
6.3 32 63 5 0 0
6.3 32 63 5 0 0
6.3 32 63 5 0 0
6.3 32 63 5 0 0
6.4 32 63 5 0 0
6.4 32 63 5 0 0
6.4 32 63 5 0 0
6.4 32 63 5 0 0
6.5 32 63 5 0 0
6.5 32 63 5 0 0
6.5 32 63 5 0 0
6.5 32 63 5 0 0
6.6 32 63 5 0 0
6.6 32 63 5 0 0
6.6 32 63 5 0 0
6.6 32 63 5 0 0
6.7 32 63 5 0 0
6.7 32 63 5 0 0
6.7 31 64 5 0 0
6.7 30 65 5 0 0
6.8 30 64 6 0 0
6.8 30 64 6 0 0
6.8 30 64 6 0 0
6.8 30 64 6 0 0
6.9 30 64 6 0 0
6.9 30 64 6 0 0
6.9 29 65 6 0 0
6.9 28 66 6 0 0
7.0 28 66 6 0 0
7.0 28 66 6 0 0
7.0 28 66 6 0 0
7.0 28 66 6 0 0
7.1 28 66 6 0 0
7.1 28 66 6 0 0
7.1 28 66 6 0 0
7.1 28 65 7 0 0
7.2 28 65 7 0 0
7.2 28 65 7 0 0
7.2 28 65 7 0 0
7.2 28 65 7 0 0
7.3 28 65 7 0 0
7.3 27 66 7 0 0
7.3 27 66 7 0 0
7.3 27 66 7 0 0
7.4 27 66 7 0 0
7.4 27 66 7 0 0
7.4 25 68 7 0 0
7.4 25 68 7 0 0
7.5 25 67 8 0 0
7.5 25 67 8 0 0
7.5 24 68 8 0 0
7.5 23 69 8 0 0
7.6 23 69 8 0 0
7.6 22 70 8 0 0
7.6 22 70 8 0 0
7.6 22 70 8 0 0
7.7 22 69 9 0 0
7.7 22 69 9 0 0
7.7 22 69 9 0 0
7.7 21 70 9 0 0
7.8 21 70 9 0 0
7.8 21 70 9 0 0
7.8 21 70 9 0 0
7.8 21 70 9 0 0
7.9 21 70 9 0 0
7.9 21 70 9 0 0
7.9 21 70 9 0 0
7.9 21 70 9 0 0
8.0 21 69 10 0 0
8.0 21 69 10 0 0
8.0 21 69 10 0 0
8.0 21 69 10 0 0
8.1 21 69 10 0 0
8.1 21 69 10 0 0
8.1 21 69 10 0 0
8.1 21 69 10 0 0
8.2 21 69 10 0 0
8.2 21 69 10 0 0
8.2 21 69 10 0 0
8.2 21 69 10 0 0
8.3 21 69 10 0 0
8.3 21 69 10 0 0
8.3 21 69 10 0 0
8.3 21 69 10 0 0
8.4 21 69 10 0 0
8.4 21 69 10 0 0
8.4 21 69 10 0 0
8.4 21 69 10 0 0
8.5 21 69 10 0 0
8.5 21 69 10 0 0
8.5 21 69 10 0 0
8.5 21 69 10 0 0
8.6 21 69 10 0 0
8.6 21 69 10 0 0
8.6 21 69 10 0 0
8.6 21 69 10 0 0
8.7 21 69 10 0 0
8.7 21 69 10 0 0
8.7 21 69 10 0 0
8.7 21 69 10 0 0
8.8 21 68 11 0 0
8.8 21 68 11 0 0
8.8 21 68 11 0 0
8.8 21 68 11 0 0
8.9 21 68 11 0 0
8.9 20 69 11 0 0
8.9 20 69 11 0 0
8.9 20 69 11 0 0
9.0 20 69 11 0 0
9.0 20 69 11 0 0
9.0 19 70 11 0 0
9.0 19 70 11 0 0
9.1 19 70 11 0 0
9.1 19 70 11 0 0
9.1 19 70 11 0 0
9.1 19 70 11 0 0
9.2 19 70 11 0 0
9.2 18 71 11 0 0
9.2 18 70 12 0 0
9.2 18 70 12 0 0
9.3 18 70 12 0 0
9.3 18 70 12 0 0
9.3 18 69 13 0 0
9.3 18 69 13 0 0
9.4 17 70 13 0 0
9.4 17 70 13 0 0
9.4 17 70 13 0 0
9.4 17 70 13 0 0
9.5 17 70 13 0 0
9.5 16 71 13 0 0
9.5 16 71 13 0 0
9.5 16 70 14 0 0
9.6 16 70 14 0 0
9.6 16 70 14 0 0
9.6 16 68 16 0 0
9.6 16 68 16 0 0
9.7 16 68 16 0 0
9.7 16 68 16 0 0
9.7 16 68 16 0 0
9.7 16 68 16 0 0
9.8 16 68 16 0 0
9.8 16 68 16 0 0
9.8 16 68 16 0 0
9.8 16 68 16 0 0
9.9 16 68 16 0 0
9.9 16 67 17 0 0
9.9 16 67 17 0 0
9.9 16 67 17 0 0
10.0 16 66 18 0 0
10.0 16 66 18 0 0
10.0 16 66 18 0 0
10.0 16 66 18 0 0
10.1 16 66 18 0 0
10.1 16 66 18 0 0
10.1 16 66 18 0 0
10.1 16 66 18 0 0
10.2 16 66 18 0 0
10.2 16 66 18 0 0
10.2 16 66 18 0 0
10.2 16 66 18 0 0
10.3 16 66 18 0 0
10.3 15 67 18 0 0
10.3 15 67 18 0 0
10.3 15 67 18 0 0
10.4 15 67 18 0 0
10.4 15 67 18 0 0
10.4 15 67 18 0 0
10.4 15 67 18 0 0
10.5 15 67 18 0 0
10.5 15 67 17 0 1
10.5 15 67 17 0 1
10.5 15 67 17 0 1
10.6 15 67 17 0 1
10.6 15 67 17 0 1
10.6 15 67 17 0 1
10.6 15 67 17 0 1
10.7 15 67 17 0 1
10.7 15 67 17 0 1
10.7 15 66 18 0 1
10.7 15 66 18 0 1
10.8 15 66 18 0 1
10.8 15 66 18 0 1
10.8 15 66 18 0 1
10.8 15 66 18 0 1
10.9 15 66 18 0 1
10.9 15 66 18 0 1
10.9 15 65 19 0 1
10.9 15 65 19 0 1
11.0 15 65 19 0 1
11.0 15 65 19 0 1
11.0 14 66 19 0 1
11.0 14 66 19 0 1
11.1 14 66 19 0 1
11.1 13 67 19 0 1
11.1 12 68 19 0 1
11.1 12 68 19 0 1
11.2 12 68 19 0 1
11.2 12 68 19 0 1
11.2 12 68 19 0 1
11.2 12 68 19 0 1
11.3 12 68 19 0 1
11.3 12 68 19 0 1
11.3 12 67 20 0 1
11.3 12 67 20 0 1
11.4 12 67 20 0 1
11.4 12 67 20 0 1
11.4 12 67 20 0 1
11.4 12 67 20 0 1
11.5 12 67 20 0 1
11.5 12 67 20 0 1
11.5 11 68 20 0 1
11.5 11 68 20 0 1
11.6 11 68 20 0 1
11.6 11 68 20 0 1
11.6 11 68 19 0 2
11.6 11 68 19 0 2
11.7 11 68 19 0 2
11.7 11 68 19 0 2
11.7 11 68 19 0 2
11.7 11 68 19 0 2
11.8 11 68 19 0 2
11.8 11 68 19 0 2
11.8 11 68 18 0 3
11.8 11 68 18 0 3
11.9 11 68 18 0 3
11.9 11 68 18 0 3
11.9 11 68 18 0 3
11.9 11 68 18 0 3
12.0 11 68 18 0 3
12.0 11 68 18 0 3
12.0 11 68 18 0 3
12.0 11 68 18 0 3
12.1 11 68 18 0 3
12.1 11 68 18 0 3
12.1 11 68 18 0 3
12.1 11 68 18 0 3
12.2 10 69 17 0 4
12.2 10 69 17 0 4
12.2 10 69 17 0 4
12.2 10 69 17 0 4
12.3 10 69 17 0 4
12.3 10 69 17 0 4
12.3 9 69 18 0 4
12.3 9 69 18 0 4
12.4 8 70 18 0 4
12.4 8 70 18 0 4
12.4 8 70 18 0 4
12.4 8 70 18 0 4
12.5 8 70 18 0 4
12.5 8 70 18 0 4
12.5 8 70 18 0 4
12.5 8 70 18 0 4
12.6 8 70 18 0 4
12.6 8 70 18 0 4
12.6 8 70 18 0 4
12.6 8 70 18 0 4
12.7 8 70 18 0 4
12.7 8 70 18 0 4
12.7 8 70 18 0 4
12.7 8 70 18 0 4
12.8 8 70 18 0 4
12.8 8 70 18 0 4
12.8 8 70 18 0 4
12.8 8 70 18 0 4
12.9 8 70 18 0 4
12.9 8 70 18 0 4
12.9 8 70 18 0 4
12.9 8 70 18 0 4
13.0 8 70 18 0 4
13.0 8 70 18 0 4
13.0 8 69 19 0 4
13.0 8 69 19 0 4
13.1 8 69 19 0 4
13.1 8 69 19 0 4
13.1 8 69 19 0 4
13.1 8 69 19 0 4
13.2 8 69 19 0 4
13.2 8 69 19 0 4
13.2 8 69 19 0 4
13.2 8 69 19 0 4
13.3 8 69 19 0 4
13.3 8 69 19 0 4
13.3 8 69 19 0 4
13.3 8 69 19 0 4
13.4 8 69 19 0 4
13.4 8 69 19 0 4
13.4 8 69 19 0 4
13.4 8 69 19 0 4
13.5 8 69 19 0 4
13.5 8 69 18 0 5
13.5 8 69 18 0 5
13.5 8 69 18 0 5
13.6 8 68 19 0 5
13.6 8 68 19 0 5
13.6 8 68 19 0 5
13.6 8 68 19 0 5
13.7 8 68 19 0 5
13.7 8 68 19 0 5
13.7 8 68 19 0 5
13.7 8 68 19 0 5
13.8 8 68 19 0 5
13.8 8 68 18 0 6
13.8 8 68 18 0 6
13.8 8 68 18 0 6
13.9 8 68 18 0 6
13.9 8 68 18 0 6
13.9 8 67 19 0 6
13.9 8 67 19 0 6
14.0 8 67 19 0 6
14.0 8 67 19 0 6
14.0 8 67 19 0 6
14.0 8 67 19 0 6
14.1 8 67 19 0 6
14.1 8 67 19 0 6
14.1 8 67 19 0 6
14.1 8 67 19 0 6
14.2 8 67 19 0 6
14.2 8 67 19 0 6
14.2 8 67 19 0 6
14.2 8 67 19 0 6
14.3 8 67 19 0 6
14.3 8 67 19 0 6
14.3 8 67 19 0 6
14.3 8 67 19 0 6
14.4 8 67 19 0 6
14.4 8 67 19 0 6
14.4 8 67 19 0 6
14.4 8 67 19 0 6
14.5 8 67 19 0 6
14.5 8 67 19 0 6
14.5 8 67 19 0 6
14.5 8 67 19 0 6
14.6 8 67 19 0 6
14.6 8 67 19 0 6
14.6 8 67 19 0 6
14.6 8 67 19 0 6
14.7 8 67 19 0 6
14.7 8 67 19 0 6
14.7 8 67 19 0 6
14.7 8 67 19 0 6
14.8 8 67 19 0 6
14.8 8 65 21 0 6
14.8 8 65 21 0 6
14.8 8 65 21 0 6
14.9 8 65 21 0 6
14.9 8 65 21 0 6
14.9 8 65 21 0 6
14.9 8 65 21 0 6
15.0 8 65 21 0 6
15.0 8 65 21 0 6
15.0 8 65 21 0 6
15.0 8 65 21 0 6
15.1 7 66 21 0 6
15.1 7 66 21 0 6
15.1 7 66 21 0 6
15.1 7 66 21 0 6
15.2 7 65 22 0 6
15.2 6 66 22 0 6
15.2 6 66 22 0 6
15.2 6 66 22 0 6
15.3 6 66 22 0 6
15.3 6 66 22 0 6
15.3 6 66 22 0 6
15.3 6 66 22 0 6
15.4 6 66 22 0 6
15.4 6 66 22 0 6
15.4 6 66 21 0 7
15.4 6 66 21 0 7
15.5 6 66 21 0 7
15.5 6 66 21 0 7
15.5 6 66 21 0 7
15.5 6 66 21 0 7
15.6 6 66 21 0 7
15.6 6 66 21 0 7
15.6 6 66 21 0 7
15.6 6 66 21 0 7
15.7 6 66 21 0 7
15.7 6 66 21 0 7
15.7 5 67 21 0 7
15.7 5 67 21 0 7
15.8 5 67 21 0 7
15.8 5 67 21 0 7
15.8 5 67 20 0 8
15.8 5 67 20 0 8
15.9 5 67 20 0 8
15.9 5 67 20 0 8
15.9 5 67 20 0 8
15.9 5 67 20 0 8
16.0 5 67 20 0 8
16.0 5 67 20 0 8
16.0 5 66 21 0 8
16.0 5 66 21 0 8
16.1 5 66 21 0 8
16.1 4 67 21 0 8
16.1 4 67 21 0 8
16.1 4 67 21 0 8
16.2 4 67 21 0 8
16.2 4 67 21 0 8
16.2 4 67 21 0 8
16.2 4 67 21 0 8
16.3 3 68 21 0 8
16.3 3 68 21 0 8
16.3 3 68 21 0 8
16.3 3 68 21 0 8
16.4 2 69 21 0 8
16.4 2 69 21 0 8
16.4 2 69 21 0 8
16.4 2 69 21 0 8
16.5 2 68 22 0 8
16.5 2 68 22 0 8
16.5 2 68 22 0 8
16.5 2 68 22 0 8
16.6 2 68 22 0 8
16.6 2 68 22 0 8
16.6 2 68 22 0 8
16.6 2 68 22 0 8
16.7 2 68 22 0 8
16.7 2 68 22 0 8
16.7 2 68 22 0 8
16.7 2 68 22 0 8
16.8 2 68 22 0 8
16.8 2 68 22 0 8
16.8 2 68 22 0 8
16.8 2 68 22 0 8
16.9 2 68 22 0 8
16.9 2 68 22 0 8
16.9 2 68 22 0 8
16.9 2 68 22 0 8
17.0 2 68 22 0 8
17.0 2 68 22 0 8
17.0 2 68 22 0 8
17.0 2 68 22 0 8
17.1 2 68 22 0 8
17.1 2 68 22 0 8
17.1 2 68 22 0 8
17.1 2 68 22 0 8
17.2 2 68 22 0 8
17.2 2 68 22 0 8
17.2 2 68 22 0 8
17.2 2 68 22 0 8
17.3 2 68 22 0 8
17.3 2 67 23 0 8
17.3 2 67 23 0 8
17.3 2 67 23 0 8
17.4 2 67 23 0 8
17.4 2 67 23 0 8
17.4 2 67 23 0 8
17.4 2 67 23 0 8
17.5 2 67 23 0 8
17.5 2 67 23 0 8
17.5 2 67 23 0 8
17.5 2 67 23 0 8
17.6 2 66 24 0 8
17.6 2 66 24 0 8
17.6 2 66 24 0 8
17.6 2 66 24 0 8
17.7 2 66 24 0 8
17.7 2 65 25 0 8
17.7 2 65 25 0 8
17.7 2 65 25 0 8
17.8 2 65 25 0 8
17.8 2 65 25 0 8
17.8 2 65 25 0 8
17.8 2 65 25 0 8
17.9 2 65 25 0 8
17.9 2 65 25 0 8
17.9 2 65 25 0 8
17.9 2 65 25 0 8
18.0 2 65 25 0 8
18.0 2 65 25 0 8
18.0 2 65 25 0 8
18.0 2 65 25 0 8
18.1 2 64 26 0 8
18.1 2 64 26 0 8
18.1 1 65 26 0 8
18.1 1 65 26 0 8
18.2 1 65 26 0 8
18.2 1 65 26 0 8
18.2 1 65 26 0 8
18.2 1 65 26 0 8
18.3 1 65 26 0 8
18.3 1 65 26 0 8
18.3 1 65 26 0 8
18.3 1 65 26 0 8
18.4 1 65 26 0 8
18.4 1 65 26 0 8
18.4 1 65 26 0 8
18.4 1 65 26 0 8
18.5 1 65 26 0 8
18.5 1 65 26 0 8
18.5 1 65 26 0 8
18.5 1 65 26 0 8
18.6 1 65 26 0 8
18.6 1 65 26 0 8
18.6 1 65 26 0 8
18.6 1 65 26 0 8
18.7 1 65 26 0 8
18.7 1 65 26 0 8
18.7 1 65 26 0 8
18.7 1 65 26 0 8
18.8 1 65 26 0 8
18.8 1 65 26 0 8
18.8 1 65 26 0 8
18.8 1 65 26 0 8
18.9 1 65 26 0 8
18.9 1 65 26 0 8
18.9 1 65 26 0 8
18.9 1 65 26 0 8
19.0 1 65 26 0 8
19.0 1 65 26 0 8
19.0 1 65 26 0 8
19.0 1 65 26 0 8
19.1 1 65 26 0 8
19.1 1 65 26 0 8
19.1 1 65 26 0 8
19.1 1 65 26 0 8
19.2 1 65 26 0 8
19.2 1 65 26 0 8
19.2 1 65 26 0 8
19.2 1 65 26 0 8
19.3 1 65 26 0 8
19.3 1 65 26 0 8
19.3 1 65 26 0 8
19.3 1 65 26 0 8
19.4 1 65 26 0 8
19.4 1 65 26 0 8
19.4 1 65 26 0 8
19.4 1 65 26 0 8
19.5 1 65 26 0 8
19.5 1 65 26 0 8
19.5 1 65 26 0 8
19.5 1 64 27 0 8
19.6 1 64 27 0 8
19.6 1 64 27 0 8
19.6 1 64 27 0 8
19.6 1 64 27 0 8
19.7 1 64 27 0 8
19.7 1 64 27 0 8
19.7 1 63 28 0 8
19.7 1 63 28 0 8
19.8 1 63 28 0 8
19.8 1 63 28 0 8
19.8 1 63 28 0 8
19.8 1 63 28 0 8
19.9 1 63 28 0 8
19.9 1 63 28 0 8
19.9 1 63 28 0 8
19.9 1 63 28 0 8
20.0 1 63 28 0 8
20.0 1 63 28 0 8
20.0 1 63 28 0 8
20.0 1 63 28 0 8
20.1 1 62 29 0 8
20.1 1 62 29 0 8
20.1 1 62 28 0 9
20.1 1 62 28 0 9
20.2 1 62 28 0 9
20.2 1 62 28 0 9
20.2 1 62 28 0 9
20.2 1 62 28 0 9
20.3 1 62 28 0 9
20.3 1 62 28 0 9
20.3 1 62 28 0 9
20.3 1 62 28 0 9
20.4 1 62 28 0 9
20.4 1 62 28 0 9
20.4 1 62 28 0 9
20.4 1 62 28 0 9
20.5 1 62 28 0 9
20.5 1 62 28 0 9
20.5 1 62 28 0 9
20.5 1 62 28 0 9
20.6 1 62 28 0 9
20.6 1 62 28 0 9
20.6 1 62 28 0 9
20.6 1 62 28 0 9
20.7 1 62 28 0 9
20.7 1 62 28 0 9
20.7 1 62 28 0 9
20.7 1 62 28 0 9
20.8 1 62 28 0 9
20.8 1 62 28 0 9
20.8 1 62 28 0 9
20.8 1 62 28 0 9
20.9 1 62 28 0 9
20.9 1 62 28 0 9
20.9 1 62 28 0 9
20.9 1 62 28 0 9
21.0 1 62 28 0 9
21.0 1 62 28 0 9
21.0 1 62 28 0 9
21.0 1 62 28 0 9
21.1 1 62 28 0 9
21.1 1 62 28 0 9
21.1 1 62 28 0 9
21.1 1 62 27 0 10
21.2 1 62 27 0 10
21.2 1 61 28 0 10
21.2 1 61 28 0 10
21.2 1 61 28 0 10
21.3 1 61 28 0 10
21.3 1 61 28 0 10
21.3 1 61 28 0 10
21.3 1 61 28 0 10
21.4 1 61 28 0 10
21.4 1 61 28 0 10
21.4 1 61 28 0 10
21.4 1 61 28 0 10
21.5 1 61 28 0 10
21.5 1 61 28 0 10
21.5 1 61 27 0 11
21.5 1 60 28 0 11
21.6 1 60 28 0 11
21.6 1 60 27 0 12
21.6 1 60 26 0 13
21.6 1 60 26 0 13
21.7 1 60 26 0 13
21.7 1 59 27 0 13
21.7 1 59 27 0 13
21.7 1 59 27 0 13
21.8 1 59 25 0 15
21.8 1 59 25 0 15
21.8 1 59 25 0 15
21.8 1 59 25 0 15
21.9 1 59 25 0 15
21.9 1 59 25 0 15
21.9 1 59 25 0 15
21.9 1 59 25 0 15
22.0 1 59 25 0 15
22.0 1 59 25 0 15
22.0 1 59 25 0 15
22.0 1 59 25 0 15
22.1 1 59 25 0 15
22.1 1 59 25 0 15
22.1 1 59 25 0 15
22.1 1 59 25 0 15
22.2 1 58 26 0 15
22.2 1 58 26 0 15
22.2 1 57 27 0 15
22.2 1 57 27 0 15
22.3 1 57 27 0 15
22.3 1 57 27 0 15
22.3 1 57 27 0 15
22.3 1 57 27 0 15
22.4 1 57 27 0 15
22.4 1 57 27 0 15
22.4 1 57 27 0 15
22.4 1 57 27 0 15
22.5 1 57 27 0 15
22.5 1 57 27 0 15
22.5 1 57 27 0 15
22.5 1 57 27 0 15
22.6 1 57 27 0 15
22.6 1 57 27 0 15
22.6 1 57 27 0 15
22.6 1 57 27 0 15
22.7 1 57 27 0 15
22.7 1 57 27 0 15
22.7 1 57 27 0 15
22.7 1 57 27 0 15
22.8 1 57 27 0 15
22.8 1 57 27 0 15
22.8 1 57 27 0 15
22.8 1 57 27 0 15
22.9 1 56 28 0 15
22.9 1 56 28 0 15
22.9 1 56 28 0 15
22.9 1 56 28 0 15
23.0 1 56 28 0 15
23.0 1 56 28 0 15
23.0 1 56 28 0 15
23.0 1 56 28 0 15
23.1 1 56 28 0 15
23.1 1 56 28 0 15
23.1 1 56 28 0 15
23.1 1 56 28 0 15
23.2 1 56 28 0 15
23.2 1 56 28 0 15
23.2 1 56 28 0 15
23.2 1 56 28 0 15
23.3 1 56 28 0 15
23.3 1 56 28 0 15
23.3 1 56 28 0 15
23.3 1 56 28 0 15
23.4 1 56 28 0 15
23.4 1 56 28 0 15
23.4 1 56 28 0 15
23.4 1 56 28 0 15
23.5 1 56 28 0 15
23.5 1 56 28 0 15
23.5 1 56 28 0 15
23.5 1 56 28 0 15
23.6 1 56 28 0 15
23.6 1 56 28 0 15
23.6 1 56 28 0 15
23.6 1 56 28 0 15
23.7 1 56 28 0 15
23.7 1 56 28 0 15
23.7 1 56 28 0 15
23.7 1 56 28 0 15
23.8 1 56 27 0 16
23.8 1 56 27 0 16
23.8 1 56 27 0 16
23.8 1 56 27 0 16
23.9 1 56 27 0 16
23.9 1 56 27 0 16
23.9 1 56 27 0 16
23.9 1 56 27 0 16
24.0 1 56 27 0 16
24.0 1 56 27 0 16
24.0 1 56 27 0 16
24.0 1 56 27 0 16
24.1 1 56 27 0 16
24.1 1 56 27 0 16
24.1 1 56 27 0 16
24.1 1 56 27 0 16
24.2 1 56 27 0 16
24.2 1 56 27 0 16
24.2 1 56 27 0 16
24.2 1 56 27 0 16
24.3 1 56 27 0 16
24.3 1 56 27 0 16
24.3 1 56 27 0 16
24.3 1 56 27 0 16
24.4 1 56 27 0 16
24.4 1 56 27 0 16
24.4 1 55 28 0 16
24.4 1 55 28 0 16
24.5 1 55 28 0 16
24.5 1 55 28 0 16
24.5 1 55 28 0 16
24.5 1 55 28 0 16
24.6 1 55 28 0 16
24.6 1 55 28 0 16
24.6 1 55 27 0 17
24.6 1 55 27 0 17
24.7 1 55 27 0 17
24.7 1 54 28 0 17
24.7 1 54 28 0 17
24.7 1 54 28 0 17
24.8 1 54 28 0 17
24.8 1 54 28 0 17
24.8 1 54 28 0 17
24.8 1 54 28 0 17
