t 218Po 214Pb 214Bi 214Po 210Pb
18.9 1 71 22 0 6
19.0 1 71 22 0 6
19.1 1 71 22 0 6
19.2 1 71 22 0 6
19.3 1 71 22 0 6
19.4 1 71 22 0 6
19.5 1 70 23 0 6
19.6 1 70 22 0 7
19.7 1 70 22 0 7
19.8 1 69 23 0 7
19.9 1 69 23 0 7
20.0 1 68 24 0 7
20.1 1 68 24 0 7
20.2 1 68 24 0 7
20.3 1 68 24 0 7
20.4 1 68 24 0 7
20.5 1 68 24 0 7
20.6 1 68 24 0 7
20.7 1 68 24 0 7
20.8 1 68 24 0 7
20.9 1 68 24 0 7
21.0 1 67 25 0 7
21.1 1 67 25 0 7
21.2 1 67 25 0 7
21.3 1 66 26 0 7
21.4 1 66 25 0 8
21.5 1 66 25 0 8
21.6 1 66 25 0 8
21.7 1 66 24 0 9
21.8 1 65 25 0 9
21.9 1 65 25 0 9
22.0 1 65 24 0 10
22.1 1 65 24 0 10
22.2 1 65 24 0 10
22.3 1 65 24 0 10
22.4 1 63 26 0 10
22.5 1 63 25 0 11
22.6 1 63 25 0 11
22.7 1 63 25 0 11
22.8 1 62 26 0 11
22.9 1 61 27 0 11
23.0 1 61 27 0 11
23.1 0 62 27 0 11
23.2 0 62 27 0 11
23.3 0 62 26 0 12
23.4 0 62 26 0 12
23.5 0 62 26 0 12
23.6 0 62 26 0 12
23.7 0 61 27 0 12
23.8 0 61 27 0 12
23.9 0 61 27 0 12
24.0 0 61 27 0 12
24.1 0 61 27 0 12
24.2 0 61 27 0 12
24.3 0 61 27 0 12
24.4 0 60 28 0 12
24.5 0 60 28 0 12
24.6 0 60 28 0 12
24.7 0 60 28 0 12
24.8 0 60 28 0 12
24.9 0 60 28 0 12
25.0 0 60 28 0 12
25.1 0 60 28 0 12
25.2 0 60 27 0 13
25.3 0 60 27 0 13
25.4 0 59 28 0 13
25.5 0 58 29 0 13
25.6 0 58 29 0 13
25.7 0 58 29 0 13
25.8 0 57 30 0 13
25.9 0 57 29 0 14
26.0 0 57 29 0 14
26.1 0 57 29 0 14
26.2 0 57 29 0 14
26.3 0 56 30 0 14
26.4 0 56 30 0 14
26.5 0 56 30 0 14
26.6 0 56 30 0 14
26.7 0 56 30 0 14
26.8 0 56 30 0 14
26.9 0 56 29 0 15
27.0 0 55 30 0 15
27.1 0 55 30 0 15
27.2 0 55 30 0 15
27.3 0 55 30 0 15
27.4 0 55 30 0 15
27.5 0 55 29 0 16
27.6 0 55 29 0 16
27.7 0 55 29 0 16
27.8 0 55 29 0 16
27.9 0 55 29 0 16
28.0 0 54 29 0 17
28.1 0 54 29 0 17
28.2 0 53 29 0 18
28.3 0 53 29 0 18
28.4 0 53 29 0 18
28.5 0 53 29 0 18
28.6 0 53 29 0 18
28.7 0 53 29 0 18
28.8 0 53 29 0 18
28.9 0 53 29 0 18
29.0 0 53 29 0 18
29.1 0 53 29 0 18
29.2 0 53 29 0 18
29.3 0 53 29 0 18
29.4 0 53 29 0 18
29.5 0 53 29 0 18
29.6 0 53 29 0 18
29.7 0 53 29 0 18
29.8 0 53 29 0 18
29.9 0 53 29 0 18
30.0 0 52 30 0 18
30.1 0 52 30 0 18
30.2 0 52 30 0 18
30.3 0 52 29 0 19
30.4 0 52 29 0 19
30.5 0 52 28 0 20
30.6 0 52 26 0 22
30.7 0 52 26 0 22
30.8 0 52 26 0 22
30.9 0 52 26 0 22
31.0 0 52 26 0 22
31.1 0 52 26 0 22
31.2 0 52 26 0 22
31.3 0 52 26 0 22
31.4 0 52 26 0 22
31.5 0 52 25 0 23
31.6 0 52 25 0 23
31.7 0 52 24 0 24
31.8 0 51 25 0 24
31.9 0 51 25 0 24
32.0 0 51 24 0 25
32.1 0 51 24 0 25
32.2 0 51 24 0 25
32.3 0 51 24 0 25
32.4 0 51 24 0 25
32.5 0 51 24 0 25
32.6 0 51 24 0 25
32.7 0 51 24 0 25
32.8 0 51 23 0 26
32.9 0 51 23 0 26
33.0 0 51 23 0 26
33.1 0 50 24 0 26
33.2 0 50 24 0 26
33.3 0 50 24 0 26
33.4 0 50 24 0 26
33.5 0 49 25 0 26
33.6 0 49 25 0 26
33.7 0 48 26 0 26
33.8 0 48 26 0 26
33.9 0 48 26 0 26
34.0 0 48 26 0 26
34.1 0 48 26 0 26
34.2 0 48 26 0 26
34.3 0 47 27 0 26
34.4 0 47 27 0 26
34.5 0 47 25 0 28
34.6 0 47 25 0 28
34.7 0 47 25 0 28
34.8 0 47 25 0 28
34.9 0 47 25 0 28
35.0 0 47 25 0 28
35.1 0 47 25 0 28
35.2 0 47 25 0 28
35.3 0 46 26 0 28
35.4 0 46 26 0 28
35.5 0 46 26 0 28
35.6 0 46 26 0 28
35.7 0 46 26 0 28
35.8 0 46 26 0 28
35.9 0 46 26 0 28
36.0 0 46 26 0 28
36.1 0 46 26 0 28
36.2 0 46 26 0 28
36.3 0 46 26 0 28
36.4 0 46 26 0 28
36.5 0 46 26 0 28
36.6 0 46 26 0 28
36.7 0 46 26 0 28
36.8 0 44 27 0 29
36.9 0 44 27 0 29
37.0 0 44 27 0 29
37.1 0 44 27 0 29
37.2 0 44 27 0 29
37.3 0 44 27 0 29
37.4 0 43 28 0 29
37.5 0 43 28 0 29
37.6 0 43 28 0 29
37.7 0 43 28 0 29
37.8 0 43 27 0 30
37.9 0 43 27 0 30
38.0 0 43 27 0 30
38.1 0 43 27 0 30
38.2 0 43 27 0 30
38.3 0 43 27 0 30
38.4 0 43 26 0 31
38.5 0 43 26 0 31
38.6 0 43 26 0 31
38.7 0 43 26 0 31
38.8 0 43 26 0 31
38.9 0 43 26 0 31
39.0 0 43 26 0 31
39.1 0 43 26 0 31
39.2 0 43 26 0 31
39.3 0 43 26 0 31
39.4 0 43 26 0 31
39.5 0 43 26 0 31
39.6 0 43 26 0 31
39.7 0 43 26 0 31
39.8 0 43 25 0 32
39.9 0 43 25 0 32
40.0 0 43 25 0 32
40.1 0 43 25 0 32
40.2 0 42 26 0 32
40.3 0 42 26 0 32
40.4 0 42 26 0 32
40.5 0 42 26 0 32
40.6 0 42 26 0 32
40.7 0 42 26 0 32
40.8 0 42 26 0 32
40.9 0 42 26 0 32
41.0 0 42 26 0 32
41.1 0 42 26 0 32
41.2 0 42 26 0 32
41.3 0 42 26 0 32
41.4 0 42 26 0 32
41.5 0 42 26 0 32
41.6 0 42 26 0 32
41.7 0 42 26 0 32
41.8 0 42 26 0 32
41.9 0 42 26 0 32
42.0 0 42 26 0 32
42.1 0 42 26 0 32
42.2 0 42 26 0 32
42.3 0 42 26 0 32
42.4 0 42 26 0 32
42.5 0 42 26 0 32
42.6 0 42 25 0 33
42.7 0 42 25 0 33
42.8 0 42 25 0 33
42.9 0 42 25 0 33
43.0 0 42 25 0 33
43.1 0 41 26 0 33
43.2 0 41 26 0 33
43.3 0 41 25 0 34
43.4 0 41 25 0 34
43.5 0 41 25 0 34
43.6 0 41 25 0 34
43.7 0 41 25 0 34
43.8 0 41 25 0 34
43.9 0 41 25 0 34
44.0 0 41 25 0 34
44.1 0 41 25 0 34
44.2 0 40 26 0 34
44.3 0 40 26 0 34
44.4 0 40 26 0 34
44.5 0 40 26 0 34
44.6 0 40 26 0 34
44.7 0 40 26 0 34
44.8 0 40 26 0 34
44.9 0 40 26 0 34
45.0 0 40 26 0 34
45.1 0 40 26 0 34
45.2 0 40 26 0 34
45.3 0 40 26 0 34
45.4 0 40 26 0 34
45.5 0 39 27 0 34
45.6 0 39 27 0 34
45.7 0 39 26 0 35
45.8 0 39 26 0 35
45.9 0 39 26 0 35
46.0 0 39 26 0 35
46.1 0 39 26 0 35
46.2 0 39 26 0 35
46.3 0 39 26 0 35
46.4 0 39 25 0 36
46.5 0 39 25 0 36
46.6 0 39 25 0 36
46.7 0 39 25 0 36
46.8 0 39 25 0 36
46.9 0 39 25 0 36
47.0 0 39 25 0 36
47.1 0 39 25 0 36
47.2 0 39 25 0 36
47.3 0 39 25 0 36
47.4 0 39 25 0 36
47.5 0 39 25 0 36
47.6 0 39 25 0 36
47.7 0 39 25 0 36
47.8 0 39 25 0 36
47.9 0 39 25 0 36
48.0 0 39 25 0 36
48.1 0 39 25 0 36
48.2 0 39 25 0 36
48.3 0 39 25 0 36
48.4 0 39 25 0 36
48.5 0 39 25 0 36
48.6 0 39 24 0 37
48.7 0 39 24 0 37
48.8 0 39 24 0 37
48.9 0 39 24 0 37
49.0 0 39 24 0 37
49.1 0 39 24 0 37
49.2 0 39 24 0 37
49.3 0 39 24 0 37
49.4 0 39 24 0 37
49.5 0 39 23 0 38
49.6 0 39 23 0 38
49.7 0 39 22 0 39
49.8 0 39 22 0 39
49.9 0 39 22 0 39
50.0 0 39 22 0 39
50.1 0 39 22 0 39
50.2 0 39 22 0 39
50.3 0 39 22 0 39
50.4 0 39 22 0 39
50.5 0 39 22 0 39
50.6 0 39 22 0 39
50.7 0 39 22 0 39
50.8 0 39 22 0 39
50.9 0 39 22 0 39
51.0 0 38 22 0 40
51.1 0 38 22 0 40
51.2 0 38 22 0 40
51.3 0 37 23 0 40
51.4 0 37 23 0 40
51.5 0 37 23 0 40
51.6 0 37 23 0 40
51.7 0 36 24 0 40
51.8 0 36 24 0 40
51.9 0 36 24 0 40
52.0 0 36 24 0 40
52.1 0 36 24 0 40
52.2 0 36 24 0 40
52.3 0 36 24 0 40
52.4 0 36 24 0 40
52.5 0 36 24 0 40
52.6 0 36 24 0 40
52.7 0 36 24 0 40
52.8 0 36 24 0 40
52.9 0 36 24 0 40
53.0 0 36 24 0 40
53.1 0 36 24 0 40
53.2 0 36 24 0 40
53.3 0 36 24 0 40
53.4 0 35 25 0 40
53.5 0 35 25 0 40
53.6 0 35 25 0 40
53.7 0 35 25 0 40
53.8 0 35 24 0 41
53.9 0 35 24 0 41
54.0 0 35 24 0 41
54.1 0 35 24 0 41
54.2 0 35 24 0 41
54.3 0 35 24 0 41
54.4 0 35 24 0 41
54.5 0 35 24 0 41
54.6 0 35 24 0 41
54.7 0 35 24 0 41
54.8 0 35 24 0 41
54.9 0 35 24 0 41
55.0 0 35 24 0 41
55.1 0 35 24 0 41
55.2 0 35 24 0 41
55.3 0 35 24 0 41
55.4 0 35 24 0 41
55.5 0 35 24 0 41
55.6 0 35 24 0 41
55.7 0 35 24 0 41
55.8 0 35 24 0 41
55.9 0 34 25 0 41
56.0 0 34 25 0 41
56.1 0 34 25 0 41
56.2 0 34 25 0 41
56.3 0 34 25 0 41
56.4 0 34 25 0 41
56.5 0 33 26 0 41
56.6 0 33 26 0 41
56.7 0 33 26 0 41
56.8 0 33 26 0 41
56.9 0 32 27 0 41
57.0 0 32 27 0 41
57.1 0 32 27 0 41
57.2 0 32 27 0 41
57.3 0 32 27 0 41
57.4 0 32 27 0 41
57.5 0 32 27 0 41
57.6 0 32 27 0 41
57.7 0 32 27 0 41
57.8 0 32 27 0 41
57.9 0 31 28 0 41
58.0 0 31 28 0 41
58.1 0 31 28 0 41
58.2 0 31 28 0 41
58.3 0 31 28 0 41
58.4 0 31 28 0 41
58.5 0 31 28 0 41
58.6 0 31 28 0 41
58.7 0 31 28 0 41
58.8 0 31 28 0 41
58.9 0 31 28 0 41
59.0 0 31 28 0 41
59.1 0 30 29 0 41
59.2 0 30 29 0 41
59.3 0 30 29 0 41
59.4 0 30 29 0 41
59.5 0 29 30 0 41
59.6 0 29 30 0 41
59.7 0 29 30 0 41
59.8 0 28 31 0 41
59.9 0 28 31 0 41
60.0 0 27 32 0 41
60.1 0 27 32 0 41
60.2 0 27 32 0 41
60.3 0 27 32 0 41
60.4 0 27 32 0 41
60.5 0 27 32 0 41
60.6 0 27 32 0 41
60.7 0 27 32 0 41
60.8 0 27 32 0 41
60.9 0 27 32 0 41
61.0 0 27 32 0 41
61.1 0 27 32 0 41
61.2 0 27 32 0 41
61.3 0 27 32 0 41
61.4 0 27 32 0 41
61.5 0 27 32 0 41
61.6 0 27 32 0 41
61.7 0 27 31 0 42
61.8 0 27 31 0 42
61.9 0 27 30 0 43
62.0 0 27 30 0 43
62.1 0 27 30 0 43
62.2 0 27 30 0 43
62.3 0 27 30 0 43
62.4 0 27 30 0 43
62.5 0 27 30 0 43
62.6 0 26 31 0 43
62.7 0 26 31 0 43
62.8 0 26 31 0 43
62.9 0 26 30 0 44
63.0 0 26 30 0 44
63.1 0 26 29 0 45
63.2 0 26 29 0 45
63.3 0 26 29 0 45
63.4 0 26 29 0 45
63.5 0 26 29 0 45
63.6 0 26 29 0 45
63.7 0 25 30 0 45
63.8 0 25 30 0 45
63.9 0 25 30 0 45
64.0 0 25 30 0 45
64.1 0 25 30 0 45
64.2 0 25 30 0 45
64.3 0 25 30 0 45
64.4 0 25 29 0 46
64.5 0 24 30 0 46
64.6 0 24 30 0 46
64.7 0 24 30 0 46
64.8 0 24 30 0 46
64.9 0 24 30 0 46
65.0 0 24 30 0 46
65.1 0 24 30 0 46
65.2 0 24 30 0 46
65.3 0 24 30 0 46
65.4 0 24 30 0 46
65.5 0 24 30 0 46
65.6 0 24 30 0 46
65.7 0 24 30 0 46
65.8 0 24 28 0 48
65.9 0 24 28 0 48
66.0 0 24 28 0 48
66.1 0 24 28 0 48
66.2 0 24 28 0 48
66.3 0 24 28 0 48
66.4 0 24 28 0 48
66.5 0 24 28 0 48
66.6 0 24 27 0 49
66.7 0 24 27 0 49
66.8 0 24 27 0 49
66.9 0 24 27 0 49
67.0 0 23 28 0 49
67.1 0 23 28 0 49
67.2 0 23 28 0 49
67.3 0 23 28 0 49
67.4 0 23 28 0 49
67.5 0 23 28 0 49
67.6 0 23 27 0 50
67.7 0 23 27 0 50
67.8 0 23 27 0 50
67.9 0 23 27 0 50
68.0 0 23 27 0 50
68.1 0 22 28 0 50
68.2 0 22 28 0 50
68.3 0 22 28 0 50
68.4 0 22 28 0 50
68.5 0 22 28 0 50
68.6 0 22 28 0 50
68.7 0 22 28 0 50
68.8 0 22 28 0 50
68.9 0 22 28 0 50
69.0 0 22 28 0 50
69.1 0 22 28 0 50
69.2 0 22 28 0 50
69.3 0 22 28 0 50
69.4 0 22 28 0 50
69.5 0 22 28 0 50
69.6 0 22 27 0 51
69.7 0 22 27 0 51
69.8 0 22 27 0 51
69.9 0 22 27 0 51
70.0 0 22 27 0 51
70.1 0 22 27 0 51
70.2 0 22 27 0 51
70.3 0 22 27 0 51
70.4 0 22 27 0 51
70.5 0 22 27 0 51
70.6 0 22 27 0 51
70.7 0 22 27 0 51
70.8 0 22 27 0 51
70.9 0 21 28 0 51
71.0 0 21 28 0 51
71.1 0 21 28 0 51
71.2 0 21 28 0 51
71.3 0 21 28 0 51
71.4 0 21 28 0 51
71.5 0 20 29 0 51
71.6 0 20 29 0 51
71.7 0 20 29 0 51
71.8 0 20 29 0 51
71.9 0 20 29 0 51
72.0 0 19 30 0 51
72.1 0 19 30 0 51
72.2 0 19 30 0 51
72.3 0 19 30 0 51
72.4 0 19 30 0 51
72.5 0 19 30 0 51
72.6 0 18 31 0 51
72.7 0 18 31 0 51
72.8 0 18 31 0 51
72.9 0 18 31 0 51
73.0 0 18 31 0 51
73.1 0 18 31 0 51
73.2 0 18 30 0 52
73.3 0 18 30 0 52
73.4 0 18 29 0 53
73.5 0 18 29 0 53
73.6 0 18 29 0 53
73.7 0 18 29 0 53
73.8 0 18 29 0 53
73.9 0 18 29 0 53
74.0 0 18 29 0 53
74.1 0 18 29 0 53
74.2 0 18 29 0 53
74.3 0 18 29 0 53
74.4 0 18 29 0 53
74.5 0 18 29 0 53
74.6 0 18 29 0 53
74.7 0 18 29 0 53
74.8 0 18 29 0 53
74.9 0 18 29 0 53
75.0 0 18 29 0 53
75.1 0 18 29 0 53
75.2 0 18 29 0 53
75.3 0 18 28 0 54
75.4 0 18 28 0 54
75.5 0 18 28 0 54
75.6 0 18 28 0 54
75.7 0 18 28 0 54
75.8 0 18 28 0 54
75.9 0 18 28 0 54
76.0 0 18 28 0 54
76.1 0 18 28 0 54
76.2 0 18 28 0 54
76.3 0 18 28 0 54
76.4 0 18 28 0 54
76.5 0 18 28 0 54
76.6 0 18 27 0 55
76.7 0 18 27 0 55
76.8 0 18 27 0 55
76.9 0 18 27 0 55
77.0 0 18 27 0 55
77.1 0 18 27 0 55
77.2 0 18 27 0 55
77.3 0 18 26 0 56
77.4 0 18 26 0 56
77.5 0 18 26 0 56
77.6 0 18 26 0 56
77.7 0 18 26 0 56
77.8 0 18 26 0 56
77.9 0 18 26 0 56
78.0 0 18 26 0 56
78.1 0 18 26 0 56
78.2 0 18 26 0 56
78.3 0 18 26 0 56
78.4 0 18 26 0 56
78.5 0 18 26 0 56
78.6 0 18 26 0 56
78.7 0 18 26 0 56
78.8 0 18 26 0 56
78.9 0 18 26 0 56
79.0 0 18 26 0 56
79.1 0 18 26 0 56
79.2 0 18 26 0 56
79.3 0 18 26 0 56
79.4 0 18 26 0 56
79.5 0 18 26 0 56
79.6 0 18 26 0 56
79.7 0 18 26 0 56
79.8 0 18 26 0 56
79.9 0 18 26 0 56
80.0 0 18 26 0 56
80.1 0 17 27 0 56
80.2 0 17 27 0 56
80.3 0 17 27 0 56
80.4 0 17 27 0 56
80.5 0 17 27 0 56
80.6 0 17 26 0 57
80.7 0 17 25 0 58
80.8 0 17 25 0 58
80.9 0 17 25 0 58
81.0 0 17 25 0 58
81.1 0 17 25 0 58
81.2 0 17 25 0 58
81.3 0 17 25 0 58
81.4 0 17 25 0 58
81.5 0 17 25 0 58
81.6 0 16 26 0 58
81.7 0 16 25 0 59
81.8 0 16 25 0 59
81.9 0 16 25 0 59
82.0 0 16 25 0 59
82.1 0 16 25 0 59
82.2 0 16 25 0 59
82.3 0 16 25 0 59
82.4 0 16 25 0 59
82.5 0 15 26 0 59
82.6 0 15 26 0 59
82.7 0 15 25 0 60
82.8 0 15 25 0 60
82.9 0 15 25 0 60
83.0 0 15 25 0 60
83.1 0 15 25 0 60
83.2 0 15 25 0 60
83.3 0 15 25 0 60
83.4 0 15 25 0 60
83.5 0 15 25 0 60
83.6 0 15 25 0 60
83.7 0 15 25 0 60
83.8 0 15 25 0 60
83.9 0 15 25 0 60
84.0 0 15 25 0 60
84.1 0 15 25 0 60
84.2 0 15 25 0 60
84.3 0 15 25 0 60
84.4 0 15 25 0 60
84.5 0 15 25 0 60
84.6 0 15 25 0 60
84.7 0 15 25 0 60
84.8 0 15 25 0 60
84.9 0 15 24 0 61
85.0 0 15 24 0 61
85.1 0 14 25 0 61
85.2 0 14 25 0 61
85.3 0 14 25 0 61
85.4 0 14 25 0 61
85.5 0 14 25 0 61
85.6 0 14 25 0 61
85.7 0 14 25 0 61
85.8 0 14 24 0 62
85.9 0 14 24 0 62
86.0 0 14 23 0 63
86.1 0 14 23 0 63
86.2 0 14 23 0 63
86.3 0 14 23 0 63
86.4 0 13 23 0 64
86.5 0 13 23 0 64
86.6 0 13 23 0 64
86.7 0 13 23 0 64
86.8 0 13 23 0 64
86.9 0 13 23 0 64
87.0 0 13 23 0 64
87.1 0 13 23 0 64
87.2 0 13 23 0 64
87.3 0 13 23 0 64
87.4 0 13 23 0 64
87.5 0 13 23 0 64
87.6 0 13 23 0 64
87.7 0 13 23 0 64
87.8 0 13 23 0 64
87.9 0 13 23 0 64
88.0 0 13 23 0 64
88.1 0 13 23 0 64
88.2 0 12 24 0 64
88.3 0 11 25 0 64
88.4 0 11 25 0 64
88.5 0 11 25 0 64
88.6 0 11 25 0 64
88.7 0 11 25 0 64
88.8 0 10 26 0 64
88.9 0 10 26 0 64
89.0 0 10 26 0 64
89.1 0 10 26 0 64
89.2 0 10 26 0 64
89.3 0 10 26 0 64
89.4 0 10 26 0 64
89.5 0 10 26 0 64
89.6 0 10 25 0 65
89.7 0 10 25 0 65
89.8 0 10 25 0 65
89.9 0 9 26 0 65
90.0 0 9 26 0 65
90.1 0 9 26 0 65
90.2 0 9 26 0 65
90.3 0 9 26 0 65
90.4 0 9 26 0 65
90.5 0 9 26 0 65
90.6 0 9 26 0 65
90.7 0 9 26 0 65
90.8 0 9 26 0 65
90.9 0 9 26 0 65
91.0 0 9 26 0 65
91.1 0 9 26 0 65
91.2 0 9 26 0 65
91.3 0 9 26 0 65
91.4 0 9 26 0 65
91.5 0 9 26 0 65
91.6 0 9 26 0 65
91.7 0 9 26 0 65
91.8 0 9 26 0 65
91.9 0 9 26 0 65
92.0 0 9 26 0 65
92.1 0 9 26 0 65
92.2 0 9 26 0 65
92.3 0 9 26 0 65
92.4 0 9 26 0 65
92.5 0 9 26 0 65
92.6 0 9 26 0 65
92.7 0 9 26 0 65
92.8 0 9 26 0 65
92.9 0 9 26 0 65
93.0 0 9 26 0 65
93.1 0 9 26 0 65
93.2 0 9 26 0 65
93.3 0 9 26 0 65
93.4 0 9 26 0 65
93.5 0 9 26 0 65
93.6 0 9 26 0 65
93.7 0 9 26 0 65
93.8 0 9 26 0 65
93.9 0 9 26 0 65
94.0 0 9 26 0 65
94.1 0 9 26 0 65
94.2 0 9 26 0 65
94.3 0 8 27 0 65
94.4 0 8 27 0 65
94.5 0 8 27 0 65
94.6 0 8 27 0 65
94.7 0 8 27 0 65
94.8 0 8 27 0 65
94.9 0 8 27 0 65
95.0 0 8 27 0 65
95.1 0 8 27 0 65
95.2 0 8 27 0 65
95.3 0 8 27 0 65
95.4 0 8 27 0 65
95.5 0 8 27 0 65
95.6 0 8 27 0 65
95.7 0 8 27 0 65
95.8 0 8 27 0 65
95.9 0 8 27 0 65
96.0 0 8 27 0 65
96.1 0 8 27 0 65
96.2 0 8 27 0 65
96.3 0 8 27 0 65
96.4 0 8 27 0 65
96.5 0 8 27 0 65
96.6 0 8 27 0 65
96.7 0 8 27 0 65
96.8 0 8 27 0 65
96.9 0 8 27 0 65
97.0 0 8 27 0 65
97.1 0 8 27 0 65
97.2 0 8 27 0 65
97.3 0 8 27 0 65
97.4 0 8 27 0 65
97.5 0 8 26 0 66
97.6 0 8 26 0 66
97.7 0 8 26 0 66
97.8 0 8 26 0 66
97.9 0 8 25 0 67
98.0 0 8 25 0 67
98.1 0 8 25 0 67
98.2 0 8 24 0 68
98.3 0 8 24 0 68
98.4 0 8 24 0 68
98.5 0 8 24 0 68
98.6 0 8 24 0 68
98.7 0 8 24 0 68
98.8 0 8 24 0 68
98.9 0 8 24 0 68
99.0 0 8 24 0 68
99.1 0 8 24 0 68
99.2 0 8 24 0 68
99.3 0 8 23 0 69
99.4 0 8 22 0 70
99.5 0 8 22 0 70
