t 218Po 214Pb 214Bi 214Po 210Pb
18.9 1 67 25 0 7
19.0 1 67 25 0 7
19.1 1 66 26 0 7
19.2 1 66 25 0 8
19.3 1 66 25 0 8
19.4 1 66 25 0 8
19.5 1 66 24 0 9
19.6 1 66 23 0 10
19.7 1 65 24 0 10
19.8 1 65 24 0 10
19.9 0 66 24 0 10
20.0 0 66 24 0 10
20.1 0 66 23 0 11
20.2 0 66 23 0 11
20.3 0 66 23 0 11
20.4 0 66 23 0 11
20.5 0 65 24 0 11
20.6 0 65 24 0 11
20.7 0 64 25 0 11
20.8 0 64 25 0 11
20.9 0 64 24 0 12
21.0 0 64 24 0 12
21.1 0 64 24 0 12
21.2 0 63 25 0 12
21.3 0 63 25 0 12
21.4 0 63 25 0 12
21.5 0 63 24 0 13
21.6 0 63 24 0 13
21.7 0 63 24 0 13
21.8 0 63 24 0 13
21.9 0 63 24 0 13
22.0 0 63 24 0 13
22.1 0 63 24 0 13
22.2 0 63 24 0 13
22.3 0 63 24 0 13
22.4 0 63 24 0 13
22.5 0 62 25 0 13
22.6 0 62 25 0 13
22.7 0 62 25 0 13
22.8 0 62 25 0 13
22.9 0 62 25 0 13
23.0 0 62 25 0 13
23.1 0 62 25 0 13
23.2 0 61 26 0 13
23.3 0 61 26 0 13
23.4 0 61 26 0 13
23.5 0 61 26 0 13
23.6 0 61 26 0 13
23.7 0 61 26 0 13
23.8 0 61 26 0 13
23.9 0 61 26 0 13
24.0 0 61 26 0 13
24.1 0 61 26 0 13
24.2 0 61 26 0 13
24.3 0 61 26 0 13
24.4 0 61 26 0 13
24.5 0 61 26 0 13
24.6 0 61 26 0 13
24.7 0 61 26 0 13
24.8 0 60 27 0 13
24.9 0 60 27 0 13
25.0 0 60 27 0 13
25.1 0 60 27 0 13
25.2 0 60 27 0 13
25.3 0 60 27 0 13
25.4 0 60 27 0 13
25.5 0 59 28 0 13
25.6 0 59 28 0 13
25.7 0 59 28 0 13
25.8 0 59 28 0 13
25.9 0 58 29 0 13
26.0 0 58 28 0 14
26.1 0 58 28 0 14
26.2 0 58 28 0 14
26.3 0 58 27 0 15
26.4 0 57 27 0 16
26.5 0 57 27 0 16
26.6 0 57 27 0 16
26.7 0 57 27 0 16
26.8 0 57 27 0 16
26.9 0 57 27 0 16
27.0 0 57 27 0 16
27.1 0 57 27 0 16
27.2 0 57 27 0 16
27.3 0 57 27 0 16
27.4 0 57 27 0 16
27.5 0 56 28 0 16
27.6 0 56 28 0 16
27.7 0 56 28 0 16
27.8 0 56 28 0 16
27.9 0 56 27 0 17
28.0 0 56 27 0 17
28.1 0 56 27 0 17
28.2 0 56 27 0 17
28.3 0 56 27 0 17
28.4 0 55 28 0 17
28.5 0 55 28 0 17
28.6 0 55 28 0 17
28.7 0 55 28 0 17
28.8 0 55 28 0 17
28.9 0 55 28 0 17
29.0 0 55 28 0 17
29.1 0 54 29 0 17
29.2 0 53 28 0 19
29.3 0 53 28 0 19
29.4 0 53 28 0 19
29.5 0 52 29 0 19
29.6 0 52 29 0 19
29.7 0 52 29 0 19
29.8 0 52 29 0 19
29.9 0 52 29 0 19
30.0 0 52 29 0 19
30.1 0 52 29 0 19
30.2 0 52 29 0 19
30.3 0 52 29 0 19
30.4 0 52 29 0 19
30.5 0 52 29 0 19
30.6 0 52 29 0 19
30.7 0 52 29 0 19
30.8 0 52 29 0 19
30.9 0 52 29 0 19
31.0 0 52 29 0 19
31.1 0 51 30 0 19
31.2 0 51 30 0 19
31.3 0 51 29 0 20
31.4 0 51 29 0 20
31.5 0 50 30 0 20
31.6 0 50 30 0 20
31.7 0 50 30 0 20
31.8 0 50 29 0 21
31.9 0 50 29 0 21
32.0 0 50 29 0 21
32.1 0 50 29 0 21
32.2 0 50 29 0 21
32.3 0 50 29 0 21
32.4 0 50 29 0 21
32.5 0 50 29 0 21
32.6 0 49 30 0 21
32.7 0 49 30 0 21
32.8 0 49 30 0 21
32.9 0 49 30 0 21
33.0 0 49 29 0 22
33.1 0 49 29 0 22
33.2 0 49 28 0 23
33.3 0 48 29 0 23
33.4 0 48 29 0 23
33.5 0 48 29 0 23
33.6 0 47 30 0 23
33.7 0 47 30 0 23
33.8 0 47 30 0 23
33.9 0 47 30 0 23
34.0 0 47 30 0 23
34.1 0 47 29 0 24
34.2 0 47 29 0 24
34.3 0 47 29 0 24
34.4 0 47 29 0 24
34.5 0 47 29 0 24
34.6 0 47 29 0 24
34.7 0 47 29 0 24
34.8 0 47 29 0 24
34.9 0 47 28 0 25
35.0 0 47 28 0 25
35.1 0 47 28 0 25
35.2 0 46 29 0 25
35.3 0 46 28 0 26
35.4 0 46 28 0 26
35.5 0 46 28 0 26
35.6 0 46 28 0 26
35.7 0 45 29 0 26
35.8 0 45 29 0 26
35.9 0 45 29 0 26
36.0 0 45 29 0 26
36.1 0 45 29 0 26
36.2 0 45 29 0 26
36.3 0 45 29 0 26
36.4 0 45 29 0 26
36.5 0 45 29 0 26
36.6 0 45 29 0 26
36.7 0 44 30 0 26
36.8 0 44 30 0 26
36.9 0 44 29 0 27
37.0 0 44 29 0 27
37.1 0 44 29 0 27
37.2 0 44 29 0 27
37.3 0 44 29 0 27
37.4 0 44 29 0 27
37.5 0 44 29 0 27
37.6 0 43 30 0 27
37.7 0 43 30 0 27
37.8 0 43 30 0 27
37.9 0 43 30 0 27
38.0 0 43 30 0 27
38.1 0 42 31 0 27
38.2 0 41 32 0 27
38.3 0 41 32 0 27
38.4 0 41 32 0 27
38.5 0 41 32 0 27
38.6 0 41 32 0 27
38.7 0 41 32 0 27
38.8 0 41 32 0 27
38.9 0 41 32 0 27
39.0 0 41 32 0 27
39.1 0 41 32 0 27
39.2 0 41 32 0 27
39.3 0 40 33 0 27
39.4 0 39 34 0 27
39.5 0 39 34 0 27
39.6 0 39 34 0 27
39.7 0 39 34 0 27
39.8 0 38 35 0 27
39.9 0 38 35 0 27
40.0 0 38 35 0 27
40.1 0 38 35 0 27
40.2 0 37 36 0 27
40.3 0 37 36 0 27
40.4 0 37 35 0 28
40.5 0 37 35 0 28
40.6 0 37 34 0 29
40.7 0 37 34 0 29
40.8 0 36 35 0 29
40.9 0 36 34 0 30
41.0 0 36 34 0 30
41.1 0 36 34 0 30
41.2 0 35 35 0 30
41.3 0 35 34 0 31
41.4 0 35 34 0 31
41.5 0 35 34 0 31
41.6 0 35 34 0 31
41.7 0 35 34 0 31
41.8 0 35 34 0 31
41.9 0 34 34 0 32
42.0 0 34 34 0 32
42.1 0 34 34 0 32
42.2 0 33 35 0 32
42.3 0 33 35 0 32
42.4 0 33 35 0 32
42.5 0 33 35 0 32
42.6 0 33 35 0 32
42.7 0 33 35 0 32
42.8 0 33 35 0 32
42.9 0 33 35 0 32
43.0 0 33 35 0 32
43.1 0 33 35 0 32
43.2 0 33 35 0 32
43.3 0 33 35 0 32
43.4 0 33 34 0 33
43.5 0 33 33 0 34
43.6 0 33 33 0 34
43.7 0 33 33 0 34
43.8 0 33 32 0 35
43.9 0 33 32 0 35
44.0 0 33 32 0 35
44.1 0 33 32 0 35
44.2 0 33 32 0 35
44.3 0 33 31 0 36
44.4 0 33 31 0 36
44.5 0 32 32 0 36
44.6 0 32 32 0 36
44.7 0 32 32 0 36
44.8 0 32 32 0 36
44.9 0 32 32 0 36
45.0 0 32 32 0 36
45.1 0 32 32 0 36
45.2 0 32 32 0 36
45.3 0 32 32 0 36
45.4 0 32 32 0 36
45.5 0 32 32 0 36
45.6 0 32 32 0 36
45.7 0 32 32 0 36
45.8 0 32 32 0 36
45.9 0 32 32 0 36
46.0 0 32 32 0 36
46.1 0 31 33 0 36
46.2 0 31 33 0 36
46.3 0 31 33 0 36
46.4 0 31 33 0 36
46.5 0 31 32 0 37
46.6 0 30 33 0 37
46.7 0 30 33 0 37
46.8 0 30 33 0 37
46.9 0 30 32 0 38
47.0 0 30 32 0 38
47.1 0 30 32 0 38
47.2 0 30 32 0 38
47.3 0 30 32 0 38
47.4 0 30 32 0 38
47.5 0 29 33 0 38
47.6 0 29 33 0 38
47.7 0 29 33 0 38
47.8 0 29 33 0 38
47.9 0 28 34 0 38
48.0 0 27 35 0 38
48.1 0 27 34 0 39
48.2 0 27 34 0 39
48.3 0 27 34 0 39
48.4 0 27 34 0 39
48.5 0 27 34 0 39
48.6 0 26 35 0 39
48.7 0 26 35 0 39
48.8 0 26 35 0 39
48.9 0 25 36 0 39
49.0 0 25 36 0 39
49.1 0 24 37 0 39
49.2 0 24 37 0 39
49.3 0 24 37 0 39
49.4 0 24 37 0 39
49.5 0 24 36 0 40
49.6 0 24 35 0 41
49.7 0 24 34 0 42
49.8 0 24 34 0 42
49.9 0 24 34 0 42
50.0 0 24 34 0 42
50.1 0 24 34 0 42
50.2 0 24 34 0 42
50.3 0 24 34 0 42
50.4 0 23 35 0 42
50.5 0 23 35 0 42
50.6 0 23 35 0 42
50.7 0 23 35 0 42
50.8 0 23 35 0 42
50.9 0 23 34 0 43
51.0 0 23 34 0 43
51.1 0 23 34 0 43
51.2 0 23 34 0 43
51.3 0 23 34 0 43
51.4 0 23 34 0 43
51.5 0 23 34 0 43
51.6 0 23 34 0 43
51.7 0 23 34 0 43
51.8 0 23 33 0 44
51.9 0 23 33 0 44
52.0 0 23 33 0 44
52.1 0 23 33 0 44
52.2 0 23 33 0 44
52.3 0 23 33 0 44
52.4 0 23 33 0 44
52.5 0 23 33 0 44
52.6 0 23 33 0 44
52.7 0 23 33 0 44
52.8 0 23 33 0 44
52.9 0 23 33 0 44
53.0 0 23 33 0 44
53.1 0 23 33 0 44
53.2 0 23 32 0 45
53.3 0 23 31 0 46
53.4 0 23 31 0 46
53.5 0 23 31 0 46
53.6 0 23 30 0 47
53.7 0 23 30 0 47
53.8 0 23 30 0 47
53.9 0 23 30 0 47
54.0 0 23 30 0 47
54.1 0 23 30 0 47
54.2 0 23 30 0 47
54.3 0 23 30 0 47
54.4 0 22 31 0 47
54.5 0 22 31 0 47
54.6 0 22 31 0 47
54.7 0 22 31 0 47
54.8 0 21 32 0 47
54.9 0 21 32 0 47
55.0 0 21 32 0 47
55.1 0 21 32 0 47
55.2 0 21 32 0 47
55.3 0 21 32 0 47
55.4 0 21 32 0 47
55.5 0 21 32 0 47
55.6 0 21 32 0 47
55.7 0 21 32 0 47
55.8 0 21 32 0 47
55.9 0 21 31 0 48
56.0 0 21 31 0 48
56.1 0 21 31 0 48
56.2 0 21 31 0 48
56.3 0 21 31 0 48
56.4 0 21 31 0 48
56.5 0 21 31 0 48
56.6 0 21 31 0 48
56.7 0 21 31 0 48
56.8 0 21 31 0 48
56.9 0 21 31 0 48
57.0 0 21 31 0 48
57.1 0 21 31 0 48
57.2 0 21 31 0 48
57.3 0 21 31 0 48
57.4 0 21 31 0 48
57.5 0 20 32 0 48
57.6 0 20 32 0 48
57.7 0 20 32 0 48
57.8 0 20 32 0 48
57.9 0 20 32 0 48
58.0 0 20 32 0 48
58.1 0 20 32 0 48
58.2 0 20 32 0 48
58.3 0 20 31 0 49
58.4 0 20 30 0 50
58.5 0 20 30 0 50
58.6 0 20 30 0 50
58.7 0 20 28 0 52
58.8 0 20 28 0 52
58.9 0 20 28 0 52
59.0 0 20 28 0 52
59.1 0 20 28 0 52
59.2 0 20 28 0 52
59.3 0 20 28 0 52
59.4 0 20 28 0 52
59.5 0 20 28 0 52
59.6 0 20 27 0 53
59.7 0 20 27 0 53
59.8 0 20 26 0 54
59.9 0 20 26 0 54
60.0 0 20 26 0 54
60.1 0 20 26 0 54
60.2 0 20 25 0 55
60.3 0 20 25 0 55
60.4 0 20 25 0 55
60.5 0 20 24 0 56
60.6 0 20 24 0 56
60.7 0 20 24 0 56
60.8 0 20 24 0 56
60.9 0 20 23 0 57
61.0 0 20 23 0 57
61.1 0 20 22 0 58
61.2 0 19 23 0 58
61.3 0 19 23 0 58
61.4 0 19 23 0 58
61.5 0 19 23 0 58
61.6 0 19 23 0 58
61.7 0 19 23 0 58
61.8 0 19 23 0 58
61.9 0 19 23 0 58
62.0 0 19 23 0 58
62.1 0 19 23 0 58
62.2 0 19 23 0 58
62.3 0 19 23 0 58
62.4 0 19 23 0 58
62.5 0 19 23 0 58
62.6 0 19 23 0 58
62.7 0 19 23 0 58
62.8 0 19 22 0 59
62.9 0 19 21 0 60
63.0 0 19 21 0 60
63.1 0 19 20 0 61
63.2 0 18 21 0 61
63.3 0 18 21 0 61
63.4 0 18 21 0 61
63.5 0 18 21 0 61
63.6 0 18 21 0 61
63.7 0 18 21 0 61
63.8 0 18 21 0 61
63.9 0 18 21 0 61
64.0 0 18 21 0 61
64.1 0 18 21 0 61
64.2 0 18 21 0 61
64.3 0 18 21 0 61
64.4 0 18 21 0 61
64.5 0 18 21 0 61
64.6 0 18 21 0 61
64.7 0 18 21 0 61
64.8 0 18 21 0 61
64.9 0 18 21 0 61
65.0 0 18 21 0 61
65.1 0 18 21 0 61
65.2 0 18 21 0 61
65.3 0 18 21 0 61
65.4 0 18 21 0 61
65.5 0 18 21 0 61
65.6 0 18 21 0 61
65.7 0 18 21 0 61
65.8 0 18 21 0 61
65.9 0 17 22 0 61
66.0 0 17 22 0 61
66.1 0 17 22 0 61
66.2 0 17 22 0 61
66.3 0 17 22 0 61
66.4 0 17 22 0 61
66.5 0 17 22 0 61
66.6 0 17 22 0 61
66.7 0 16 23 0 61
66.8 0 16 22 0 62
66.9 0 16 22 0 62
67.0 0 16 21 0 63
67.1 0 16 21 0 63
67.2 0 16 21 0 63
67.3 0 15 22 0 63
67.4 0 15 22 0 63
67.5 0 15 22 0 63
67.6 0 15 22 0 63
67.7 0 15 22 0 63
67.8 0 15 22 0 63
67.9 0 15 22 0 63
68.0 0 15 22 0 63
68.1 0 15 22 0 63
68.2 0 15 22 0 63
68.3 0 15 22 0 63
68.4 0 15 22 0 63
68.5 0 15 22 0 63
68.6 0 15 22 0 63
68.7 0 15 22 0 63
68.8 0 15 22 0 63
68.9 0 15 22 0 63
69.0 0 15 22 0 63
69.1 0 15 22 0 63
69.2 0 15 22 0 63
69.3 0 15 22 0 63
69.4 0 15 21 0 64
69.5 0 15 21 0 64
69.6 0 15 21 0 64
69.7 0 15 21 0 64
69.8 0 15 21 0 64
69.9 0 15 21 0 64
70.0 0 15 21 0 64
70.1 0 15 21 0 64
70.2 0 15 21 0 64
70.3 0 15 21 0 64
70.4 0 15 21 0 64
70.5 0 15 21 0 64
70.6 0 15 21 0 64
70.7 0 15 21 0 64
70.8 0 15 20 0 65
70.9 0 15 20 0 65
71.0 0 15 20 0 65
71.1 0 15 20 0 65
71.2 0 15 19 0 66
71.3 0 15 19 0 66
71.4 0 15 19 0 66
71.5 0 15 19 0 66
71.6 0 15 19 0 66
71.7 0 15 19 0 66
71.8 0 15 19 0 66
71.9 0 15 19 0 66
72.0 0 15 19 0 66
72.1 0 15 19 0 66
72.2 0 15 19 0 66
72.3 0 15 19 0 66
72.4 0 15 19 0 66
72.5 0 15 19 0 66
72.6 0 15 19 0 66
72.7 0 15 19 0 66
72.8 0 15 19 0 66
72.9 0 15 19 0 66
73.0 0 15 19 0 66
73.1 0 15 18 0 67
73.2 0 15 18 0 67
73.3 0 15 18 0 67
73.4 0 15 18 0 67
73.5 0 15 18 0 67
73.6 0 15 18 0 67
73.7 0 15 18 0 67
73.8 0 15 18 0 67
73.9 0 15 18 0 67
74.0 0 15 18 0 67
74.1 0 15 18 0 67
74.2 0 15 18 0 67
74.3 0 15 18 0 67
74.4 0 15 18 0 67
74.5 0 15 18 0 67
74.6 0 15 18 0 67
74.7 0 15 17 0 68
74.8 0 15 17 0 68
74.9 0 14 18 0 68
75.0 0 14 18 0 68
75.1 0 14 18 0 68
75.2 0 14 18 0 68
75.3 0 14 18 0 68
75.4 0 13 19 0 68
75.5 0 13 19 0 68
75.6 0 13 19 0 68
75.7 0 13 19 0 68
75.8 0 13 19 0 68
75.9 0 13 19 0 68
76.0 0 13 19 0 68
76.1 0 13 19 0 68
76.2 0 12 20 0 68
76.3 0 12 20 0 68
76.4 0 12 20 0 68
76.5 0 12 20 0 68
76.6 0 12 20 0 68
76.7 0 12 20 0 68
76.8 0 12 20 0 68
76.9 0 12 19 0 69
77.0 0 12 19 0 69
77.1 0 12 19 0 69
77.2 0 12 19 0 69
77.3 0 12 19 0 69
77.4 0 12 19 0 69
77.5 0 12 19 0 69
77.6 0 12 19 0 69
77.7 0 12 19 0 69
77.8 0 12 19 0 69
77.9 0 12 19 0 69
78.0 0 12 19 0 69
78.1 0 12 19 0 69
78.2 0 12 19 0 69
78.3 0 12 19 0 69
78.4 0 12 18 0 70
78.5 0 12 18 0 70
78.6 0 12 18 0 70
78.7 0 12 18 0 70
78.8 0 12 18 0 70
78.9 0 12 18 0 70
79.0 0 12 18 0 70
79.1 0 12 18 0 70
79.2 0 12 18 0 70
79.3 0 12 18 0 70
79.4 0 12 18 0 70
79.5 0 12 18 0 70
79.6 0 12 18 0 70
79.7 0 12 18 0 70
79.8 0 12 18 0 70
79.9 0 12 18 0 70
80.0 0 12 18 0 70
80.1 0 12 17 0 71
80.2 0 12 17 0 71
80.3 0 12 17 0 71
80.4 0 12 17 0 71
80.5 0 12 17 0 71
80.6 0 12 17 0 71
80.7 0 12 17 0 71
80.8 0 12 17 0 71
80.9 0 12 17 0 71
81.0 0 12 17 0 71
81.1 0 12 17 0 71
81.2 0 12 17 0 71
81.3 0 12 17 0 71
81.4 0 12 17 0 71
81.5 0 12 17 0 71
81.6 0 12 17 0 71
81.7 0 12 17 0 71
81.8 0 11 18 0 71
81.9 0 11 18 0 71
82.0 0 11 18 0 71
82.1 0 11 18 0 71
82.2 0 11 18 0 71
82.3 0 11 18 0 71
82.4 0 11 18 0 71
82.5 0 11 18 0 71
82.6 0 11 18 0 71
82.7 0 11 18 0 71
82.8 0 11 18 0 71
82.9 0 11 18 0 71
83.0 0 11 18 0 71
83.1 0 11 18 0 71
83.2 0 11 18 0 71
83.3 0 11 18 0 71
83.4 0 11 18 0 71
83.5 0 11 18 0 71
83.6 0 11 18 0 71
83.7 0 11 18 0 71
83.8 0 11 18 0 71
83.9 0 11 18 0 71
84.0 0 11 18 0 71
84.1 0 11 18 0 71
84.2 0 11 18 0 71
84.3 0 11 18 0 71
84.4 0 11 18 0 71
84.5 0 11 18 0 71
84.6 0 11 18 0 71
84.7 0 11 18 0 71
84.8 0 11 18 0 71
84.9 0 11 18 0 71
85.0 0 11 18 0 71
85.1 0 11 18 0 71
85.2 0 11 18 0 71
85.3 0 11 18 0 71
85.4 0 11 17 0 72
85.5 0 11 17 0 72
85.6 0 11 17 0 72
85.7 0 11 17 0 72
85.8 0 11 17 0 72
85.9 0 11 17 0 72
86.0 0 11 17 0 72
86.1 0 10 17 0 73
86.2 0 10 17 0 73
86.3 0 10 17 0 73
86.4 0 10 17 0 73
86.5 0 10 17 0 73
86.6 0 10 17 0 73
86.7 0 10 17 0 73
86.8 0 10 17 0 73
86.9 0 10 17 0 73
87.0 0 10 17 0 73
87.1 0 10 17 0 73
87.2 0 10 17 0 73
87.3 0 10 17 0 73
87.4 0 10 17 0 73
87.5 0 10 17 0 73
87.6 0 10 17 0 73
87.7 0 9 18 0 73
87.8 0 9 18 0 73
87.9 0 9 18 0 73
88.0 0 9 18 0 73
88.1 0 9 18 0 73
88.2 0 9 18 0 73
88.3 0 9 18 0 73
88.4 0 9 18 0 73
88.5 0 9 18 0 73
88.6 0 9 18 0 73
88.7 0 9 18 0 73
88.8 0 9 18 0 73
88.9 0 9 18 0 73
89.0 0 9 18 0 73
89.1 0 9 18 0 73
89.2 0 9 17 0 74
89.3 0 9 17 0 74
89.4 0 9 17 0 74
89.5 0 9 17 0 74
89.6 0 9 17 0 74
89.7 0 9 17 0 74
89.8 0 9 17 0 74
89.9 0 9 17 0 74
90.0 0 9 17 0 74
90.1 0 9 17 0 74
90.2 0 9 17 0 74
90.3 0 9 17 0 74
90.4 0 9 17 0 74
90.5 0 9 17 0 74
90.6 0 9 17 0 74
90.7 0 9 17 0 74
90.8 0 9 17 0 74
90.9 0 9 17 0 74
91.0 0 9 17 0 74
91.1 0 9 17 0 74
91.2 0 9 17 0 74
91.3 0 9 17 0 74
91.4 0 9 17 0 74
91.5 0 9 17 0 74
91.6 0 9 17 0 74
91.7 0 9 17 0 74
91.8 0 9 17 0 74
91.9 0 9 17 0 74
92.0 0 9 17 0 74
92.1 0 9 17 0 74
92.2 0 9 17 0 74
92.3 0 9 17 0 74
92.4 0 9 17 0 74
92.5 0 9 17 0 74
92.6 0 9 17 0 74
92.7 0 9 17 0 74
92.8 0 9 17 0 74
92.9 0 9 17 0 74
93.0 0 9 17 0 74
93.1 0 9 17 0 74
93.2 0 9 17 0 74
93.3 0 9 16 0 75
93.4 0 9 16 0 75
93.5 0 8 17 0 75
93.6 0 8 17 0 75
93.7 0 8 17 0 75
93.8 0 8 17 0 75
93.9 0 8 17 0 75
94.0 0 8 17 0 75
94.1 0 8 17 0 75
94.2 0 8 17 0 75
94.3 0 8 17 0 75
94.4 0 8 17 0 75
94.5 0 8 17 0 75
94.6 0 8 17 0 75
94.7 0 8 17 0 75
94.8 0 8 17 0 75
94.9 0 8 17 0 75
95.0 0 8 17 0 75
95.1 0 8 17 0 75
95.2 0 8 17 0 75
95.3 0 8 17 0 75
95.4 0 8 17 0 75
95.5 0 8 17 0 75
95.6 0 8 17 0 75
95.7 0 8 17 0 75
95.8 0 8 17 0 75
95.9 0 8 17 0 75
96.0 0 8 17 0 75
96.1 0 8 17 0 75
96.2 0 8 17 0 75
96.3 0 8 17 0 75
96.4 0 8 17 0 75
96.5 0 8 17 0 75
96.6 0 8 17 0 75
96.7 0 8 17 0 75
96.8 0 8 17 0 75
96.9 0 8 17 0 75
97.0 0 8 17 0 75
97.1 0 8 17 0 75
97.2 0 8 17 0 75
97.3 0 8 16 0 76
97.4 0 8 16 0 76
97.5 0 8 15 0 77
97.6 0 8 15 0 77
97.7 0 8 15 0 77
97.8 0 8 15 0 77
97.9 0 8 15 0 77
98.0 0 8 15 0 77
98.1 0 8 15 0 77
98.2 0 8 15 0 77
98.3 0 8 15 0 77
98.4 0 8 15 0 77
98.5 0 8 15 0 77
98.6 0 7 16 0 77
98.7 0 7 16 0 77
98.8 0 7 16 0 77
98.9 0 7 16 0 77
99.0 0 7 16 0 77
99.1 0 7 16 0 77
99.2 0 7 16 0 77
99.3 0 7 16 0 77
99.4 0 7 16 0 77
99.5 0 7 16 0 77
